numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
723,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Saumon salé,,5508,18360,Angleterre,,livres,17132,,,,,,0
724,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Saumon salé,,9044,30148,Angleterre,,livres,17132,,,,,,0
725,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Saumon salé,,2130,7100,Angleterre,,livres,17132,,,,,,0
726,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Saumon salé,,450,900,Angleterre,,livres,17132,,,,,,0
727,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Saumon salé,,7,25,Angleterre,,livres,,,,,,,0
728,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Stockfish,,253,,Russie,,,,,,,,,0
729,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Stockfish,,1348,4992,Hollande,,livres,,,,,,,0
730,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Thon mariné,,398,199,Bordeaux,,livres,,,,,,,0
731,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Porcelaine,,846,141,Angoulême,,livres,,,,,,,0
732,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Porcelaine,,8352,1392,Paris,,livres,11988,,,,,,0
733,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Porcelaine,,1686,281,Paris,,livres,11988,,,,,,0
734,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Porcelaine,,1950,325,Paris,,livres,11988,,,,,,0
735,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Poudre à tirer,,28848,36866,Paris,,livres,,,,,,,0
736,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,46,Poudre à tirer,,390,1550,Paris,,livres,,,,,,,0
737,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Poudre à tirer,,22118,141502,Paris,,livres,,,,,,,0
738,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Poterie de gré,,600,,,,livres,,,,,,,0
739,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Poterie de gré,,232,,,,livres,,,,,,,0
740,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Barbues de gré,,2420,960,Hollande,,en nombre,,,,,,,0
741,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Canette de gré,,1816,9080,Hollande,,livres,,,,,,,0
742,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Quincaillerie de cuivre,,75,,Angleterre,,,,,,,,,0
743,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Quincaillerie de cuivre,,1055,,Angleterre,,,,,,,,,0
744,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Clous de cuivre,,5410,2705,Angleterre,,,,,,,,,0
745,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Quincaillerie de fer divers,,13279,,,,,28147,,,,,,0
746,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Quincaillerie de fer divers,,1958,,,,,28147,,,,,,0
747,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Quincaillerie de fer divers,,12000,,,,,28147,,,,,,0
748,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Quincaillerie de fer divers,,910,,,,,28147,,,,,,0
749,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Quincaillerie de fer divers,,2160,,,,,,,,,,,0
750,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Quincaillerie de fer,,14926,12371,Rouen,,livres,21056,,,,,,0
751,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Quincaillerie de fer,,4000,5659,Rouen,,livres,21056,,,,,,0
752,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Quincaillerie de fer,,700,470,Rouen,,livres,21056,,,,,,0
753,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Quincaillerie de fer,,1430,1147,Rouen,,livres,21056,,,,,,0
754,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Quincaillerie de fer,,640,487,Rouen,,livres,,,,,,,0
755,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Quincaillerie de fer,,2200,1504,Paris,,livres,6209,,,,,,0
756,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Quincaillerie de fer,,4000,4479,Paris,,livres,6209,,,,,,0
757,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Quincaillerie de fer,,9,2,Paris,,livres,6209,,,,,,0
758,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,46,Quincaillerie de fer,,600,766,Hollande,,livres,,,,,,,0
759,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Quincaillerie de fer,,640,600,Hollande,,livres,,,,,,,0
760,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Quincaillerie de fer,,450,350,Angleterre,,livres,9090,,,,,,0
761,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Quincaillerie de fer,,8640,13153,Angleterre,,livres,9090,,,,,,0
762,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Clous de fer,,1593,6372,Angleterre,,livres,,,,,,,0
763,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Clous de fer,,5512,21200,Valenciennes,,livres,,,,,,,0
764,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Clous de fer,,2015,8061,Amiens,,livres,,,,,,,0
765,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Clous de fer,,1300,5000,St Valery,,livres,,,,,,,0
766,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Clous de fer,,43834,174735,Le Havre,,livres,56188,,,,,,0
767,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Clous de fer,,9768,39072,Le Havre,,livres,56188,,,,,,0
768,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Clous de fer,,2100,8400,Le Havre,,livres,56188,,,,,,0
769,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,46,Clous de fer,,153,612,Le Havre,,livres,56188,,,,,,0
770,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Clous de fer,,333,1331,Le Havre,,livres,56188,,,,,,0
771,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,46,Clous de fer,,4025,16100,Le Havre,,livres,,,,,,,0
772,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Ruban de fil,,300,60,Paris,,livres,,,,,,,0
773,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Ruban de soye,,1815,52,Lyon,,livres,,,,,,,0
774,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Ruban de soye,,5665,103,Paris,,livres,6959,,,,,,0
775,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Ruban de soye,,930,,Paris,,,6959,,,,,,0
776,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,46,Ruban de soye,,165,3,Paris,,livres,6959,,,,,,0
777,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Ruban de soye,,199,,Paris,,,6959,,,,,,0
778,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,46,Ruban de soye,,330,6,Paris,,livres,,,,,,,0
779,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Sacs vides,,25580,25580,Abbeville,,en nombre,35584,,,,,,0
780,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Sacs vides,,7554,7554,Abbeville,,en nombre,35584,,,,,,0
781,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Sacs vides,,2450,2450,Abbeville,,en nombre,35584,,,,,,0
782,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Sacs vides,,123,123,Angleterre,,en nombre,,,,,,,0
783,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Savon,,217,310,Marseille,,livres,2084,,,,,,0
784,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Savon,,1867,2684,Marseille,,livres,2084,,,,,,0
785,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Savon,,5305,7578,Marseille,,livres,,,,,,,0
786,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Sirops divers,,600,,,,,,,,,,,0
787,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Sirops divers,,50,,,,,,,,,,,0
788,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Sucre en pain,,3526,3526,Le Havre,,livres,,,,,,,0
789,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Sucre raffiné,,366,366,Le Havre,,livres,,,,,,,0
790,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,46,Sucre terré,,245,341,St Domingue,,livres,,,,,,,0
791,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Sucre terré,,16452,22850,St Domingue,,livres,,,,,,,0
792,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Suif,,9897,16495,Russie,,livres,11605,,,,,,0
793,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Suif,,890,1483,Russie,,livres,11605,,,,,,0
794,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Suif,,818,1363,Russie,,livres,11605,,,,,,0
795,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Suif,,34,53,Russie,,livres,,,,,,,0
796,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Suif,,630,970,Angleterre,,livres,1150,,,,,,0
797,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Suif,,520,800,Angleterre,,livres,1150,,,,,,0
798,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Suif en chandelles,,610,782,Marseille,,livres,,,,,,,0
799,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Suif en chandelles,,21209,28473,Marseille,,livres,,,,,,,0
800,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Suif en chandelles,,119,152,Bordeaux,,livres,,,,,,,0
801,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Suif en chandelles,,1905,2443,Angleterre,,livres,14169,,,,,,0
802,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Suif en chandelles,,5953,7632,Angleterre,,livres,14169,,,,,,0
803,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Suif en chandelles,,6311,8092,Angleterre,,livres,14169,,,,,,0
804,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Suif en chandelles,,328,421,Angleterre,,livres,,,,,,,0
805,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Tabac du brésil acheté à Lisbone en faisant route pour la Côte d'Or,,183600,408000,,,,,,,,,,0
806,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Tableaux,,800,,Paris,,,1200,,,,,,0
807,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Tableaux,,400,,Paris,,,1200,,,,,,0
808,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Tapis de draps brodés en surface,,200,,,,,,,,,,,0
809,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Tapis de laine,,10610,1061,Abbeville,,,,,,,,,0
810,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Tapis de laine,,330,150,Argenton,,,,,,,,,0
811,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Tapis de laine,,212,24,Angleterre,,,,,,,,,0
812,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Briques,,3360,140000,Le Havre,,en nombre,8278,,,,,,0
813,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Briques,,480,20000,Le Havre,,en nombre,8278,,,,,,0
814,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Briques,,4438,184900,Le Havre,,en nombre,8278,,,,,,0
815,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Carreaux à paver,,3185,127400,Le Havre,,en nombre,5285,,,,,,0
816,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Carreaux à paver,,1175,47000,Le Havre,,en nombre,5285,,,,,,0
817,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Carreaux à paver,,925,37000,Le Havre,,en nombre,5285,,,,,,0
818,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Tuiles,,112689,4334200,Le Havre,,en nombre,121789,,,,,,0
819,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Tuiles,,5408,208000,Le Havre,,en nombre,121789,,,,,,0
820,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Tuiles,,3692,142000,Le Havre,,en nombre,121789,,,,,,0
821,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Tuiles,,1651,63500,Le Havre,,en nombre,,,,,,,0
822,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Thé,,157,68,Hollande,,livres,,,,,,,0
823,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile batiste,,3000,600,Valenciennes,,aunes,7605,,,,,Le pdf donne l'équivalent en livres poids,0
824,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile batiste,,4130,"422,5",Valenciennes,,aunes,7605,,,,,Le pdf donne l'équivalent en livres poids,0
825,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile batiste,,475,41,Valenciennes,,aunes,7605,,,,,Le pdf donne l'équivalent en livres poids,0
826,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,47,Toile batiste,,450,50,Lille,,aunes,680,,,,,Le pdf donne l'équivalent en livres poids,0
827,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile batiste,,230,20,Lille,,aunes,680,,,,,Le pdf donne l'équivalent en livres poids,0
828,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile batiste,,24660,2476,St Quentin,,aunes,27780,,,,,Le pdf donne l'équivalent en livres poids,0
829,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile batiste,,720,72,St Quentin,,aunes,27780,,,,,Le pdf donne l'équivalent en livres poids,0
830,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile batiste,,2100,200,St Quentin,,aunes,27780,,,,,Le pdf donne l'équivalent en livres poids,0
831,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile batiste,,300,30,St Quentin,,aunes,27780,,,,,Le pdf donne l'équivalent en livres poids,0
832,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile batiste,,500,113,Angleterre,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
833,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile batiste,,2500,260,Amiens,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
834,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile batiste,,1500,85,Beauvais,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
835,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile batiste,,5640,940,Abbeville,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
836,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile batiste,,825,300,Troye,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
837,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,10200,6800,Abbeville,,aunes,11160,,,,,Le pdf donne l'équivalent en livres poids,0
838,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre,,360,422,Abbeville,,aunes,11160,,,,,Le pdf donne l'équivalent en livres poids,0
839,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile de chanvre,,600,650,Abbeville,,aunes,11160,,,,,Le pdf donne l'équivalent en livres poids,0
840,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,2420,2018,Auxonne,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
841,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,7000,6800,Belesine,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
842,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile de chanvre,,800,700,Rouen,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
843,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,42062,32359,Fougère,,aunes,68933,,,,,Le pdf donne l'équivalent en livres poids,0
844,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre,,22581,17370,Fougère,,aunes,68933,,,,,Le pdf donne l'équivalent en livres poids,0
845,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile de chanvre,,4290,3300,Fougère,,aunes,68933,,,,,Le pdf donne l'équivalent en livres poids,0
846,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,446,248,St George,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
847,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,123812,95240,Morlaix,,aunes,155692,,,,,Le pdf donne l'équivalent en livres poids,0
848,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre,,22000,17000,Morlaix,,aunes,155692,,,,,Le pdf donne l'équivalent en livres poids,0
849,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile de chanvre,,9880,7600,Morlaix,,aunes,155692,,,,,Le pdf donne l'équivalent en livres poids,0
850,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile de chanvre,,7219,10232,Angleterre,,aunes,,,,,,,0
851,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,16325,12558,Combourg,,aunes,39513,,,,,Le pdf donne l'équivalent en livres poids,0
852,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre,,18638,14337,Combourg,,aunes,39513,,,,,Le pdf donne l'équivalent en livres poids,0
853,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile de chanvre,,4550,3500,Combourg,,aunes,39513,,,,,Le pdf donne l'équivalent en livres poids,0
854,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,54860,30478,Dinan,,aunes,57260,,,,,Le pdf donne l'équivalent en livres poids,0
855,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre,,2400,1800,Dinan,,aunes,57260,,,,,Le pdf donne l'équivalent en livres poids,0
856,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Toile de chanvre,,990,550,Dinan,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
857,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,2700,1500,St Malo,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
858,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,346960,266892,Mortagne,,aunes,724587,,,,,Le pdf donne l'équivalent en livres poids,0
859,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre,,264636,203566,Mortagne,,aunes,724587,,,,,Le pdf donne l'équivalent en livres poids,0
860,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile de chanvre,,97391,74916,Mortagne,,aunes,724587,,,,,Le pdf donne l'équivalent en livres poids,0
861,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile de chanvre,,15600,12000,Mortagne,,aunes,724587,,,,,Le pdf donne l'équivalent en livres poids,0
862,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Toile de chanvre,,150,100,Ostende,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
863,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,3600,2000,Pontivy,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
864,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre,,1728,960,Vimoutier,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
865,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre,,255294,170196,Bretagne,,aunes,409553,,,,,Le pdf donne l'équivalent en livres poids,0
866,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre,,66111,37816,Bretagne,,aunes,409553,,,,,Le pdf donne l'équivalent en livres poids,0
867,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile de chanvre,,77648,39313,Bretagne,,aunes,409553,,,,,Le pdf donne l'équivalent en livres poids,0
868,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile de chanvre,,10500,7000,Bretagne,,aunes,409553,,,,,Le pdf donne l'équivalent en livres poids,0
869,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre dite coutil,,10242,6416,Lille,,aunes,30072,,,,,Le pdf donne l'équivalent en livres poids,0
870,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre dite coutil,,13095,4332,Lille,,aunes,30072,,,,,Le pdf donne l'équivalent en livres poids,0
871,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile de chanvre dite coutil,,6735,2820,Lille,,aunes,30072,,,,,Le pdf donne l'équivalent en livres poids,0
872,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile coutil,,136,46,Troye,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
873,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile coutil,,1830,610,Bolbec,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
874,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile coutil,,22200,8880,Rouen,,aunes,45055,,,,,Le pdf donne l'équivalent en livres poids,0
875,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile coutil,,10350,4540,Rouen,,aunes,45055,,,,,Le pdf donne l'équivalent en livres poids,0
876,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile coutil,,12155,4862,Rouen,,aunes,45055,,,,,Le pdf donne l'équivalent en livres poids,0
877,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,47,Toile coutil,,350,140,Rouen,,aunes,45055,,,,,Le pdf donne l'équivalent en livres poids,0
878,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile coutil,,4500,3227,St Lo,,aunes,39640,,,,,Le pdf donne l'équivalent en livres poids,0
879,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile coutil,,30540,16110,St Lo,,aunes,39640,,,,,Le pdf donne l'équivalent en livres poids,0
880,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile coutil,,4000,2150,St Lo,,aunes,39640,,,,,Le pdf donne l'équivalent en livres poids,0
881,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,47,Toile coutil,,600,320,St Lo,,aunes,39640,,,,,Le pdf donne l'équivalent en livres poids,0
882,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile coutil,,500,300,Abbeville,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
883,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre à voile,,2300,1660,Rennes,,aunes,4106,,,,,Le pdf donne l'équivalent en livres poids,0
884,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre à voile,,1806,1290,Rennes,,aunes,4106,,,,,Le pdf donne l'équivalent en livres poids,0
885,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Toile de chanvre à voile,,1235,925,Rennes,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
886,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre à voile,,1460,1460,Abbeville,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
887,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre à voile,,4050,2700,Russie,,aunes,14325,,,,,Le pdf donne l'équivalent en livres poids,0
888,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre à voile,,5850,3900,Russie,,aunes,14325,,,,,Le pdf donne l'équivalent en livres poids,0
