"Ville";"Exports_imports";"Partner";"year";"Index_value";"Part_value";"Part_flux"
"Bordeaux";"Exports";"Europe_et_Mediterranee";1776;97,9174951773306;0,870931329390181;0,103942652329749
"Bordeaux";"Exports";"Europe_et_Mediterranee";1777;108,997969277755;0,862103236834796;0,115537848605578
"Bordeaux";"Exports";"Europe_et_Mediterranee";1778;132,782572119804;0,8211377541262;0,112068965517241
"Bordeaux";"Exports";"Europe_et_Mediterranee";1779;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1780;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1781;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1782;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1783;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1784;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1785;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1786;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1787;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1788;NA;NA;NA
"Bordeaux";"Exports";"Europe_et_Mediterranee";1789;160,307627253393;0,0489421028093036;0,0601193207893529
"La Rochelle";"Imports";"Europe_et_Mediterranee";1718;100;0,148519596323437;0,518987341772152
"La Rochelle";"Imports";"Europe_et_Mediterranee";1719;109,829931309515;0,155682644577767;0,580952380952381
"La Rochelle";"Imports";"Europe_et_Mediterranee";1720;115,672245192862;0,208767922339087;0,518348623853211
"La Rochelle";"Imports";"Europe_et_Mediterranee";1721;119,836441775994;0,258186140220564;0,524663677130045
"La Rochelle";"Imports";"Europe_et_Mediterranee";1722;130,945189036833;0,124402615547482;0,507751937984496
"La Rochelle";"Imports";"Europe_et_Mediterranee";1723;162,083844094961;0,208967028189128;0,530364372469636
"La Rochelle";"Imports";"Europe_et_Mediterranee";1724;152,270234660528;0,217679419119074;0,549342105263158
"La Rochelle";"Imports";"Europe_et_Mediterranee";1725;139,439777525173;0,289351916723013;0,503649635036496
"La Rochelle";"Imports";"Europe_et_Mediterranee";1726;139,786260710143;0,404595522854693;0,583617747440273
"La Rochelle";"Imports";"Europe_et_Mediterranee";1727;147,108704907035;0,313915016974903;0,554421768707483
"La Rochelle";"Imports";"Europe_et_Mediterranee";1728;141,507720478347;0,206625156589933;0,570446735395189
"La Rochelle";"Imports";"Europe_et_Mediterranee";1729;138,009883390051;0,261738834303977;0,567857142857143
"La Rochelle";"Imports";"Europe_et_Mediterranee";1730;150,438635173893;0,299146571148865;0,588888888888889
"La Rochelle";"Imports";"Europe_et_Mediterranee";1731;148,414659432949;0,265748977604676;0,586092715231788
"La Rochelle";"Imports";"Europe_et_Mediterranee";1732;140,16240628035;0,266535965309339;0,614705882352941
"La Rochelle";"Imports";"Europe_et_Mediterranee";1733;132,082997833431;0,261898386157493;0,555205047318612
"La Rochelle";"Imports";"Europe_et_Mediterranee";1734;128,138599140926;0,254746997961937;0,570570570570571
"La Rochelle";"Imports";"Europe_et_Mediterranee";1735;128,648504827756;0,253420189244562;0,546666666666667
"La Rochelle";"Imports";"Europe_et_Mediterranee";1736;145,379077482089;0,305194529015954;0,565749235474006
"La Rochelle";"Imports";"Europe_et_Mediterranee";1737;142,72433039091;0,252378203514996;0,543478260869565
"La Rochelle";"Imports";"Europe_et_Mediterranee";1738;138,905165916549;0,277022083152681;0,590504451038576
"La Rochelle";"Imports";"Europe_et_Mediterranee";1739;145,510024270731;0,293869015403007;0,551928783382789
"La Rochelle";"Imports";"Europe_et_Mediterranee";1740;151,930099592042;0,271048590116682;0,549253731343284
"La Rochelle";"Imports";"Europe_et_Mediterranee";1741;155,823531734725;0,282575163467791;0,576666666666667
"La Rochelle";"Imports";"Europe_et_Mediterranee";1742;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1743;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1744;140,643843029837;0,171320387832169;0,558823529411765
"La Rochelle";"Imports";"Europe_et_Mediterranee";1745;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1746;153,341875665792;0,0895226639136522;0,556818181818182
"La Rochelle";"Imports";"Europe_et_Mediterranee";1747;154,629375124671;0,0725407107931374;0,53405017921147
"La Rochelle";"Imports";"Europe_et_Mediterranee";1748;158,193569642044;0,151356591827643;0,508474576271186
"La Rochelle";"Imports";"Europe_et_Mediterranee";1749;172,245755475252;0,148506081256095;0,570405727923628
"La Rochelle";"Imports";"Europe_et_Mediterranee";1750;173,710420900391;0,140657996398668;0,520107238605898
"La Rochelle";"Imports";"Europe_et_Mediterranee";1751;165,738868138403;0,21362579610468;0,527149321266968
"La Rochelle";"Imports";"Europe_et_Mediterranee";1752;174,290025343626;0,285655252137846;0,56140350877193
"La Rochelle";"Imports";"Europe_et_Mediterranee";1753;168,441745498539;0,257681673200429;0,556195965417867
"La Rochelle";"Imports";"Europe_et_Mediterranee";1754;157,660727984587;0,208646047684185;0,543352601156069
"La Rochelle";"Imports";"Europe_et_Mediterranee";1755;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1756;172,674494962272;0,195097288810699;0,519108280254777
"La Rochelle";"Imports";"Europe_et_Mediterranee";1757;187,498260811146;0,366878451526236;0,572127139364303
"La Rochelle";"Imports";"Europe_et_Mediterranee";1758;191,037054697941;0,41280546022715;0,599236641221374
"La Rochelle";"Imports";"Europe_et_Mediterranee";1759;196,771944750619;0,40857406468336;0,622516556291391
"La Rochelle";"Imports";"Europe_et_Mediterranee";1760;209,069022011198;0,351138515447578;0,578199052132701
"La Rochelle";"Imports";"Europe_et_Mediterranee";1761;217,154691380285;0,553367404951344;0,607758620689655
"La Rochelle";"Imports";"Europe_et_Mediterranee";1762;205,4909145023;0,401236433471281;0,649425287356322
"La Rochelle";"Imports";"Europe_et_Mediterranee";1763;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1764;200,694308632733;0,132130962582672;0,539267015706806
"La Rochelle";"Imports";"Europe_et_Mediterranee";1765;201,103844321121;0,197983134109291;0,544186046511628
"La Rochelle";"Imports";"Europe_et_Mediterranee";1766;216,503492249379;0,249962032190635;0,492063492063492
"La Rochelle";"Imports";"Europe_et_Mediterranee";1767;219,370572833071;0,272316004217687;0,50990099009901
"La Rochelle";"Imports";"Europe_et_Mediterranee";1768;209,20780795787;0,390986270612942;0,580246913580247
"La Rochelle";"Imports";"Europe_et_Mediterranee";1769;191,448995142984;0,363734202495997;0,582822085889571
"La Rochelle";"Imports";"Europe_et_Mediterranee";1770;197,176196162758;0,425115102046247;0,634146341463415
"La Rochelle";"Imports";"Europe_et_Mediterranee";1771;204,697774284615;0,3494733442673;0,638888888888889
"La Rochelle";"Imports";"Europe_et_Mediterranee";1772;210,328472876699;0,364846026734999;0,659863945578231
"La Rochelle";"Imports";"Europe_et_Mediterranee";1773;210,737416743385;0,505215214894458;0,625
"La Rochelle";"Imports";"Europe_et_Mediterranee";1774;215,919712121734;0,557075827437386;0,577142857142857
"La Rochelle";"Imports";"Europe_et_Mediterranee";1775;223,900612594487;0,458494757552798;0,598684210526316
"La Rochelle";"Imports";"Europe_et_Mediterranee";1776;234,322364018898;0,621072845685218;0,613333333333333
"La Rochelle";"Imports";"Europe_et_Mediterranee";1777;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1778;277,924676785942;0,22643994541345;0,588785046728972
"La Rochelle";"Imports";"Europe_et_Mediterranee";1779;290,717908453373;0,386489574475987;0,60655737704918
"La Rochelle";"Imports";"Europe_et_Mediterranee";1780;276,927353196649;0,378560663211574;0,584070796460177
"La Rochelle";"Imports";"Europe_et_Mediterranee";1781;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1782;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1783;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1784;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1785;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1786;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1787;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1788;NA;NA;NA
"La Rochelle";"Imports";"Europe_et_Mediterranee";1789;246,597095844652;0,329203304874171;0,314928425357873
"La Rochelle";"Exports";"Europe_et_Mediterranee";1718;100;0,720926672898193;0,154676258992806
"La Rochelle";"Exports";"Europe_et_Mediterranee";1719;111,574606520564;0,692981574375082;0,170634920634921
"La Rochelle";"Exports";"Europe_et_Mediterranee";1720;78,1979209649531;0,695619340883129;0,26865671641791
"La Rochelle";"Exports";"Europe_et_Mediterranee";1721;102,221950284433;0,775883943118812;0,240641711229947
"La Rochelle";"Exports";"Europe_et_Mediterranee";1722;99,57375379382;0,747212352538601;0,165178571428571
"La Rochelle";"Exports";"Europe_et_Mediterranee";1723;121,525806828714;0,69269462496471;0,220883534136546
"La Rochelle";"Exports";"Europe_et_Mediterranee";1724;131,432184489058;0,705646608031883;0,153846153846154
"La Rochelle";"Exports";"Europe_et_Mediterranee";1725;120,142526909141;0,843226749070595;0,178010471204188
"La Rochelle";"Exports";"Europe_et_Mediterranee";1726;106,827620978473;0,633752403548813;0,122743682310469
"La Rochelle";"Exports";"Europe_et_Mediterranee";1727;99,7882006325601;0,625939882624391;0,165919282511211
"La Rochelle";"Exports";"Europe_et_Mediterranee";1728;106,584650453768;0,56053284588528;0,152
"La Rochelle";"Exports";"Europe_et_Mediterranee";1729;97,1476885966603;0,590639557320211;0,111510791366906
"La Rochelle";"Exports";"Europe_et_Mediterranee";1730;86,6297861023767;0,589898120630469;0,14344262295082
"La Rochelle";"Exports";"Europe_et_Mediterranee";1731;85,4853435980393;0,580606050332631;0,154185022026432
"La Rochelle";"Exports";"Europe_et_Mediterranee";1732;87,266563676386;0,61704298741871;0,150684931506849
"La Rochelle";"Exports";"Europe_et_Mediterranee";1733;91,6599262316496;0,538296297925019;0,125523012552301
"La Rochelle";"Exports";"Europe_et_Mediterranee";1734;104,679769483342;0,709629207923303;0,0993788819875776
"La Rochelle";"Exports";"Europe_et_Mediterranee";1735;103,456899996436;0,61311492653792;0,102102102102102
"La Rochelle";"Exports";"Europe_et_Mediterranee";1736;111,915557643842;0,607678652298378;0,119741100323625
"La Rochelle";"Exports";"Europe_et_Mediterranee";1737;113,656259037501;0,648690564164507;0,115681233933162
"La Rochelle";"Exports";"Europe_et_Mediterranee";1738;116,164137127282;0,50868935864186;0,139150943396226
"La Rochelle";"Exports";"Europe_et_Mediterranee";1739;123,671272976929;0,614104386964521;0,113573407202216
"La Rochelle";"Exports";"Europe_et_Mediterranee";1740;151,576638458153;0,634717905614561;0,105590062111801
"La Rochelle";"Exports";"Europe_et_Mediterranee";1741;152,991074472577;0,544074918675056;0,093167701863354
"La Rochelle";"Exports";"Europe_et_Mediterranee";1742;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1743;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1744;127,474932531493;0,757903565094255;0,135384615384615
"La Rochelle";"Exports";"Europe_et_Mediterranee";1745;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1746;148,672720685159;0,573791257589433;0,0987341772151899
"La Rochelle";"Exports";"Europe_et_Mediterranee";1747;171,388844518491;0,199727332452246;0,115384615384615
"La Rochelle";"Exports";"Europe_et_Mediterranee";1748;159,99241233127;0,258181153706396;0,147058823529412
"La Rochelle";"Exports";"Europe_et_Mediterranee";1749;147,226757541548;0,595632532473333;0,0958549222797927
"La Rochelle";"Exports";"Europe_et_Mediterranee";1750;170,332699329717;0,497880917586885;0,0909090909090909
"La Rochelle";"Exports";"Europe_et_Mediterranee";1751;178,914174426288;0,577434526074267;0,0987341772151899
"La Rochelle";"Exports";"Europe_et_Mediterranee";1752;165,571068163779;0,442655155706511;0,105651105651106
"La Rochelle";"Exports";"Europe_et_Mediterranee";1753;149,193475231165;0,566511230606427;0,0976253298153034
"La Rochelle";"Exports";"Europe_et_Mediterranee";1754;169,297161897626;0,445912877600347;0,0931989924433249
"La Rochelle";"Exports";"Europe_et_Mediterranee";1755;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1756;169,068351193234;0,563850982931105;0,132404181184669
"La Rochelle";"Exports";"Europe_et_Mediterranee";1757;162,773986146361;0,59817318572242;0,116402116402116
"La Rochelle";"Exports";"Europe_et_Mediterranee";1758;178,302802346197;0,53369762076848;0,0841423948220065
"La Rochelle";"Exports";"Europe_et_Mediterranee";1759;171,584512473646;0,838496489337434;0,21551724137931
"La Rochelle";"Exports";"Europe_et_Mediterranee";1760;170,079909625414;0,893099784770332;0,15748031496063
"La Rochelle";"Exports";"Europe_et_Mediterranee";1761;170,471502710198;0,889109554544639;0,177304964539007
"La Rochelle";"Exports";"Europe_et_Mediterranee";1762;151,848357585752;0,966486230649334;0,245454545454545
"La Rochelle";"Exports";"Europe_et_Mediterranee";1763;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1764;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1765;143,801601159085;0,751995802608327;0,175965665236052
"La Rochelle";"Exports";"Europe_et_Mediterranee";1766;142,32676069993;0,741209815386516;0,195652173913043
"La Rochelle";"Exports";"Europe_et_Mediterranee";1767;140,340834024432;0,808269580552183;0,180094786729858
"La Rochelle";"Exports";"Europe_et_Mediterranee";1768;165,804490673018;0,73876271848172;0,154285714285714
"La Rochelle";"Exports";"Europe_et_Mediterranee";1769;156,180277974048;0,589380535526059;0,15527950310559
"La Rochelle";"Exports";"Europe_et_Mediterranee";1770;173,767378822713;0,626807115973614;0,10762331838565
"La Rochelle";"Exports";"Europe_et_Mediterranee";1771;205,455211902021;0,672439030530658;0,114678899082569
"La Rochelle";"Exports";"Europe_et_Mediterranee";1772;210,93181904107;0,373479360439747;0,0882352941176471
"La Rochelle";"Exports";"Europe_et_Mediterranee";1773;172,269900623828;0,19343264862803;0,0909090909090909
"La Rochelle";"Exports";"Europe_et_Mediterranee";1774;177,899977788876;0,226419409036946;0,0779220779220779
"La Rochelle";"Exports";"Europe_et_Mediterranee";1775;184,483978149292;0,216047009966073;0,118226600985222
"La Rochelle";"Exports";"Europe_et_Mediterranee";1776;193,345952358556;0,168929846381438;0,0891089108910891
"La Rochelle";"Exports";"Europe_et_Mediterranee";1777;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1778;197,734953553192;0,570329994642637;0,0952380952380952
"La Rochelle";"Exports";"Europe_et_Mediterranee";1779;173,496630783312;0,687157359304126;0,188118811881188
"La Rochelle";"Exports";"Europe_et_Mediterranee";1780;181,882899962038;0,854214339079484;0,15
"La Rochelle";"Exports";"Europe_et_Mediterranee";1781;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1782;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1783;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1784;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1785;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1786;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1787;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1788;NA;NA;NA
"La Rochelle";"Exports";"Europe_et_Mediterranee";1789;260,864226462929;0,30798868422603;0,197207678883072
"Bayonne";"Imports";"Europe_et_Mediterranee";1749;100;0,88116183317192;0,489795918367347
"Bayonne";"Imports";"Europe_et_Mediterranee";1750;116,127431472882;0,914807831954132;0,56969696969697
"Bayonne";"Imports";"Europe_et_Mediterranee";1751;116,629655108419;0,926632305764448;0,536231884057971
"Bayonne";"Imports";"Europe_et_Mediterranee";1752;110,379279121421;0,927871808978966;0,56
"Bayonne";"Imports";"Europe_et_Mediterranee";1753;109,512836934948;0,737025438263506;0,472477064220183
"Bayonne";"Imports";"Europe_et_Mediterranee";1754;105,210866554645;0,845883982079949;0,485576923076923
"Bayonne";"Imports";"Europe_et_Mediterranee";1755;105,018349528393;0,783492206982191;0,452173913043478
"Bayonne";"Imports";"Europe_et_Mediterranee";1756;109,053909334846;0,58869755176423;0,484978540772532
"Bayonne";"Imports";"Europe_et_Mediterranee";1757;102,773513868066;0,86977519732373;0,506024096385542
"Bayonne";"Imports";"Europe_et_Mediterranee";1758;105,808024558649;0,874323097277464;0,555023923444976
"Bayonne";"Imports";"Europe_et_Mediterranee";1759;111,638377555034;0,87683492692052;0,534313725490196
"Bayonne";"Imports";"Europe_et_Mediterranee";1760;113,139593658453;0,825917298047455;0,55026455026455
"Bayonne";"Imports";"Europe_et_Mediterranee";1761;113,998106076925;0,907498482657543;0,566820276497696
"Bayonne";"Imports";"Europe_et_Mediterranee";1762;115,390999503493;0,804493487677704;0,587939698492462
"Bayonne";"Imports";"Europe_et_Mediterranee";1763;109,325226707166;0,808987330091117;0,584474885844749
"Bayonne";"Imports";"Europe_et_Mediterranee";1764;115,001493350311;0,815275136349066;0,5678391959799
"Bayonne";"Imports";"Europe_et_Mediterranee";1765;117,58479724198;0,718937775901983;0,550724637681159
"Bayonne";"Imports";"Europe_et_Mediterranee";1766;113,099748955159;0,844720120176545;0,59375
"Bayonne";"Imports";"Europe_et_Mediterranee";1767;114,458992760091;0,813873342659139;0,572222222222222
"Bayonne";"Imports";"Europe_et_Mediterranee";1768;102,842796023347;0,70505801561536;0,641975308641975
"Bayonne";"Imports";"Europe_et_Mediterranee";1769;114,746560452802;0,882497456077929;0,575129533678757
"Bayonne";"Imports";"Europe_et_Mediterranee";1770;111,840696449234;0,779993782252771;0,571428571428571
"Bayonne";"Imports";"Europe_et_Mediterranee";1771;121,400030368482;0,542300046523195;0,525252525252525
"Bayonne";"Imports";"Europe_et_Mediterranee";1772;118,816617628172;0,435838018396477;0,548117154811716
"Bayonne";"Imports";"Europe_et_Mediterranee";1773;112,130567062328;0,806830039816175;0,583756345177665
"Bayonne";"Imports";"Europe_et_Mediterranee";1774;97,3586126312518;0,891942928313176;0,548223350253807
"Bayonne";"Imports";"Europe_et_Mediterranee";1775;101,912278226125;0,417770118475058;0,533333333333333
"Bayonne";"Imports";"Europe_et_Mediterranee";1776;103,567701035508;0,354033966167478;0,515748031496063
"Bayonne";"Imports";"Europe_et_Mediterranee";1777;105,344713469655;0,84844145869631;0,485106382978723
"Bayonne";"Imports";"Europe_et_Mediterranee";1778;108,039144307499;0,77090923203903;0,552
"Bayonne";"Imports";"Europe_et_Mediterranee";1779;106,282730526696;0,184700413328678;0,533632286995516
"Bayonne";"Imports";"Europe_et_Mediterranee";1780;111,441736446206;0,795493734980077;0,526548672566372
"Bayonne";"Exports";"Europe_et_Mediterranee";1746;100;0,840325282556358;0,437931034482759
"Bayonne";"Exports";"Europe_et_Mediterranee";1747;103,79281659571;0,80100838382968;0,332247557003257
"Bayonne";"Exports";"Europe_et_Mediterranee";1748;99,4682058240672;0,67896287113407;0,318181818181818
"Bayonne";"Exports";"Europe_et_Mediterranee";1749;92,3808678697877;0,824983591586745;0,614906832298137
"Bayonne";"Exports";"Europe_et_Mediterranee";1750;100,579402183219;0,684561115034333;0,515418502202643
"Bayonne";"Exports";"Europe_et_Mediterranee";1751;94,1457772902858;0,686135958257536;0,564102564102564
"Bayonne";"Exports";"Europe_et_Mediterranee";1752;88,4741482637817;0,775858961863628;0,604166666666667
"Bayonne";"Exports";"Europe_et_Mediterranee";1753;84,513731810758;0,78351099108953;0,428217821782178
"Bayonne";"Exports";"Europe_et_Mediterranee";1754;77,7648176459464;0,811523507378106;0,441810344827586
"Bayonne";"Exports";"Europe_et_Mediterranee";1755;80,6865669631096;0,809527981404902;0,428217821782178
"Bayonne";"Exports";"Europe_et_Mediterranee";1756;80,3167375576502;0,83511521935816;0,495145631067961
"Bayonne";"Exports";"Europe_et_Mediterranee";1757;80,2863673409359;0,795913004183911;0,465665236051502
"Bayonne";"Exports";"Europe_et_Mediterranee";1758;94,3499066894489;0,866363644922901;0,556135770234987
"Bayonne";"Exports";"Europe_et_Mediterranee";1759;110,973605455754;0,93044839002563;0,535714285714286
"Bayonne";"Exports";"Europe_et_Mediterranee";1760;109,622587841705;0,900527475710518;0,546666666666667
"Bayonne";"Exports";"Europe_et_Mediterranee";1761;109,647021837568;0,925364526771347;0,571764705882353
"Bayonne";"Exports";"Europe_et_Mediterranee";1762;112,250776593591;0,956777462236487;0,645320197044335
"Bayonne";"Exports";"Europe_et_Mediterranee";1763;111,808391402574;0,755607637381159;0,49119373776908
"Bayonne";"Exports";"Europe_et_Mediterranee";1764;102,069994192363;0,811523909508438;0,460698689956332
"Bayonne";"Exports";"Europe_et_Mediterranee";1765;87,6720137135246;0,868424176132736;0,508771929824561
"Bayonne";"Exports";"Europe_et_Mediterranee";1766;99,601291469516;0,915118295855359;0,566455696202532
"Bayonne";"Exports";"Europe_et_Mediterranee";1767;102,975980238555;0,898639511499273;0,577319587628866
"Bayonne";"Exports";"Europe_et_Mediterranee";1768;102,512969985659;0,846394709144569;0,510791366906475
"Bayonne";"Exports";"Europe_et_Mediterranee";1769;101,804466196138;0,789137675791262;0,565543071161049
"Bayonne";"Exports";"Europe_et_Mediterranee";1770;109,445809281386;0,849643509925613;0,558823529411765
"Bayonne";"Exports";"Europe_et_Mediterranee";1771;110,737015922273;0,765040575321569;0,485815602836879
"Bayonne";"Exports";"Europe_et_Mediterranee";1772;108,848908639123;0,787881339959279;0,497076023391813
"Bayonne";"Exports";"Europe_et_Mediterranee";1773;109,023590261044;0,801688442064296;0,464646464646465
"Bayonne";"Exports";"Europe_et_Mediterranee";1774;107,770411679029;0,785165635169311;0,485074626865672
"Bayonne";"Exports";"Europe_et_Mediterranee";1775;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1776;107,199697073138;0,67105102435505;0,486153846153846
"Bayonne";"Exports";"Europe_et_Mediterranee";1777;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1778;106,817195510317;0,759089881021099;0,519444444444444
"Bayonne";"Exports";"Europe_et_Mediterranee";1779;118,773946149815;0,779678806204857;0,549152542372881
"Bayonne";"Exports";"Europe_et_Mediterranee";1780;108,591469099334;0,863051641530445;0,525597269624573
"Bayonne";"Exports";"Europe_et_Mediterranee";1781;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1782;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1783;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1784;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1785;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1786;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1787;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1788;NA;NA;NA
"Bayonne";"Exports";"Europe_et_Mediterranee";1789;107,031381699711;0,526362462859892;0,254847645429363
"Rennes";"Imports";"Europe_et_Mediterranee";1714;100;0,0431599011987243;0,0505181347150259
"Rennes";"Imports";"Europe_et_Mediterranee";1715;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1716;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1717;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1718;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1719;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1720;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1721;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1722;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1723;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1724;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1725;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1726;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1727;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1728;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1729;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1730;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1731;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1732;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1733;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1734;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1735;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1736;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1737;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1738;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1739;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1740;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1741;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1742;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1743;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1744;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1745;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1746;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1747;69,9737210466923;0,311690376825921;0,563218390804598
"Rennes";"Imports";"Europe_et_Mediterranee";1748;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1749;79,7611002139392;0,557905044193027;0,43236074270557
"Rennes";"Imports";"Europe_et_Mediterranee";1750;75,8356726297029;0,56024298569909;0,40530303030303
"Rennes";"Imports";"Europe_et_Mediterranee";1751;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1752;89,904086011371;0,578023666024685;0,414634146341463
"Rennes";"Imports";"Europe_et_Mediterranee";1753;NA;NA;NA
"Rennes";"Imports";"Europe_et_Mediterranee";1754;87,0437698149236;0,588957935666411;0,515037593984962
"Rennes";"Imports";"Europe_et_Mediterranee";1755;80,9733212479625;0,459180221872012;0,471544715447154
"Rennes";"Imports";"Europe_et_Mediterranee";1756;70,6790354568295;0,599485263692192;0,479838709677419
"Rennes";"Imports";"Europe_et_Mediterranee";1757;67,5997795652896;0,377752793803674;0,523985239852399
"Rennes";"Imports";"Europe_et_Mediterranee";1758;68,4295250756545;0,289326799368716;0,550925925925926
"Rennes";"Imports";"Europe_et_Mediterranee";1759;64,8628390188541;0,227083025628457;0,54
"Rennes";"Imports";"Europe_et_Mediterranee";1760;59,8061169472497;0,874962642286415;0,568047337278107
"Rennes";"Imports";"Europe_et_Mediterranee";1761;67,3876934037032;0,171931307478674;0,512915129151292
"Rennes";"Imports";"Europe_et_Mediterranee";1762;70,7453200130338;0,404045743573869;0,559585492227979
"Rennes";"Imports";"Europe_et_Mediterranee";1763;62,0127188783117;0,354934724047256;0,481675392670157
"Rennes";"Imports";"Europe_et_Mediterranee";1764;66,8536192769004;0,411096629522538;0,541666666666667
"Rennes";"Imports";"Europe_et_Mediterranee";1765;69,7268812112004;0,615247083551818;0,53125
"Rennes";"Imports";"Europe_et_Mediterranee";1766;93,2507762090542;0,664239772805414;0,616915422885572
"Rennes";"Imports";"Europe_et_Mediterranee";1767;67,5626875582351;0,703637715478282;0,482233502538071
"Rennes";"Imports";"Europe_et_Mediterranee";1768;58,3099378509449;0,438833731352911;0,6
