numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
823,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,bours de Levant,Marseille,Levant,"9 577,00",livres,"40,0000000","383080,00","0,00",
824,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,bourses de soye,Marseille,Levant,"28,00",douzaines,"36,0000000","1008,00","0,00",
825,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,cacao,Marseille,Levant,"14 970,00",livres,"1,3000000","19461,00","0,00",
826,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,caffé,Marseille,Levant,"12 268,00",livres,"1,5000000","18402,00","0,00",
827,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,caffetieres,Marseille,Levant,"87,00",douzaines,"72,0000000","6264,00","0,00",
828,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,caffetieres,Marseille,Levant,"700,00",livres,"2,5000000","1750,00","0,00",
829,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,capots,Marseille,Levant,"71,00",pieces,"9,0000000","639,00","0,00",
830,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,cire blanche,Marseille,Levant,"300,00",livres,"2,0000000","600,00","0,00",
831,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,cire jaune,Marseille,Levant,"113 557,00",livres,"1,5000000","170335,00","-0,50",
832,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,coque de Levant,Marseille,Levant,"450,00",livres,"2,0000000","900,00","0,00",
833,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,coquillage,Marseille,Levant,"300,00",livres,"0,3000000","90,00","0,00",
834,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,cornes de mouton,Marseille,Levant,"6 000,00",paires,"0,2000000","1200,00","0,00",
835,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,coton filé,Marseille,Levant,"698 592,00",livres,"1,1000000","768451,00","-0,20",
836,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,coton en laine,Marseille,Levant,"1 429 545,00",livres,"0,8000000","1143636,00","0,00",
837,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,cotonne,Marseille,Levant,"96,00",pieces,"40,0000000","3840,00","0,00",
838,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,courdoüans,Marseille,Levant,"333,00",douzaines,"1,2500000","416,00","-0,25",
839,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,couvertures de laine,Marseille,Levant,"73,00",nombre,"3,0000000","219,00","0,00",
840,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,couvertures de laine,Marseille,Levant,"800,00",livres,"2,0000000","1600,00","0,00",
841,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,crin,Marseille,Levant,"5 180,00",livres,"1,0000000","5180,00","0,00",
842,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,cuirs de beuf en poil,Marseille,Levant,"26 070,00",en nombre,"14,0000000","364980,00","0,00",
843,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,cuirs de beuf en poil testes,Marseille,Levant,"1 248,00",en nombre,"0,1500000","1872,00","1 684,80",oubli d'un 0
844,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,cuivre tangoul,Marseille,Levant,"525,00",livres,"0,9000000","472,00","-0,50",
845,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,cumin,Marseille,Levant,"113 258,00",livres,"0,1600000","18121,00","-0,28",
846,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,dattes,Marseille,Levant,"1 200,00",livres,"0,2500000","300,00","0,00",
847,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,demitte,Marseille,Levant,"14 020,00",livres,"3,0000000","42060,00","0,00",
848,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,droguerie ,Marseille,Levant,"200,00",livres,"1,0000000","200,00","0,00",
849,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,eau de fleur d'orange,Marseille,Levant,"850,00",livres,"0,5000000","425,00","0,00",
850,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,emery en poudre,Marseille,Levant,"1 800,00",livres,"0,2500000","450,00","0,00",
851,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,encens,Marseille,Levant,"1 200,00",livres,"0,8000000","960,00","0,00",
852,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,eponges,Marseille,Levant,"27 625,00",livres,"1,0000000","27625,00","0,00",
853,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,escamitte,Marseille,Levant,"4 243,00",livres,"3,0000000","12729,00","0,00",
854,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,escayolles,Marseille,Levant,"14 750,00",livres,"0,1000000","1475,00","0,00",
855,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,etoffe de soye,Marseille,Levant,"2 340,00",livres,"40,0000000","93600,00","0,00",
856,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,feves,Marseille,Levant,"32,00",charges,"10,0000000","320,00","0,00",
857,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,ficelle,Marseille,Levant,"1 780,00",livres,"0,5000000","890,00","0,00",
858,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,fil blanc,Marseille,Levant,"995,00",livres,"2,0000000","1990,00","0,00",
859,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,fil de chevre,Marseille,Levant,"299 074,00",livres,"4,0000000","1196296,00","0,00",
860,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,fourure de soye,Marseille,Levant,"1 832,00",livres,"1,5000000","2748,00","0,00",
861,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,galles,Marseille,Levant,"109 349,00",livres,"0,7500000","82011,00","-0,75",
862,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,gillets de laine,Marseille,Levant,"580,00",livres,"1,5000000","870,00","0,00",
863,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,gomme adragan,Marseille,Levant,"1 580,00",livres,"1,2500000","1975,00","0,00",
864,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,gomme d'amandier,Marseille,Levant,"300,00",livres,"0,1000000","30,00","0,00",
865,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,gomme arabique,Marseille,Levant,"10 945,00",livres,"0,9000000","9850,00","-0,50",
866,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,gomme de barbarie,Marseille,Levant,"3 106,00",livres,"0,5000000","1553,00","0,00",
867,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,gomme thurique,Marseille,Levant,"49 700,00",livres,"0,7500000","37275,00","0,00",
868,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,huille d'olive,Marseille,Levant,"2 740,00",milleroles,"40,0000000","109600,00","0,00",
869,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,indienne,Marseille,Levant,"1 637,00",pieces,"12,0000000","19644,00","0,00",
870,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,laine de chevron,Marseille,Levant,"80 999,00",livres,"3,0000000","242997,00","0,00",
871,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,laine lavée,Marseille,Levant,"235 700,00",livres,"1,1000000","259270,00","0,00",
872,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,laine surge,Marseille,Levant,"3 764 497,00",livres,"0,4000000","1505798,00","-0,80",
873,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,langues salées,Marseille,Levant,"32,00",nombre,"1,0000000","32,00","0,00",
874,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,legumes,Marseille,Levant,"8 800,00",livres,"0,1500000","1320,00","0,00",
875,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,13,1759,Imports,lin crû,Marseille,Levant,"4 540,00",livres,"0,6000000","2724,00","0,00",
876,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,mastic en larmes,Marseille,Levant,"5 280,00",livres,"2,7500000","14520,00","0,00",
877,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,maugrebine,Marseille,Levant,"12,00",pieces,"20,0000000","240,00","0,00",
878,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,mirrhe,Marseille,Levant,"1 155,00",livres,"2,5000000","2287,00","-600,50",erreur de calcul
879,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,mouchoirs de coton,Marseille,Levant,"3 043,00",pieces,"8,0000000","24344,00","0,00",
880,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,mouchoirs fil et coton,Marseille,Levant,"150,00",pieces,"10,0000000","1500,00","0,00",
881,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,mouchoirs de mousseline,Marseille,Levant,"798,00",pieces,"2,0000000","1596,00","0,00",
882,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,mouchoirs de soye,Marseille,Levant,"48,00",douzaines,"20,0000000","960,00","0,00",
883,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,parchemin,Marseille,Levant,"150,00",livres,"1,5000000","225,00","0,00",
884,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,peaux de maroquin,Marseille,Levant,"1 700,00",livres,"1,5000000","2550,00","0,00",
885,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,peaux de martre,Marseille,Levant,"500,00",livres,"10,0000000","5000,00","0,00",
886,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,peaux de tigres,Marseille,Levant,"3,00",en nombre,"72,0000000","216,00","0,00",
887,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,peaux de tigres,Marseille,Levant,"300,00",livres,"6,0000000","1800,00","0,00",
888,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,peaux de veau en poil,Marseille,Levant,"950,00",livres,"0,3000000","285,00","0,00",
889,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,pistaches,Marseille,Levant,"2 400,00",livres,"1,2500000","3000,00","0,00",
890,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,plumes d'autruche brutes,Marseille,Levant,"1 200,00",livres,"4,0000000","4800,00","0,00",
891,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,poussiere d'encens,Marseille,Levant,"3 564,00",livres,"0,1000000","356,00","-0,40",
892,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,quincailles de fer et acier,Marseille,Levant,"8 000,00",livres,"1,0000000","8000,00","0,00",
893,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,racines de lizari,Marseille,Levant,"1 430,00",livres,"0,5000000","715,00","0,00",
894,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,raisin sec,Marseille,Levant,"5 200,00",livres,"0,2000000","1040,00","0,00",
895,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,rhubarbe,Marseille,Levant,"455,00",livres,"10,0000000","4550,00","0,00",
896,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,ris,Marseille,Levant,"216 420,00",livres,"0,1600000","34627,00","-0,20",
897,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,saffranon,Marseille,Levant,"82 598,00",livres,"0,7500000","61948,00","-0,50",
898,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,satin,Marseille,Levant,"454,00",pieces,"15,0000000","6810,00","0,00",
899,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,scamonée,Marseille,Levant,"408,00",livres,"10,0000000","4080,00","0,00",
900,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,sel armoniac,Marseille,Levant,"4 536,00",livres,"1,0000000","4536,00","0,00",
901,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,soude,Marseille,Levant,"1 078 000,00",livres,"0,0800000","86240,00","0,00",
902,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,14,1759,Imports,soye crüe,Marseille,Levant,"69 627,00",livres,"12,0000000","735524,00","-100 000,00",erreur de calcul
