numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
2266,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,1,Confitures,"Allemagne, Lorraine et le Païs de liege",285,285,Livres,1,
2267,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,1,Couvertures de laine,"Allemagne, Lorraine et le Païs de liege",478,239,Livres,2,
2268,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,1,Dentelle de fil,"Allemagne, Lorraine et le Païs de liege",150,"1,5",Livres,100,
2269,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,1,Drap ; d'Elbeuf,"Allemagne, Lorraine et le Païs de liege",170476,"10654,75",Aulnes,16,
2270,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,1,Drap ; de Louviers,"Allemagne, Lorraine et le Païs de liege",46180,2309,Aunes,20,
2271,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,1,Drap ; de Sedan,"Allemagne, Lorraine et le Païs de liege",2500,5,Pièces,500,
2272,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,1,Epingles,"Allemagne, Lorraine et le Païs de liege",1300,520,Livres,"2,5",
2273,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,1,Epingles,"Allemagne, Lorraine et le Païs de liege",770,1,Valeur,770,
2274,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,1,Espagnolette croisée,"Allemagne, Lorraine et le Païs de liege",17528,2504,Livres,7,
2275,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Espagnolette simple,"Allemagne, Lorraine et le Païs de liege",3906,661,Livres,6,-60
2276,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Etamine,"Allemagne, Lorraine et le Païs de liege",192,32,Livres,6,
2277,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Etoffe au quart de soye,"Allemagne, Lorraine et le Païs de liege",42860,2143,Livres,20,
2278,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Fil a coudre,"Allemagne, Lorraine et le Païs de liege",212,53,Livres,4,
2279,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Indigo,"Allemagne, Lorraine et le Païs de liege",1925,1,Valeur,1925,
2280,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Indigo,"Allemagne, Lorraine et le Païs de liege",7330,733,Livres,10,
2281,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Marchandises mêlées,"Allemagne, Lorraine et le Païs de liege",900,1,Valeur,900,
2282,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Mercerie,"Allemagne, Lorraine et le Païs de liege",1360,1,Valeur,1360,
2283,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Molton,"Allemagne, Lorraine et le Païs de liege",760,190,Livres,4,
2284,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Mouchoirs fil et coton,"Allemagne, Lorraine et le Païs de liege",38076,9519,Livres,4,
2285,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Papier peint,"Allemagne, Lorraine et le Païs de liege",465,465,Livres,1,
2286,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Peaux de Daims,"Allemagne, Lorraine et le Païs de liege",140,1,Valeur,140,
2287,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Peignes d'yvoire,"Allemagne, Lorraine et le Païs de liege",130,13,Livres,10,
2288,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Ratine Croisée,"Allemagne, Lorraine et le Païs de liege",3570,510,Livres,7,
2289,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Saffran,"Allemagne, Lorraine et le Païs de liege",4500,250,Livres,18,
2290,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Serge ; commune,"Allemagne, Lorraine et le Païs de liege",288,96,Livres,3,
2291,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Serge ; imprimée,"Allemagne, Lorraine et le Païs de liege",1056,264,Livres,4,
2292,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Siamoise a peu de soye,"Allemagne, Lorraine et le Païs de liege",28870,2887,Livres,10,
2293,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Tapisserie de Rouen,"Allemagne, Lorraine et le Païs de liege",572,286,Livres,2,
2294,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Toile ; cirée,"Allemagne, Lorraine et le Païs de liege","514,4",592,Livres,"0,7",100 erreur calcul
2295,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Toile ; de coton,"Allemagne, Lorraine et le Païs de liege",81820,16364,Livres,5,
2296,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Toile ; coutil,"Allemagne, Lorraine et le Païs de liege",94,47,Livres,2,
2297,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Toile ; fil et coton,"Allemagne, Lorraine et le Païs de liege",17127,3806,Livres,"4,5",
2298,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Toile ; siamoise,"Allemagne, Lorraine et le Païs de liege","234778,5",52173,Livres,"4,5",
2299,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Velours de coton,"Allemagne, Lorraine et le Païs de liege",2952,164,Livres,18,
2300,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Blonde de soye,Angleterre,4200,12,Livres,350,
2301,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Bois ; merrain,Angleterre,2787,27870,En nombre,"0,1",
2302,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Bois ; de Rose,Angleterre,"42,8",814,Livres,"0,2",-120 erreur de calcul
2303,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Bougie,Angleterre,"526,25","210,5",Livres,"2,5",
2304,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,2,Carreaux moulage de Brie,Angleterre,4302,8604,En nombre,"0,5",
2305,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Cercles de bois,Angleterre,"15740,5",314810,En nombre,"0,05",
2306,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Chaises de paille,Angleterre,126,84,En nombre,"1,5",
2307,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,chataignes,Angleterre,"51,2",512,Livres,"0,1",
2308,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Confitures,Angleterre,405,405,Livres,1,
2309,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Coton en laine,Angleterre,"126637,5",50655,Livres,"2,5",
2310,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Craye,Angleterre,70,10000,Pains,"0,007",
2311,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Dentelle de fil,Angleterre,4000,40,Livres,100,
2312,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Eau de vie,Angleterre,54350,"271,75",Muids,200,
2313,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Fayance,Angleterre,660,1100,Livres,"0,6",
2314,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Fer ; coulé,Angleterre,40,400,Livres,"0,1",10 livres le 100
2315,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Fer ; en marmites,Angleterre,130,1288,Livres,"0,1","1,2 erreur de calcul et 10 livres le 100"
2316,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Figues,Angleterre,"100,9",1009,Livres,"0,1",
2317,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Fromage,Angleterre,2402,4804,Livres,"0,5",
2318,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Fruits cruds,Angleterre,"607,5","40,5",Barils,15,
2319,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Gans communs,Angleterre,795,139,En nombre,5,100 erreur de calcul et pas d'indication d'unité de mesure
2320,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Gibier,Angleterre,340,170,Pièces,2,
2321,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Graine ; de luzerne,Angleterre,575,2300,Livres,"0,25",
2322,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Graine ; de trèfle,Angleterre,"14855,5",59422,Livres,"0,25",
2323,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Herbes vaudes,Angleterre,14978,14978,Bottes,1,
2324,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Horlogerie,Angleterre,440,1,Valeur,440,
2325,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Houblon,Angleterre,540,5400,Livres,"0,1",10 livres le 100
2326,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Indigo,Angleterre,2859,1,Valeur,2859,
2327,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Indigo,Angleterre,39650,3965,Livres,10,
2328,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Librairie,Angleterre,1380,690,Livres,2,
2329,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Marons,Angleterre,"410,4",4104,Livres,"0,1",
2330,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Mercerie,Angleterre,5804,1451,Livres,4,
2331,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Meules,Angleterre,800,8,En nombre,100,
2332,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Noix,Angleterre,170,"8,5",Muids,20,8 muids 1/2 1/3
2333,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Noix,Angleterre,"6,67","0,333",Muids,20,8 muids 1/2 1/3
2334,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Ozier,Angleterre,240,40,Molles,6,"Molle: ""C'est ainsi qu'on appelle les bottes d'osier dont se servent les vanniers et les tonneliers. Les molles d'osier fendu, qui est celui des tonneliers, doivent être de 300 brins; & les molles de l'osier rond qui est celui des vanniers, seulement de cennt."", in Dictionnaire Savary, ed. 1748, T. 3, p.414."
2335,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Ozier,Angleterre,750,500,Paquets,"1,5",
2336,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Padoux,Angleterre,170,68,Livres,"2,5",
2337,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Papier peint,Angleterre,1560,1560,Livres,1,
2338,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Peaux de chèvre appretées,Angleterre,575,230,Livres,"2,5",
2339,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,3,Peignes de buis,Angleterre,1173,391,Livres,3,
2340,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Plâtre,Angleterre,539,77,Monts,7,
2341,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Plumes à écrire,Angleterre,2400,1,Valeur,2400,
2342,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Plumes à écrire,Angleterre,4500,1500,Livres,3,
2343,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Pruneaux,Angleterre,"501,3",3342,Livres,"0,15",
2344,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Thé,Angleterre,"783163,5",447522,Livres,"1,75",
2345,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Toile ; cirée,Angleterre,8332,1,Valeur,8332,
2346,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Toile ; de lin blanche,Angleterre,340,34,Livres,10,
2347,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Toile ; siamoise,Angleterre,945,210,Livres,"4,5",
2348,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Vin ; de Bourgogne,Angleterre,4125,"13,75",Muids,300,
2349,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Vin ; de Champagne,Angleterre,9950,"24,875",Muids,400,24 muids 3/4 1/2
2350,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Vin ; de liqueur,Angleterre,144,72,Pots,2,
2351,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Vin ; ordinaire,Angleterre,7850,"52,333",Muids,150,52 Muids 1/3
2352,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Volaille,Angleterre,996,"41,5",Douzaines,24,
2353,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Arcanson,Dannemark,"134,6",1346,Livres,"0,1",doute sur le nom du produit
2354,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Bierre,Dannemark,"232,5","7,75",Muids,30,
2355,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Caffé,Dannemark,"94303,8",157173,Livres,"0,6",
2356,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Confitures,Dannemark,904,904,Livres,1,
2357,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Eau de vie,Dannemark,2600,13,Muids,200,
2358,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Fer en marmites,Dannemark,"1201,2",12012,Livres,"0,1",
2359,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Fer en marmites,Dannemark,111,1110,Livres,"0,1",
2360,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Fromage de Gruyere,Dannemark,161,322,Livres,"0,5",
2361,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Fruits cruds,Dannemark,"2362,5","157,5",Barils,15,
2362,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Herbes vaudes,Dannemark,649,649,Bottes,1,
2363,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Houblon,Dannemark,234,2340,Livres,"0,1",10 le 100
2364,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Mercerie,Dannemark,180,45,Livres,4,
2365,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Verres a vitres,Dannemark,175,5,Paniers,35,
2366,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Vin ; de Bourgogne,Dannemark,3750,"12,5",Muids,300,
2367,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Vin ; de Champagne,Dannemark,300,"0,75",Muids,400,
2368,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Vin ; ordinaire,Dannemark,"487,5","3,25",Muids,150,
2369,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,4,Vinaigre,Dannemark,320,4,Muids,80,
2370,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Arbres fruitiers,Espagne,769,1,Valeur,769,
2371,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Baracan,Espagne,2760,345,Livres,8,
2372,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Bas ; de fil,Espagne,1496,187,Livres,8,
2373,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Bas ; de laine,Espagne,6620,1655,Livres,4,
2374,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Bas ; de soye,Espagne,350,7,Livres,50,
2375,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Beurre,Espagne,1050,1750,Livres,"0,6",
2376,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Biscuit,Espagne,105,700,Livres,"0,15",
2377,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Blonde de soye,Espagne,7000,20,Livres,350,
2378,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Bougie,Espagne,4795,1918,Livres,"2,5",
2379,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Bouteilles de verre,Espagne,1878,626,Douzaines,3,
2380,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Boutons de cuivre,Espagne,200,1,Valeur,200,
2381,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Camelot,Espagne,4025,575,Livres,7,
2382,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Cercles de bois,Espagne,4550,91000,En nombre,"0,05",
2383,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Chaises et fauteuils,Espagne,510,1,Valeur,510,
2384,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Chandelle,Espagne,438,730,Livres,"0,6",
2385,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Chapeaux communs,Espagne,3510,585,Livres,6,
2386,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Chapeaux communs,Espagne,3120,780,En nombre,4,
2387,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Chemise de toile de lin,Espagne,276,23,Livres,12,
2388,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Cire a cacheter,Espagne,1480,370,Livres,4,
2389,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Confitures,Espagne,5854,5854,Livres,1,
2390,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Coton filé,Espagne,160,32,Livres,5,
2391,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Craye,Espagne,"66,5",9500,Pains,"0,007",7 livres le mille
2392,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Couvertures ; de laine,Espagne,3170,1585,Livres,2,
2393,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1774,Exports,Rouen,5,Couvertures ; de ploc,Espagne,1600,1600,Livres,1,
