exportsimports,direction,country_grouping,product_simplification,quantity_unit_ortho,quantity_unit_ajustees,u_conv,q_conv,remarques
Exports,,Angleterre,passementerie de soie,quintaux,livres,kg,48.949999,
Exports,,Suisse,passementerie ordinaire,quintaux,livres,kg,48.949999,
Exports,,Flandre et autres états de l'Empereur,peaux brute et apprêtée,quintaux,livres,kg,48.949999,
Imports,,Flandre et autres états de l'Empereur,peaux brutes de chèvre et de mouton et de veau,quintaux,livres,kg,48.949999,
Imports,,Hollande,peaux brutes et de chèvre et de mouton et de veau,quintaux,livres,kg,48.949999,
Imports,,Italie,peaux crues de chèvre,quintaux,livres,kg,48.949999,
Imports,,États-Unis d'Amérique,peaux en poil de veau,quintaux,livres,kg,48.949999,
Exports,,Nord,peaux et pelleterie,quintaux,livres,kg,48.949999,
Exports,,Nord,pelleterie,quintaux,livres,kg,48.949999,
Exports,Montpellier,Espagne,pierres de taille,quintaux,livres,kg,48.949999,
Imports,Lyon,Italie,pierres pourrie,quintaux,livres,kg,48.949999,
Exports,,Italie,pierres à aiguiser,quintaux,livres,kg,48.949999,
Exports,Caen,Angleterre,pierres à bâtir,quintaux,livres,kg,48.949999,
Exports,,Nord,pierres à fusils,quintaux,livres,kg,48.949999,
Imports,,Hollande,piment et poivre,quintaux,livres,kg,48.949999,
Exports,,Espagne,planches de liège,quintaux,livres,kg,48.949999,
Exports,,Hollande,plomb,quintaux,livres,kg,48.949999,
Imports,,Nord,plomb et toutenague,quintaux,livres,kg,48.949999,
Exports,,Italie,plumes d'autruche et autres de parure,quintaux,livres,kg,48.949999,
Imports,,Italie,plumes d'autruche et brutes,quintaux,livres,kg,48.949999,
Imports,,Nord,plumes à écrire et à lit,quintaux,livres,kg,48.949999,
Imports,Marseille,Italie,plâtre,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),poil de chèvre de lapin et de lièvre,quintaux,livres,kg,48.949999,
Imports,,États-Unis d'Amérique,poil de chèvre et non filé,quintaux,livres,kg,48.949999,
Imports,,États-Unis d'Amérique,poil de chèvre filé,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),poil de lapin et de lièvre,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),poil de porc et poil de sanglier,quintaux,livres,kg,48.949999,
Exports,,Angleterre,poil de sanglier,quintaux,livres,kg,48.949999,
Imports,,Angleterre,poisson,quintaux,livres,kg,48.949999,
Imports,,Italie,poisson anchois,quintaux,livres,kg,48.949999,
Imports,La Rochelle,Colonies françaises,poisson de mer salé morue,quintaux,livres,kg,48.949999,
Imports,,Italie,poisson morue,quintaux,livres,kg,48.949999,
Imports,,Espagne,poisson sardine,quintaux,livres,kg,48.949999,
Exports,,États-Unis d'Amérique,poivre,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),poix noire,quintaux,livres,kg,48.949999,
Exports,,Colonies françaises,pommade,quintaux,livres,kg,48.949999,
Exports,,Portugal,porcelaine,quintaux,livres,kg,48.949999,
Exports,,Colonies françaises,poterie,quintaux,livres,kg,48.949999,
Imports,,Italie,poterie de terre,quintaux,livres,kg,48.949999,
Exports,,Colonies françaises,poudre à poudrer,quintaux,livres,kg,48.949999,
Exports,,Portugal,poudre à tirer,quintaux,livres,kg,48.949999,
Exports,,Hollande,pruneaux,quintaux,livres,kg,48.949999,
Exports,,Colonies françaises,quincaillerie,quintaux,livres,kg,48.949999,
Exports,,Suisse,quincaillerie carde,quintaux,livres,kg,48.949999,
Exports,,Colonies françaises,quincaillerie d'acier et de fer,quintaux,livres,kg,48.949999,
Exports,,Italie,quincaillerie de laiton filé,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),quincaillerie de laiton filé et jaune,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),quincaillerie de laiton filé et jaune et noir,quintaux,livres,kg,48.949999,
Imports,,Nord,quincaillerie de laiton filé noir pour épingle,quintaux,livres,kg,48.949999,
Imports,,Flandre et autres états de l'Empereur,quincaillerie diverse,quintaux,livres,kg,48.949999,
Imports,,Italie,quincaillerie faux,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),quincaillerie pour épingles et de laiton filé et jaune et noir,quintaux,livres,kg,48.949999,
Imports,,Portugal,quinquina,quintaux,livres,kg,48.949999,
Imports,,Italie,raisin,quintaux,livres,kg,48.949999,
Exports,,Afrique,rassades,quintaux,livres,kg,48.949999,
Imports,,Italie,rassades et vitrifications,quintaux,livres,kg,48.949999,
Exports,,Italie,rhubarbe,quintaux,livres,kg,48.949999,
Exports,,Italie,rocou,quintaux,livres,kg,48.949999,
Imports,,Hollande,rogues,quintaux,livres,kg,48.949999,
Imports,,Espagne,rogues de poisson,quintaux,livres,kg,48.949999,
Exports,,Colonies françaises,ruban,quintaux,livres,kg,48.949999,
Exports,,Russie,ruban de soie,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),ruban et passementerie de soie,quintaux,livres,kg,48.949999,
Imports,,Nord,ruban et passementerie divers,quintaux,livres,kg,48.949999,
Exports,,Suisse,rubannerie,quintaux,livres,kg,48.949999,
Imports,,Espagne,réglisse,quintaux,livres,kg,48.949999,
Imports,,Espagne,safran,quintaux,livres,kg,48.949999,
Imports,,Angleterre,safranum,quintaux,livres,kg,48.949999,
Imports,,Colonies françaises,salpêtre,quintaux,livres,kg,48.949999,
Exports,,Italie,salsepareille,quintaux,livres,kg,48.949999,
Imports,,Espagne,sardines,quintaux,livres,kg,48.949999,
Imports,,Suisse,sassafras,quintaux,livres,kg,48.949999,
Exports,Montpellier,Italie,saur,quintaux,livres,kg,48.949999,
Exports,,?,savon,quintaux,livres,kg,48.949999,
Imports,,Suisse,savon de retour,quintaux,livres,kg,48.949999,
Exports,,Hollande,scammonée,quintaux,livres,kg,48.949999,
Exports,,Nord,sel,quintaux,livres,kg,48.949999,
Imports,,Italie,sel Glauber,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),sel Saturne,quintaux,livres,kg,48.949999,
Exports,,Italie,sel chimique,quintaux,livres,kg,48.949999,
Imports,,Suisse,sel chimique de lait,quintaux,livres,kg,48.949999,
Imports,,Italie,sel chimique de nitre,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),sel chimique en gemme,quintaux,livres,kg,48.949999,
Imports,,Hollande,sel d'ammoniac,quintaux,livres,kg,48.949999,
Exports,,Espagne,sel de Saturne,quintaux,livres,kg,48.949999,
Exports,,Nord,sel ordinaire,quintaux,livres,kg,48.949999,
Imports,,Angleterre,semen contra,quintaux,livres,kg,48.949999,
Exports,,Nord,siamoise de coton et toile de coton peinte,quintaux,livres,kg,48.949999,
Exports,,Italie,sirop de mélasse,quintaux,livres,kg,48.949999,
Exports,,Nord,sirop fin,quintaux,livres,kg,48.949999,
Exports,,États-Unis d'Amérique,sirop fins et sucre,quintaux,livres,kg,48.949999,
Exports,,Hollande,sirop mélasse,quintaux,livres,kg,48.949999,
Imports,,Levant et Barbarie,soie,quintaux,livres,kg,48.949999,
Imports,,Angleterre,soie de porc et soie de sanglier,quintaux,livres,kg,48.949999,
Imports,,États-Unis d'Amérique,soie en estrasse,quintaux,livres,kg,48.949999,
Exports,,Italie,soie grèse par Marseille,quintaux,livres,kg,48.949999,
Imports,,Italie,soie ouvrée,quintaux,livres,kg,48.949999,
Exports,,Suisse,soie par Collonge et Srasbourg,quintaux,livres,kg,48.949999,
Imports,,Espagne,soie par Marseille,quintaux,livres,kg,48.949999,
Imports,,France,soudes,quintaux,livres,kg,48.949999,
Exports,,Allemagne et Pologne (par terre),soufre,quintaux,livres,kg,48.949999,
Imports,,Hollande,sparterie brute en auf jonc et roseau,quintaux,livres,kg,48.949999,
Exports,,Italie,stil de grain,quintaux,livres,kg,48.949999,
Imports,,Italie,storax,quintaux,livres,kg,48.949999,
Exports,,Italie,substances et produits chimiques,quintaux,livres,kg,48.949999,
Imports,,États-Unis d'Amérique,sucre,quintaux,livres,kg,48.949999,
Exports,,États-Unis d'Amérique,sucre brut,quintaux,livres,kg,48.949999,
Imports,,Espagne,sucre brut par Nantes,quintaux,livres,kg,48.949999,
Imports,,Hollande,sucre candi et en pain,quintaux,livres,kg,48.949999,
Imports,,Angleterre,sucre candi et sucre en pain par Bayonne Bordeaux Le Havre et Dunkerque,quintaux,livres,kg,48.949999,
Imports,,Nord,sucre en pain,quintaux,livres,kg,48.949999,
Imports,,Suisse,sucre en pain par Strasbourg,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),sucre en pain par Strasbourg Metz et Riltzeim,quintaux,livres,kg,48.949999,
Exports,,Nord,sucre en pain sorti avec prime,quintaux,livres,kg,48.949999,
Imports,,États-Unis d'Amérique,sucre par Le Havre en pain,quintaux,livres,kg,48.949999,
Exports,,Russie,sucre raffiné,quintaux,livres,kg,48.949999,
Exports,,Nord,sucre terré,quintaux,livres,kg,48.949999,
Exports,,Italie,sucre terré et sucre têtes,quintaux,livres,kg,48.949999,
Imports,,Espagne,sucre terré par Bayonne Marseille et Nantes,quintaux,livres,kg,48.949999,
Imports,,Suisse,sucre terré par Chapareillan,quintaux,livres,kg,48.949999,
Imports,,Colonies françaises,sucre têtes,quintaux,livres,kg,48.949999,
Imports,,?,suif,quintaux,livres,kg,48.949999,
Imports,,Italie,suif en pain,quintaux,livres,kg,48.949999,
Imports,,Italie,sumac,quintaux,livres,kg,48.949999,
Imports,,Hollande,tabac,quintaux,livres,kg,48.949999,
Exports,,Hollande,tabac en carotte,quintaux,livres,kg,48.949999,
Imports,,Portugal,tabac en carotte par Bayonne,quintaux,livres,kg,48.949999,
Exports,,Italie,tabac en côtes,quintaux,livres,kg,48.949999,
Imports,,États-Unis d'Amérique,tabac en feuilles,quintaux,livres,kg,48.949999,
Exports,,Allemagne et Pologne (par terre),tabac en poudre,quintaux,livres,kg,48.949999,
Exports,,Allemagne et Pologne (par terre),tabac fabriqué,quintaux,livres,kg,48.949999,
Exports,,Espagne,tabac par Bayonne et en feuilles,quintaux,livres,kg,48.949999,
Imports,,Angleterre,tabac par Dunkerque et en feuilles,quintaux,livres,kg,48.949999,
Exports,,Italie,tabac râpé,quintaux,livres,kg,48.949999,
Exports,,Espagne,tabac râpé par Dunkerque,quintaux,livres,kg,48.949999,
Imports,,Italie,tamarin,quintaux,livres,kg,48.949999,
Exports,,Italie,tartre,quintaux,livres,kg,48.949999,
Exports,,Suisse,tartre de vin,quintaux,livres,kg,48.949999,
Exports,,Nord,terre de argile et de marne,quintaux,livres,kg,48.949999,
Exports,,Colonies françaises,terre de marne et engrais,quintaux,livres,kg,48.949999,
Imports,,Nord,terre de pipes,quintaux,livres,kg,48.949999,
Imports,,Hollande,terre manganèse,quintaux,livres,kg,48.949999,
Imports,,Italie,thon mariné,quintaux,livres,kg,48.949999,
Imports,,Hollande,thé,quintaux,livres,kg,48.949999,
Imports,,Nord,thé par Dunkerque,quintaux,livres,kg,48.949999,
Exports,,Suisse,thé par Pontarlier et Saint-Louis,quintaux,livres,kg,48.949999,
Exports,,Portugal,thé étranger,quintaux,livres,kg,48.949999,
Exports,,Allemagne et Pologne (par terre),thé étranger par Strasbourg,quintaux,livres,kg,48.949999,
Exports,,Italie,toile cirée et de crin et gommée,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),toile coutil,quintaux,livres,kg,48.949999,
Exports,,Allemagne et Pologne (par terre),toile de chanvre,quintaux,livres,kg,48.949999,
Exports,,Colonies françaises,toile de chanvre et de lin,quintaux,livres,kg,48.949999,
Exports,,États-Unis d'Amérique,toile de coton et de fil,quintaux,livres,kg,48.949999,
Imports,,Suisse,toile de crin cirée,quintaux,livres,kg,48.949999,
Exports,,Portugal,toile de lin,quintaux,livres,kg,48.949999,
Imports,,Nord,toile de lin blanche,quintaux,livres,kg,48.949999,
Exports,,Nord,toile de lin et de batiste et linon,quintaux,livres,kg,48.949999,
Imports,,Nord,toile de lin et de chanvre,quintaux,livres,kg,48.949999,
Exports,,Portugal,toile imprimée et de fil et peinte et teinte,quintaux,livres,kg,48.949999,
Exports,,Portugal,toile mouchoirs,quintaux,livres,kg,48.949999,
Exports,,Italie,toile peinte et teinte,quintaux,livres,kg,48.949999,
Imports,,Hollande,toile treillis,quintaux,livres,kg,48.949999,
Imports,,Suisse,toile à carreaux,quintaux,livres,kg,48.949999,
Exports,,Allemagne et Pologne (par terre),toile à carreaux et de coutil,quintaux,livres,kg,48.949999,
Exports,,Espagne,toile à voile,quintaux,livres,kg,48.949999,
Imports,,Prises,toile écrue,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),tournesol,quintaux,livres,kg,48.949999,
Exports,,Hollande,térébenthine,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),tôle de fer-blanc,quintaux,livres,kg,48.949999,
Imports,,États-Unis d'Amérique,vanille,quintaux,livres,kg,48.949999,
Exports,,Colonies françaises,verdet,quintaux,livres,kg,48.949999,
Exports,,Italie,verdet et vert-de-gris,quintaux,livres,kg,48.949999,
Imports,,Italie,vermicelle,quintaux,livres,kg,48.949999,
Exports,,États-Unis d'Amérique,vermillon,quintaux,livres,kg,48.949999,
Exports,,Suisse,vernis préparés,quintaux,livres,kg,48.949999,
Exports,,Italie,verrerie bouteilles,quintaux,livres,kg,48.949999,
Exports,,Angleterre,verrerie cristal,quintaux,livres,kg,48.949999,
Exports,,Italie,verrerie diverse,quintaux,livres,kg,48.949999,
Exports,,Italie,vert-de-gris,quintaux,livres,kg,48.949999,
Imports,,Hollande,zinc,quintaux,livres,kg,48.949999,
Imports,,Nord,zinc pour fabriquer le laiton,quintaux,livres,kg,48.949999,
Imports,,Hollande,écaille,quintaux,livres,kg,48.949999,
Imports,,Hollande,écaille de tortue,quintaux,livres,kg,48.949999,
Imports,,Allemagne et Pologne (par terre),écorce pour tanner,quintaux,livres,kg,48.949999,
Exports,,Hollande,écorce à tanner,quintaux,livres,kg,48.949999,
Imports,,Hollande,émeri,quintaux,livres,kg,48.949999,
Exports,,France,épingles,quintaux,livres,kg,48.949999,
Imports,,Suisse,éponges,quintaux,livres,kg,48.949999,
Imports,,Espagne,étain,quintaux,livres,kg,48.949999,
Exports,,Italie,étain et plomb,quintaux,livres,kg,48.949999,
Exports,,Allemagne et Pologne (par terre),étoffe,quintaux,livres,kg,48.949999,
Exports,,Hollande,étoffe brochées et de soie et unies,quintaux,livres,kg,48.949999,
Exports,,France,étoffe de coton,quintaux,livres,kg,48.949999,
Exports,,Nord,étoffe de coton et drap de coton et velours de coton et couverture de coton,quintaux,livres,kg,48.949999,
Exports,,États-Unis d'Amérique,étoffe de laine et de soie,quintaux,livres,kg,48.949999,
Exports,,Italie,étoffe de soie,quintaux,livres,kg,48.949999,
Exports,,France,étoffe en or mêlée de soie,quintaux,livres,kg,48.949999,
Exports,,Suisse,œufs,quintaux,livres,kg,48.949999,
Imports,,Outre-mers,,quintaux de Saint-Domingue,,,,
Imports,,Outre-mers,Saint-Domingue,quintaux de Saint-Domingue,,,,
Imports,,Colonies françaises,café,quintaux de Saint-Domingue,,,,
Imports,,Outre-mers,café,quintaux de Saint-Domingue,,,,
Imports,,Outre-mers,,quintaux des colonies françaises,,,,
Imports,,Outre-mers,Colonies françaises,quintaux des colonies françaises,,,,
Imports,,Colonies françaises,cacao,quintaux des colonies françaises,,,,
Imports,,Outre-mers,cacao,quintaux des colonies françaises,,,,
Imports,,Colonies françaises,café,quintaux des colonies françaises,,,,
Imports,,Outre-mers,café,quintaux des colonies françaises,,,,
Imports,,Colonies françaises,indigo,quintaux des colonies françaises,,,,
Imports,,Outre-mers,indigo,quintaux des colonies françaises,,,,
Imports,,Colonies françaises,sucre,quintaux des colonies françaises,,,,
Imports,,Outre-mers,sucre,quintaux des colonies françaises,,,,
Imports,,Allemagne,,quintaux métriques,,,,
Imports,,Angleterre,,quintaux métriques,,,,
Imports,,France,,quintaux métriques,,,,
Imports,,Hollande,,quintaux métriques,,,,
Imports,,Italie,,quintaux métriques,,,,
Imports,,Portugal,,quintaux métriques,,,,
Imports,,Suisse,,quintaux métriques,,,,
Imports,,Allemagne,Allemagne,quintaux métriques,,,,
Imports,,Angleterre,Angleterre,quintaux métriques,,,,
Imports,,France,Marseille,quintaux métriques,,,,
Imports,,Hollande,Pays-Bas,quintaux métriques,,,,
Imports,,Portugal,Portugal,quintaux métriques,,,,
Imports,,Italie,Royaume de Sardaigne,quintaux métriques,,,,
Imports,,Suisse,Suisse,quintaux métriques,,,,
Imports,,Allemagne,beurre,quintaux métriques,,,,
Imports,,Angleterre,beurre,quintaux métriques,,,,
Imports,,France,beurre,quintaux métriques,,,,
Imports,,Hollande,beurre,quintaux métriques,,,,
Imports,,Italie,beurre,quintaux métriques,,,,
Imports,,Portugal,beurre,quintaux métriques,,,,
Imports,,Suisse,beurre,quintaux métriques,,,,
Exports,,Espagne,,sacs,,,,
Exports,,Flandre et autres états de l'Empereur,,sacs,,,,
Exports,,Suisse,,sacs,,,,
Exports,Bordeaux,Angleterre,,sacs,,,,
Exports,Bordeaux,Hollande,,sacs,,,,
Exports,Dunkerque,Outre-mers,,sacs,,,,
Exports,Flandre,Flandre et autres états de l'Empereur,,sacs,,,,
Exports,La Rochelle,Angleterre,,sacs,,,,
Exports,La Rochelle,Hollande,,sacs,,,,
Exports,La Rochelle,Outre-mers,,sacs,,,,
Exports,Lyon,Suisse,,sacs,,,,
Exports,Marseille,Espagne,,sacs,,,,
Exports,Marseille,Hollande,,sacs,,,,
Exports,Marseille,Italie,,sacs,,,,
Exports,Nantes,Angleterre,,sacs,,,,
Exports,Nantes,Hollande,,sacs,,,,
Exports,Nantes,Nord,,sacs,,,,
Exports,Nantes,États-Unis d'Amérique,,sacs,,,,
Exports,Narbonne,Espagne,,sacs,,,,
Exports,Rennes,Angleterre,,sacs,,,,
Exports,Rennes,Flandre et autres états de l'Empereur,,sacs,,,,
Exports,Rennes,Hollande,,sacs,,,,
Exports,Rennes,Outre-mers,,sacs,,,,
Exports,Rennes,États-Unis d'Amérique,,sacs,,,,
Exports,Rouen,Outre-mers,,sacs,,,,
Imports,,Hollande,,sacs,,,,
Imports,,Italie,,sacs,,,,
Imports,,Outre-mers,,sacs,,,,
Imports,Amiens,Angleterre,,sacs,,,,
Imports,Bordeaux,Angleterre,,sacs,,,,
Imports,Bordeaux,Espagne,,sacs,,,,
Imports,Bordeaux,Hollande,,sacs,,,,
Imports,Bordeaux,Nord,,sacs,,,,
Imports,Flandre,Flandre et autres états de l'Empereur,,sacs,,,,
Imports,"Grenoble, Lyon et Marseille",Italie,,sacs,,,,
Imports,La Rochelle,Angleterre,,sacs,,,,
Imports,La Rochelle,Hollande,,sacs,,,,
Imports,La Rochelle,Nord,,sacs,,,,
Imports,Lyon,Italie,,sacs,,,,
Imports,Marseille,Italie,,sacs,,,,
Imports,Marseille,Levant et Barbarie,,sacs,,,,
Imports,Nantes,Angleterre,,sacs,,,,
Imports,Nantes,Flandre et autres états de l'Empereur,,sacs,,,,
Imports,Nantes,Hollande,,sacs,,,,
Imports,Nantes,Nord,,sacs,,,,
Imports,Rennes,Angleterre,,sacs,,,,
Imports,Rennes,Espagne,,sacs,,,,
Imports,Rennes,Hollande,,sacs,,,,
Imports,Rennes,Nord,,sacs,,,,
Imports,Rennes,Outre-mers,,sacs,,,,
Imports,Rennes,Portugal,,sacs,,,,
Imports,Rouen,Nord,,sacs,,,,
Imports,Saint-Malo,France,,sacs,,,,
Exports,Bordeaux,Angleterre,Angleterre,sacs,,,,
