product,orthographic,note,sourceFR,sourceFR_nbr,sourceBEL,sourceBEL_nbr,sourceSUND,sourceSUND_nbr,sourceNAVIGO,sourceNAVIGO_nbr,nbr_source,nbr_occurence_ttesources
Eau de la reine d'Hongrie,eau de la reine de Hongrie,,1,36,0,0,0,0,0,0,1,36
Eau de la Reine d'hongrie,eau de la reine de Hongrie,,1,37,0,0,0,0,0,0,1,37
Eau de la Reine d'Hongrie,eau de la reine de Hongrie,,1,23,0,0,0,0,0,0,1,23
Eau de la Reine d'ongrie,eau de la reine de Hongrie,,1,3,0,0,0,0,0,0,1,3
Eau de la reine de hongrie,eau de la reine de Hongrie,,1,3,0,0,0,0,0,0,1,3
Eau de la reine de Hongrie,eau de la reine de Hongrie,,1,3,0,0,0,0,0,0,1,3
Eau de la Reine de Hongrie,eau de la reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eau de la reiyne d'hongrie,eau de la reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eau de la reyne d'hongrie,eau de la reine de Hongrie,,1,19,0,0,0,0,0,0,1,19
Eau de la reyne d'Hongrie,eau de la reine de Hongrie,,1,22,0,0,0,0,0,0,1,22
Eau de la Reyne d'hongrie,eau de la reine de Hongrie,,1,77,0,0,0,0,0,0,1,77
Eau de la Reyne d'Hongrie,eau de la reine de Hongrie,,1,19,0,0,0,0,0,0,1,19
Eau de la reyne d'ongrie,eau de la reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eau de la Reyne de Hongrie,eau de la reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eau de la vande,eau de lavande,,1,1,0,0,0,0,0,0,1,1
Eau de lavande,eau de lavande,,1,71,0,0,0,0,0,0,1,71
Eau de Lavande,eau de lavande,,1,5,0,0,0,0,0,0,1,5
Eau de limon,eau de limon,,1,1,0,0,0,0,0,0,1,1
Eau de melasse,eau de mélisse,,1,1,0,0,0,0,0,0,1,1
Eau de melice,eau de mélisse,,1,25,0,0,0,0,0,0,1,25
Eau de Mélice,eau de mélisse,,1,1,0,0,0,0,0,0,1,1
Eau de melisse,eau de mélisse,,1,18,0,0,0,0,0,0,1,18
Eau de milice,eau de mélisse,,1,23,0,0,0,0,0,0,1,23
Eau de Milice,eau de mélisse,,1,1,0,0,0,0,0,0,1,1
Eau de milisse,eau de mélisse,,1,4,0,0,0,0,0,0,1,4
Eau de naffle,eau de naffle,x,1,1,0,0,0,0,0,0,1,1
Eau de Naples,eau de Naples,,1,1,0,0,0,0,0,0,1,1
Eau de Philipine,eau de Philipine,x,1,1,0,0,0,0,0,0,1,1
Eau de pin,eau de pin,,1,14,0,0,0,0,0,0,1,14
Eau de poix,eau de poix,,1,6,0,0,0,0,0,0,1,6
Eau de poix raze,eau de poix raze,,1,1,0,0,0,0,0,0,1,1
Eau de raisine,eau de raisine,x,1,61,0,0,0,0,0,0,1,61
Eau de rane,eau de rave,,1,1,0,0,0,0,0,0,1,1
Eau de rave,eau de rave,,1,1,0,0,0,0,0,0,1,1
Eau de Reine d'hongrie,eau de reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eau de resine,eau de résine,x,1,5,0,0,0,0,0,0,1,5
Eau de Resine,eau de résine,x,1,1,0,0,0,0,0,0,1,1
Eau de reyne d'hongrie,eau de la reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eau de Reyne d'hongrie,eau de reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eau de reynes d'Hongrie,eau de reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eau de Rochefort,eau de Rochefort,,1,1,0,0,0,0,0,0,1,1
Eau de romarin,eau de romarin,,1,1,0,0,0,0,0,0,1,1
Eau de rose,eau de rose,,1,28,0,0,0,0,0,0,1,28
Eau de roze,eau de rose,x,1,18,0,0,0,0,0,0,1,18
Eau de santeur,eau de senteur,,1,1,0,0,0,0,0,0,1,1
Eau de senteur,eau de senteur,,1,120,0,0,0,0,0,0,1,120
Eau de Senteur,eau de senteur,,1,3,0,0,0,0,0,0,1,3
Eau de senteur ; alcoolique,eau de senteur alcoolique,,1,2,0,0,0,0,0,0,1,2
Eau de senteur ; sans alcool,eau de senteur sans alcool,,1,2,0,0,0,0,0,0,1,2
Eau de senteur en flacons,eau de senteur en flacons,,1,1,0,0,0,0,0,0,1,1
Eau de senteur et quintessence,eau de senteur et quintessence,,0,0,0,0,0,0,0,0,0,0
Eau de senteurs,eau de senteur,,1,2,0,0,0,0,0,0,1,2
Eau de spa,eau de Spa,,1,6,0,0,0,0,0,0,1,6
Eau de Spa,eau de Spa,,1,3,0,0,0,0,0,0,1,3
Eau de SPA,eau de Spa,,1,1,0,0,0,0,0,0,1,1
Eau de tartre,eau de tartre,,1,2,0,0,0,0,0,0,1,2
Eau de thérebentine,eau de térébenthine,,1,1,0,0,0,0,0,0,1,1
Eau de toilette,eau de toilette,,0,0,0,0,1,11,0,0,1,11
Eau de vertu,eau de vertu,,1,1,0,0,0,0,0,0,1,1
Eau de vie,eau-de-vie,,1,3107,0,0,1,5536,1,769,3,9412
Eau de Vie,eau-de-vie,,1,34,0,0,0,0,0,0,1,34
Eau De Vie,eau-de-vie,,1,1,0,0,0,0,0,0,1,1
Eau de vie ;,eau-de-vie,,1,2,0,0,0,0,0,0,1,2
Eau de vie ; d'andaye,eau-de-vie d'Hendaye,,1,2,0,0,0,0,0,0,1,2
Eau de vie ; de cidre,eau-de-vie de cidre,,1,4,0,0,0,0,0,0,1,4
Eau de vie ; de Dantzic,eau-de-vie de Dantzig,,1,1,0,0,0,0,0,0,1,1
Eau de vie ; de Dantzik,eau-de-vie de Dantzig,,1,2,0,0,0,0,0,0,1,2
Eau de vie ; de Danzik,eau-de-vie de Dantzig,,1,2,0,0,0,0,0,0,1,2
Eau de vie ; de vin,eau-de-vie de vin,,1,3,0,0,0,0,0,0,1,3
Eau de vie ; des prises,eau-de-vie des prises,x,1,1,0,0,0,0,0,0,1,1
Eau de vie ; ordinaire,eau-de-vie ordinaire,,1,1,0,0,0,0,0,0,1,1
Eau de vie (reste de son chargement),eau-de-vie (reste de son chargement),,0,0,0,0,0,0,1,1,1,1
Eau de vie anizette,eau de vie anisette,,1,1,0,0,0,0,0,0,1,1
Eau de vie antiscorbutique,eau de vie antiscorbutique,,1,1,0,0,0,0,0,0,1,1
Eau de vie Charante,eau-de-vie Charente,,1,1,0,0,0,0,0,0,1,1
Eau de vie charente,eau-de-vie Charente,,1,1,0,0,0,0,0,0,1,1
Eau de vie commune,eau-de-vie commune,,1,4,0,0,0,0,0,0,1,4
Eau de vie composée,Eau-de-vie composée,,1,1,0,0,0,0,0,0,1,1
Eau de Vie d'andage,eau-de-vie d'Hendaye,,1,1,0,0,0,0,0,0,1,1
Eau de vie d'Andaie,eau-de-vie d'Hendaye,,1,1,0,0,0,0,0,0,1,1
Eau de vie d'Andaille,eau-de-vie d'Hendaye,,1,1,0,0,0,0,0,0,1,1
Eau de vie d'andaye,eau-de-vie d'Hendaye,,1,5,0,0,0,0,0,0,1,5
Eau de vie d'Andaye,Eau-de-vie d'Hendaye,,1,16,0,0,0,0,0,0,1,16
Eau de vie d'Audage,eau-de-vie d'Hendaye,,1,1,0,0,0,0,0,0,1,1
Eau de vie d'audaye,eau-de-vie d'Hendaye,,1,2,0,0,0,0,0,0,1,2
Eau de vie d'Audaye,eau-de-vie d'Hendaye,,1,1,0,0,0,0,0,0,1,1
Eau de vie d'endaye,eau-de-vie d'Hendaye,,1,2,0,0,0,0,0,0,1,2
Eau de vie d'Endaye,eau-de-vie d'Hendaye,,1,9,0,0,0,0,0,0,1,9
Eau de vie d'handaye,eau-de-vie d'Hendaye,,1,1,0,0,0,0,0,0,1,1
Eau de vie d'oleron,eau-de-vie d'Oléron,,1,2,0,0,0,0,0,0,1,2
Eau de vie d'oléron,eau-de-vie d'Oléron,,1,1,0,0,0,0,0,0,1,1
"Eau de vie de ""?"" en pots","eau-de-vie de ""?"" en pots",,1,3,0,0,0,0,0,0,1,3
Eau de vie de charante,eau-de-vie de Charente,,1,21,0,0,0,0,0,0,1,21
Eau de vie de Charante,eau-de-vie de Charente,,1,15,0,0,0,0,0,0,1,15
Eau de vie de charente,eau-de-vie de Charente,,1,10,0,0,0,0,0,0,1,10
Eau de vie de Charente,eau-de-vie de Charente,,1,35,0,0,0,0,0,0,1,35
Eau de vie de charrante,eau-de-vie de Charente,,1,2,0,0,0,0,0,0,1,2
Eau de vie de cidre,eau-de-vie de cidre,,1,2,0,0,0,0,0,0,1,2
Eau de vie de cognac,eau-de-vie de Cognac,,1,4,0,0,0,0,0,0,1,4
Eau de vie de Cognac,eau-de-vie de Cognac,,1,1,0,0,0,0,0,0,1,1
Eau de vie de coignac,eau-de-vie de Cognac,,1,8,0,0,0,0,0,0,1,8
Eau de vie de d'anris,Eau-de-vie d'anis,x,1,1,0,0,0,0,0,0,1,1
Eau de vie de genievre,eau-de-vie de genièvre,,1,9,0,0,0,0,0,0,1,9
Eau de vie de Genievre,eau-de-vie de genièvre,,1,4,0,0,0,0,0,0,1,4
Eau de vie de genièvre,eau-de-vie de genièvre,,1,6,0,0,0,0,0,0,1,6
Eau de vie de Genièvre,eau-de-vie de genièvre,,1,5,0,0,0,0,0,0,1,5
Eau de vie de genievre simple,eau-de-vie de genièvre simple,,1,4,0,0,0,0,0,0,1,4
Eau de vie de grains et de Genièvre,eau-de-vie de grains et de genièvre,,1,2,0,0,0,0,0,0,1,2
Eau de vie de Hendaye,eau-de-vie d'Hendaye,,0,0,0,0,0,0,1,2,1,2
Eau de vie de la Charente,eau-de-vie de la Charente,,1,1,0,0,0,0,0,0,1,1
Eau de vie de Marennes,eau-de-vie de Marennes,,1,3,0,0,0,0,0,0,1,3
Eau de vie de Ré,eau-de-vie de Ré,,1,47,0,0,0,0,0,0,1,47
Eau de vie de Reyne d'Hongrie,eau-de-vie de Reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eau de vie de rez,eau-de-vie de Ré,,1,7,0,0,0,0,0,0,1,7
Eau de vie de Rez,eau-de-vie de Ré,,1,21,0,0,0,0,0,0,1,21
Eau de vie de Réz,eau-de-vie de Ré,,1,3,0,0,0,0,0,0,1,3
Eau de vie de Rochefort,eau-de-vie de Rochefort,,1,19,0,0,0,0,0,0,1,19
Eau de vie de vin,eau-de-vie de vin,,1,7,0,0,0,0,0,0,1,7
Eau de vie diverses,eau-de-vie diverse,,1,1,0,0,0,0,0,0,1,1
Eau de vie double,eau-de-vie double,,1,35,0,0,0,0,0,0,1,35
Eau de vie en pots,eau-de-vie en pots,,1,1,0,0,0,0,0,0,1,1
Eau de vie ordinaire,eau-de-vie ordinaire,,1,10,0,0,0,0,0,0,1,10
Eau de vie raffinée,eau-de-vie raffinée,,1,1,0,0,0,0,0,0,1,1
Eau de vie rafinée,eau-de-vie raffinée,,1,9,0,0,0,0,0,0,1,9
Eau de vie rectiffiée,eau-de-vie rectifiée,,1,3,0,0,0,0,0,0,1,3
Eau de vie Rochefort,eau-de-vie Rochefort,,1,1,0,0,0,0,0,0,1,1
Eau de vie scorbutique,eau-de-vie scorbutique,,1,1,0,0,0,0,0,0,1,1
Eau de vie simple,eau-de-vie simple,,1,187,0,0,0,0,0,0,1,187
Eau de vie simple d'audaye,eau-de-vie simple d'Hendaye,,1,2,0,0,0,0,0,0,1,2
Eau de vie simple de genievre,eau-de-vie simple de genièvre,,1,1,0,0,0,0,0,0,1,1
Eau de vie simple de grain,eau-de-vie simple de grains,,1,1,0,0,0,0,0,0,1,1
Eau de vie simple de lavande,eau-de-vie simple de lavande,,1,1,0,0,0,0,0,0,1,1
Eau de vie simple de vin,eau-de-vie simple de vin,,1,1,0,0,0,0,0,0,1,1
Eau de vie simple en bouteilles,eau-de-vie simple en bouteilles,,1,1,0,0,0,0,0,0,1,1
Eau de vie spiritueuses,eau-de-vie spiritueuse,,1,1,0,0,0,0,0,0,1,1
Eau de vie triple,eau-de-vie triple,,1,1,0,0,0,0,0,0,1,1
Eau de vies,eau-de-vie,,1,1,0,0,0,0,0,0,1,1
Eau des barbades,eau de Barbade,,1,2,0,0,0,0,0,0,1,2
Eau des Barbades,eau de Barbade,,1,1,0,0,0,0,0,0,1,1
Eau des carmes,eau des Carmes,,1,3,0,0,0,0,0,0,1,3
Eau des Carmes,eau des Carmes,,1,1,0,0,0,0,0,0,1,1
Eau des Cavernes,eau des cavernes,,1,1,0,0,0,0,0,0,1,1
Eau des Cavernes en fiole,eau des cavernes en fiole,,0,0,0,0,0,0,0,0,0,0
Eau du Rhosne,eau du Rhône,,1,1,0,0,0,0,0,0,1,1
Eau essence de lavande,eau essence de lavande,,1,1,0,0,0,0,0,0,1,1
Eau fleur d'orange,eau fleurs d'orange,,1,7,0,0,0,0,0,0,1,7
Eau fleurs d'orange,eau fleurs d'orange,,1,2,0,0,0,0,0,0,1,2
Eau forte,eau-forte,,1,176,0,0,0,0,0,0,1,176
Eau Forte,eau-forte,,1,14,0,0,0,0,0,0,1,14
Eau forte huille de vitriol le dania,eau-forte huile de vitriol le dania,x,1,1,0,0,0,0,0,0,1,1
Eau hongrie,eau hongrie,,1,2,0,0,0,0,0,0,1,2
Eau lavande,eau lavande,,1,6,0,0,0,0,0,0,1,6
Eau médecinale,eau médicinale,,1,1,0,0,0,0,0,0,1,1
Eau medicinale,eau médicinale,,1,4,0,0,0,0,0,0,1,4
Eau melice,eau mélisse,,1,1,0,0,0,0,0,0,1,1
Eau mélice,eau mélisse,,1,1,0,0,0,0,0,0,1,1
Eau melisse,eau mélisse,,1,1,0,0,0,0,0,0,1,1
Eau minéral en bouteilles,eau-de-vie en bouteilles,,1,1,0,0,0,0,0,0,1,1
Eau minerale,eau minérale,,1,9,0,0,0,0,0,0,1,9
Eau minérale,eau minérale,,1,3,0,0,0,0,0,0,1,3
Eau mineralle,eau minérale,,1,16,0,0,0,0,0,0,1,16
Eau pour la goute,eau pour la goutte,,1,1,0,0,0,0,0,0,1,1
Eau rafe,eau raze,,1,1,0,0,0,0,0,0,1,1
Eau raisine,eau de raisine,x,1,12,0,0,0,0,0,0,1,12
Eau Reine d'hongrie,eau reine d'Hongrie,,1,12,0,0,0,0,0,0,1,12
Eau Reyne d'hongrie,eau reine d'Hongrie,,1,13,0,0,0,0,0,0,1,13
Eau rose,eau rose,,1,29,0,0,0,0,0,0,1,29
Eau Rose,eau rose,,1,1,0,0,0,0,0,0,1,1
Eau Royalle,eau royale,,1,1,0,0,0,0,0,0,1,1
Eau roze,eau rose,,1,16,0,0,0,0,0,0,1,16
Eau Samparielle,eau sans pareille,,1,1,0,0,0,0,0,0,1,1
Eau sans pareille,eau sans pareille,x,1,1,0,0,0,0,0,0,1,1
Eau senteur,eau senteur,,1,3,0,0,0,0,0,0,1,3
Eau spiritueuses,eau spiritueuse,,1,1,0,0,0,0,0,0,1,1
Eau spiritueuses et essences,eau spiritueuse et essence,,1,1,0,0,0,0,0,0,1,1
Eau vulneraire,eau vulnéraire,,1,9,0,0,0,0,0,0,1,9
Eau vulnéraire,eau vulnéraire,,1,2,0,0,0,0,0,0,1,2
Eau-de-vie,eau-de-vie,,1,44,0,0,0,0,0,0,1,44
Eau-de-vie ; de vin ; au dessus de 32 degrés,eau-de-vie de vin au-dessus de 32 degrés,,1,1,0,0,0,0,0,0,1,1
Eau-de-vie ; de vin ; de 22 à 32 degrés,eau-de-vie de vin de 22 degrés à 32,,1,1,0,0,0,0,0,0,1,1
Eau-de-vie ; de vin ; de 22 degrés ou moins,eau-de-vie de vin de 22 degrés ou moins,,1,1,0,0,0,0,0,0,1,1
Eau-de-vie d'Andaye,eau-de-vie d'Hendaye,,1,2,0,0,0,0,0,0,1,2
Eau-de-vie de genièvre,eau-de-vie de genièvre,,1,7,0,0,0,0,0,0,1,7
Eau-de-vie de grains,eau-de-vie de grains,,1,5,0,0,0,0,0,0,1,5
Eau-de-vie de grains et de Genièvre,eau-de-vie de grains et de genièvre,,1,1,0,0,0,0,0,0,1,1
Eau-de-vie de mélasse (rum et tafia),eau-de-vie de mélasse rhum et tafia,,1,1,0,0,0,0,0,0,1,1
Eau-de-vie de vin,eau-de-vie de vin,,1,2,0,0,0,0,0,0,1,2
Eau-de-vie de vin ; par Marseille,eau-de-vie de vin par Marseille,,1,1,0,0,0,0,0,0,1,1
Eau-de-vie double,eau-de-vie double,,1,14,0,0,0,0,0,0,1,14
Eau-de-vie simple,eau-de-vie simple,,1,35,0,0,0,0,0,0,1,35
"Eau-de-vie, par Marseille",eau-de-vie par Marseille,,1,2,0,0,0,0,0,0,1,2
Eau-forte,eau-forte,,1,2,0,0,0,0,0,0,1,2
Eau-Forte,eau-forte,,1,1,0,0,0,0,0,0,1,1
Eau; de feuille d'oranger,eau de feuilles d'oranger,,1,1,0,0,0,0,0,0,1,1
Eau; De feuilles d'orange,eau de feuilles d'orange,,1,1,0,0,0,0,0,0,1,1
Eau; de fleur d'orange,eau de fleurs d'orange,,1,1,0,0,0,0,0,0,1,1
Eau; De fleur d'orange,eau de fleurs d'orange,,1,3,0,0,0,0,0,0,1,3
Eaux ; d'odeur ; diverses,eau d'odeur diverse,,1,9,0,0,0,0,0,0,1,9
Eaux ; de senteur,eau de senteur,,1,4,0,0,0,0,0,0,1,4
Eaux ; de senteur ; diverses,eau de senteur diverse,,1,3,0,0,0,0,0,0,1,3
Eaux ; de vie,eau-de-vie,,1,6,0,0,0,0,0,0,1,6
Eaux ; de vie ; d'Andaye,eau-de-vie d'Hendaye,,0,0,0,0,0,0,0,0,0,0
Eaux ; de vie ; de genièvre et de grain,eau-de-vie de genièvre et de grain,,0,0,0,0,0,0,0,0,0,0
Eaux ; de vie ; de grains,eau-de-vie de grains,,0,0,0,0,0,0,0,0,0,0
Eaux ; de vie ; diverses,eau-de-vie diverse,,0,0,0,0,0,0,0,0,0,0
Eaux ; diverses,eau diverse,,1,5,0,0,0,0,0,0,1,5
Eaux ; spiritueuses,eau spiritueuse,,1,6,0,0,0,0,0,0,1,6
Eaux d'odeur,eau d'odeur,,1,2,0,0,0,0,0,0,1,2
Eaux d'odeurs diverses,eau d'odeur diverse,,1,4,0,0,0,0,0,0,1,4
Eaux de fleur d'orange,eau de fleurs d'orange,,1,1,0,0,0,0,0,0,1,1
Eaux de Grain,eau de grain,,1,1,0,0,0,0,0,0,1,1
Eaux de la reine d'hongrie,eau de la Reine de Hongrie,,1,1,0,0,0,0,0,0,1,1
Eaux de liqueurs,eau de liqueur,,1,1,0,0,0,0,0,0,1,1
Eaux de senteur,eau de senteur,,1,2,0,0,0,0,0,0,1,2
Eaux de senteur ; alcooliques,eau de senteur alcoolique,,1,1,0,0,0,0,0,0,1,1
Eaux de senteur ; alcooliques ; autres que de Cologne et de lavande,eau de senteur alcoolique autre que de Cologne et de lavande,,1,2,0,0,0,0,0,0,1,2
Eaux de senteur ; alcooliques ; de Cologne,eau de senteur alcoolique de Cologne,,1,3,0,0,0,0,0,0,1,3
Eaux de senteur ; sans alcool,eau de senteur sans alcool,,1,1,0,0,0,0,0,0,1,1
Eaux de senteur ; sans alcool ; autres que de fleurs d'oranger,eau de senteur sans alcool autres que de fleurs d'oranger,,1,2,0,0,0,0,0,0,1,2
Eaux de senteur ; sans alcool ; de fleurs d'oranger,eau de senteur sans alcool de fleurs d'oranger,,1,2,0,0,0,0,0,0,1,2
"Eaux de senteur, de Cologne, d'oranger, etc",eau de senteur de Cologne d'oranger etc,,1,2,0,0,0,0,0,0,1,2
Eaux de senteurs,eau de senteur,,1,3,0,0,0,0,0,0,1,3
Eaux de vie,eau-de-vie,,1,72,0,0,0,0,0,0,1,72
Eaux de vie ; de grain de genièvre,eau-de-vie de grains de genièvre,,1,7,0,0,0,0,0,0,1,7
Eaux de vie ; de vin,eau-de-vie de vin,,1,25,0,0,0,0,0,0,1,25
Eaux de vie d'Andaye,eau-de-vie d'Hendaye,,1,3,0,0,0,0,0,0,1,3
Eaux de vie de charante,eau-de-vie de Charente,,1,1,0,0,0,0,0,0,1,1
Eaux de vie de Ré,eau-de-vie de Ré,,1,1,0,0,0,0,0,0,1,1
Eaux de Vie de Vin,eau-de-vie de vin,,1,1,0,0,0,0,0,0,1,1
Eaux de vie simple,eau-de-vie simple,,1,12,0,0,0,0,0,0,1,12
Eaux diverses,eau diverse,,1,2,0,0,0,0,0,0,1,2
Eaux et essences spiritueuses,eau et essence spiritueuse,,1,1,0,0,0,0,0,0,1,1
Eaux et huiles ; spiritueuses,eau et huile spiritueuse,,1,3,0,0,0,0,0,0,1,3
Eaux et huiles spiritueuse,eau et huile spiritueuse,,1,1,0,0,0,0,0,0,1,1
Eaux et huiles spiritueuses,eau et huile spiritueuse,,1,58,0,0,0,0,0,0,1,58
Eaux fort,eau-forte,,1,1,0,0,0,0,0,0,1,1
Eaux Forte,eau-forte,,1,1,0,0,0,0,0,0,1,1
Eaux medicinales diverses,,,1,3,0,0,0,0,0,0,1,3
Eaux médicinales diverses,eau médicinale diverse,,1,1,0,0,0,0,0,0,1,1
Eaux médicinales et minérales,eau médicinale et minérale,,1,24,0,0,0,0,0,0,1,24
Eaux minerales,eau minérale,,1,6,0,0,0,0,0,0,1,6
Eaux minérales,eau minérale,,1,28,0,0,0,0,0,0,1,28
Eaux spiritueuses,eau spiritueuse,,1,5,0,0,0,0,0,0,1,5
Eaux spiritueuses et essences,eau spiritueuse et essence,,1,5,0,0,0,0,0,0,1,5
Eaux spriritueuses et essence,eau spiritueuse et essence,,1,3,0,0,0,0,0,0,1,3
Eaux-de-vie,eau-de-vie,,1,469,0,0,0,0,0,0,1,469
Eaux-de-vie ; de cerises (kirchwasser),eau,,1,2,0,0,0,0,0,0,1,2
Eaux-de-vie ; de genièvre et de grains,eau-de-vie de genièvre,,1,2,0,0,0,0,0,0,1,2
"Eaux-de-vie ; de grains ; autres que de genièvre (pomme de terre, etc)",eau-de-vie de grains autres que de genièvre (pommes de terre etc),,1,1,0,0,0,0,0,0,1,1
Eaux-de-vie ; de grains ; de genièvre,eau-de-vie de grains de genièvre,,1,1,0,0,0,0,0,0,1,1
Eaux-de-vie ; de mélasse (rum et tafia),eau-de-vie de mélasse rhum et tafia,,1,2,0,0,0,0,0,0,1,2
Eaux-de-vie ; de vin ; au-dessus de 32 degrés,eau-de-vie de vin au-dessus de 32 degrés,,1,2,0,0,0,0,0,0,1,2
Eaux-de-vie ; de vin ; de 22 degrés à 32,eau-de-vie de vin de 22 degrés à 32,,1,2,0,0,0,0,0,0,1,2
Eaux-de-vie ; de vin ; de 22 degrés ou moins,eau-de-vie de vin de 22 degrés ou moins,,1,2,0,0,0,0,0,0,1,2
Eaux-de-vie ; de vin ; sans indication de degré,eau-de-vie de vin sans indication de degré,,1,2,0,0,0,0,0,0,1,2
Eaux-de-vie et liqueurs,eau-de-vie et liqueurs,,1,35,0,0,0,0,0,0,1,35
Eaux-de-vie et rum,eau-de-vie et rhum,,1,6,0,0,0,0,0,0,1,6
"Eaux-de-vie, rum et tafia",eau-de-vie rhum et tafia,,1,13,0,0,0,0,0,0,1,13
Ebenisterie,ébénisterie,,1,1,0,0,0,0,0,0,1,1
Ebony,,,0,0,1,106,0,0,0,0,1,106
Ecaille,écaille,,1,85,0,0,0,0,0,0,1,85
Ecaille ; au carrot,écaille ou caret,,1,1,0,0,0,0,0,0,1,1
Ecaille ; cahouane,écaille cahouanne,,1,1,0,0,0,0,0,0,1,1
Ecaille ; de Cabouanne,écaille de cahouanne,,1,1,0,0,0,0,0,0,1,1
Ecaille ; de cahoüane,écaille de cahouanne,,1,1,0,0,0,0,0,0,1,1
Ecaille ; de cahouanne,écaille de cahouanne,,1,9,0,0,0,0,0,0,1,9
Ecaille ; de Cahouanne,écaille de cahouanne,,1,4,0,0,0,0,0,0,1,4
Ecaille ; de cahoüanne,écaille de cahouanne,,1,6,0,0,0,0,0,0,1,6
Ecaille ; de Caret,écaille de caret,,1,1,0,0,0,0,0,0,1,1
Ecaille ; de carret,écaille de caret,,1,1,0,0,0,0,0,0,1,1
Ecaille ; de poisson,écaille de poisson,,1,1,0,0,0,0,0,0,1,1
Ecaille ; de tortue,écaille de tortue,,1,93,0,0,0,0,0,0,1,93
Ecaille ; de Tortue,écaille de tortue,,1,1,0,0,0,0,0,0,1,1
Ecaille ; de tortuë,écaille de tortue,,1,1,0,0,0,0,0,0,1,1
Ecaille ; de Tortuë,écaille de tortue,,1,1,0,0,0,0,0,0,1,1
Ecaille ; de tortüe,écaille de tortue,,1,33,0,0,0,0,0,0,1,33
Ecaille ; de Tortüe,écaille de tortue,,1,5,0,0,0,0,0,0,1,5
Ecaille ; octomïe,écaille octomie,x,1,4,0,0,0,0,0,0,1,4
Ecaille de cahouane,écaille de cahouanne,,1,1,0,0,0,0,0,0,1,1
Ecaille de Cahouane,écaille de cahouanne,,1,1,0,0,0,0,0,0,1,1
Ecaille de cahouanne,écaille de cahouanne,,1,5,0,0,0,0,0,0,1,5
Ecaille de Cahouanne,écaille de cahouanne,,1,3,0,0,0,0,0,0,1,3
Ecaille de caret,écaille de caret,,1,3,0,0,0,0,0,0,1,3
Ecaille de carres,écaille de carres,x,1,2,0,0,0,0,0,0,1,2
Ecaille de carret,écaille de caret,,1,5,0,0,0,0,0,0,1,5
Ecaille de carrets,écaille de caret,,1,1,0,0,0,0,0,0,1,1
Ecaille de cohouanne,écaille de cahouanne,,1,1,0,0,0,0,0,0,1,1
Ecaille de Tortu,écaille de tortue,,1,1,0,0,0,0,0,0,1,1
Ecaille de tortue,écaille de tortue,,1,118,0,0,0,0,0,0,1,118
Ecaille de Tortue,écaille de tortue,,1,25,0,0,0,0,0,0,1,25
Ecaille de tortuë,écaille de tortue,,1,4,0,0,0,0,0,0,1,4
Ecaille de tortüe,écaille de tortue,,1,16,0,0,0,0,0,0,1,16
écaille de tortue,écaille de tortue,,1,2,0,0,0,0,0,0,1,2
Écaille de tortue,écaille de tortue,,0,0,0,0,0,0,0,0,0,0
Écaille de tortue ; carapaces,écaille de tortue carapaces,,1,2,0,0,0,0,0,0,1,2
Écaille de tortue ; carapaces ; de l'étranger,écaille de tortue carapaces de l'étranger,,1,1,0,0,0,0,0,0,1,1
Écaille de tortue ; onglons,écaille de tortue onglons,,1,1,0,0,0,0,0,0,1,1
Écaille de tortue ; Rognures,écaille de tortue rognures,,1,1,0,0,0,0,0,0,1,1
Ecaille de tortue caret,écaille de tortue caret,,1,1,0,0,0,0,0,0,1,1
Ecaille de tortues,écaille de tortue,,1,2,0,0,0,0,0,0,1,2
Ecaille de Tortues,écaille de tortue,,1,1,0,0,0,0,0,0,1,1
Écaille de tortues ; carapaces,écaille de tortue carapaces,,1,1,0,0,0,0,0,0,1,1
Écaille de tortues ; Onglons,écaille de tortue onglons,,1,1,0,0,0,0,0,0,1,1
Écaille de tortues ; Rognures,écaille de tortue rognures,,1,1,0,0,0,0,0,0,1,1
Ecaille de torture,écaille de tortue,,1,11,0,0,0,0,0,0,1,11
Ecaille diverses,écaille diverse,,1,5,0,0,0,0,0,0,1,5
Ecaille ou carret,écaille ou caret,,1,3,0,0,0,0,0,0,1,3
Ecaille se Tortüe,écaille de tortue,,1,1,0,0,0,0,0,0,1,1
Ecaille tortue,écaille de tortue,,1,2,0,0,0,0,0,0,1,2
Ecailles,écaille,,1,17,0,0,0,0,0,0,1,17
Ecailles ; ?,écaille ???,,1,4,0,0,0,0,0,0,1,4
Ecailles ; de ?,écaille de ???,,1,1,0,0,0,0,0,0,1,1
Ecailles ; de cahouanne,écaille de cahouanne,,1,3,0,0,0,0,0,0,1,3
Ecailles ; de cahoüanne,écaille de cahouanne,,1,2,0,0,0,0,0,0,1,2
Ecailles ; de poisson,écaille de poisson,,1,3,0,0,0,0,0,0,1,3
