numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
625,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,salicor,Marseille,Italie,"13 000,00",livres,"0,07000","910,00","0,00",
626,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,salsepareille,Marseille,Italie,"1 060,00",livres,"2,00000","2120,00","0,00",
627,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,sardines salées,Marseille,Italie,"22,00",barrils,"10,00000","220,00","0,00",
628,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,sardines salées,Marseille,Italie,"40 400,00",livres,"0,15000","6060,00","0,00",
629,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,saucissons,Marseille,Italie,"1 128,00",livres,"0,80000","902,00","-0,40",
630,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,saumure,Marseille,Italie,"4,00",barrils,"10,00000","40,00","0,00",
631,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,saumure,Marseille,Italie,"4 390,00",livres,"0,10000","439,00","0,00",
632,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,scamonée,Marseille,Italie,"700,00",livres,"7,00000","4900,00","0,00",
633,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,scies,Marseille,Italie,"39,00",douzaines,"24,00000","936,00","0,00",
634,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,sené,Marseille,Italie,"18 294,00",livres,"1,25000","22867,00","-0,50",
635,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,soude,Marseille,Italie,"389 200,00",livres,"0,08000","31136,00","0,00",
636,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,souffre,Marseille,Italie,"31 390,00",livres,"0,15000","4708,00","-0,50",
637,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,soye crüe,Marseille,Italie,"56 041,00",livres,"12,00000","672492,00","0,00",
638,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,suif,Marseille,Italie,"49 800,00",livres,"0,40000","19920,00","0,00",
639,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,tabatieres d'olivier,Marseille,Italie,"80,00",douzaines,"3,00000","240,00","0,00",
640,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,tableaux communs,Marseille,Italie,"507,00",en nombre,"7,00000","4956,00","1 407,00",erreur de calcul
641,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,tables de marbre,Marseille,Italie,"208,00",en nombre,"30,00000","6240,00","0,00",
642,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,tapisserie commune,Marseille,Italie,"150,00",livres,"3,00000","450,00","0,00",
643,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,tartre,Marseille,Italie,"56 975,00",livres,"0,24000","13674,00","0,00",
644,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,terebenthine,Marseille,Italie,"2 400,00",livres,"0,45000","1080,00","0,00",
645,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,terraille de gènes,Marseille,Italie,"30 000,00",livres,"0,06000","1800,00","0,00",
646,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,terraille commune,Marseille,Italie,"552 450,00",livres,"0,07500","41434,00","0,25",
647,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,terre a fayence,Marseille,Italie,"103 000,00",livres,"0,03000","3090,00","0,00",
648,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,terre a porcelaine,Marseille,Italie,"50 000,00",livres,"0,00500","250,00","0,00",
649,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,thé,Marseille,Italie,"1 600,00",livres,"4,00000","6400,00","0,00",
650,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,theriaque,Marseille,Italie,"360,00",livres,"12,00000","4320,00","0,00",
651,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,thonine,Marseille,Italie,"1 700,00",livres,"0,90000","1530,00","0,00",
652,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,19,1744,Imports,toile blanche,Marseille,Italie,"5,00",pieces,"60,00000","300,00","0,00",
653,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,toile blanche,Marseille,Italie,"6 916,00",livres,"3,00000","20748,00","0,00",
654,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,toile cirée,Marseille,Italie,"500,00",livres,"2,00000","1000,00","0,00",
655,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,toile d'embalage,Marseille,Italie,"22 700,00",livres,"0,60000","13620,00","0,00",
656,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,toile de menage,Marseille,Italie,"272,00",livres,"1,50000","408,00","0,00",
657,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,toile de Piemont,Marseille,Italie,"4 357,00",livres,"1,00000","4357,00","0,00",
658,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,tonneaux vides,Marseille,Italie,"482,00",tonneaux,"6,00000","2892,00","0,00",
659,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,tonneaux vides,Marseille,Italie,"16,00",barriques,"4,00000","64,00","0,00",
660,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,vacquette,Marseille,Italie,"400,00",livres,"0,35000","140,00","0,00",
661,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,velours,Marseille,Italie,"581,00",pieces,"400,00000","232400,00","0,00",
662,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,vermichely,Marseille,Italie,"185 415,00",livres,"0,20000","37083,00","0,00",
663,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,verres de cristal,Marseille,Italie,"100,00",livres,"2,00000","200,00","0,00",
664,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,verrunes,Marseille,Italie,"200,00",douzaines,"3,00000","600,00","0,00",
665,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,vin blanc,Marseille,Italie,"6,00",milleroles,"18,00000","108,00","0,00",
666,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,vin de Bourgogne,Marseille,Italie,"2,00",milleroles,"80,00000","160,00","0,00",
667,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,vin de chypres,Marseille,Italie,"1,00",milleroles,"80,00000","80,00","0,00",
668,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,vin muscat,Marseille,Italie,"124,00",milleroles,"60,00000","7440,00","0,00",
669,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,vitriol de chypres,Marseille,Italie,"7 837,00",livres,"0,90000","7053,00","-0,30",
670,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,vrilles,Marseille,Italie,"14,00",douzaines,"6,00000","84,00","0,00",
671,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,ajamis,Marseille,Levant,"61 841,00",pieces,"9,00000","556569,00","0,00",
672,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,allaya,Marseille,Levant,"971,00",pieces,"4,00000","3884,00","0,00",
673,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,alun,Marseille,Levant,"549 825,00",livres,"0,16000","87972,00","0,00",
674,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,amandes cassées,Marseille,Levant,"210 532,00",livres,"0,20000","42106,00","-0,40",
675,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,anis,Marseille,Levant,"5 722,00",livres,"0,20000","1144,00","-0,40",
676,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,assafetida,Marseille,Levant,"8 105,00",livres,"1,50000","12157,00","-0,50",
677,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,babouches,Marseille,Levant,"180,00",paires,"0,20833","37,00","-0,50",
678,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,barres de cabestan,Marseille,Levant,"1 350,00",livres,"0,20000","270,00","0,00",
679,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,bas et bonnets de coton,Marseille,Levant,"16 980,00",livres,"6,00000","101880,00","0,00",
680,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,batanonis,Marseille,Levant,"6 603,00",pieces,"5,00000","33015,00","0,00",
681,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,basannes tannées,Marseille,Levant,"1 686,00",livres,"1,00000","1686,00","0,00",
682,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,blés froments,Marseille,Levant,"71 815,00",charges,"18,00000","1292670,00","0,00",
683,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,bol d'armenie,Marseille,Levant,"4 137,00",livres,"0,25000","1034,00","-0,25",
684,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,boucassin,Marseille,Levant,"89,00",pieces,"6,00000","534,00","0,00",
685,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,bourdes,Marseille,Levant,"30 925,00",livres,"0,08000","2474,00","0,00",
686,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,20,1744,Imports,bours de fil,Marseille,Levant,"150,00",pieces,"5,00000","750,00","0,00",
687,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,bours fil et coton,Marseille,Levant,"2 687,00",pieces,"10,00000","26870,00","0,00",
688,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,bours en soye,Marseille,Levant,"1 960,00",pieces,"36,00000","70560,00","0,00",
689,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,caffé de Levant,Marseille,Levant,"69 400,00",livres,"2,25000","156150,00","0,00",
690,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,caffetieres de metal,Marseille,Levant,"840,00",nombre,"3,00000","2520,00","0,00",
691,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,canelle,Marseille,Levant,"200,00",livres,"6,00000","1200,00","0,00",
692,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,capots,Marseille,Levant,"1 850,00",pieces,"8,00000","14800,00","0,00",
693,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cendre commune,Marseille,Levant,"2 319 125,00",livres,"0,09000","208721,00","-0,25",
694,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,ceintures de laine,Marseille,Levant,"1 600,00",nombre,"0,75000","1200,00","0,00",
695,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,chandelle,Marseille,Levant,"200,00",livres,"0,45000","90,00","0,00",
696,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,chanvre cru,Marseille,Levant,"56 850,00",livres,"0,18000","10233,00","0,00",
697,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cire jaune,Marseille,Levant,"481 981,00",livres,"1,15000","554278,00","-0,15",
698,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cloux de fer,Marseille,Levant,"3 665,00",livres,"0,20000","733,00","0,00",
699,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,corail brut,Marseille,Levant,"3 336,00",livres,"2,00000","6672,00","0,00",
700,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cornes de mouton,Marseille,Levant,"8 900,00",paires,"0,05000","445,00","0,00",
701,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,coton filé,Marseille,Levant,"982 280,00",livres,"0,80000","785820,00","-4,00",erreur d'arrondi?
702,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,coton en laine,Marseille,Levant,"2 394 997,00",livres,"0,45000","1077748,00","-0,65",
703,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,couffes a boulanger,Marseille,Levant,"30,00",douzaines,"9,00000","270,00","0,00",
704,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,couffins de palmes,Marseille,Levant,"1 338,00",douzaines,"6,00000","8028,00","0,00",
705,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,couvertures de coton,Marseille,Levant,"10,00",douzaines,"80,00000","800,00","0,00",
706,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,couvertures de laine,Marseille,Levant,"66,00",pieces,"12,00000","792,00","0,00",
707,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,crin de cheval,Marseille,Levant,"5 914,00",livres,"0,60000","3548,00","-0,40",
708,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cuirs de bœuf en poil,Marseille,Levant,"23 468,00",en nombre,"14,00000","328552,00","0,00",
709,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cuirs de bœuf en poil,Marseille,Levant,"6 584,00",livres,"0,40000","2633,00","-0,60",
710,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cuivre ouvré,Marseille,Levant,"250,00",livres,"1,60000","410,00","10,00",erreur de calcul
711,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cuivre tangoul,Marseille,Levant,"141 327,00",livres,"0,90000","127194,00","-0,30",
712,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cuivre vieux,Marseille,Levant,"1 900,00",livres,"0,80000","1520,00","0,00",
713,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,cumin,Marseille,Levant,"29 700,00",livres,"0,17000","5049,00","0,00",
714,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,dattes,Marseille,Levant,"107 375,00",livres,"0,16000","17180,00","0,00",
715,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,demitte,Marseille,Levant,"17 358,00",en nombre,"3,00000","52074,00","0,00",
716,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,demitte,Marseille,Levant,"39 200,00",livres,"1,00000","39200,00","0,00",
717,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,drogueries,Marseille,Levant,"800,00",livres,"1,00000","800,00","0,00",
718,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,eau de fleur d'orange,Marseille,Levant,"2 175,00",livres,"0,50000","1087,00","-0,50",
719,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,21,1744,Imports,encens,Marseille,Levant,"63 048,00",livres,"0,80000","50438,00","-0,40",
720,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,eponges,Marseille,Levant,"124 625,00",livres,"1,00000","124625,00","0,00",
721,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,escamitte,Marseille,Levant,"770,00",pieces,"3,00000","2310,00","0,00",
722,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,escayolles,Marseille,Levant,"164 112,00",livres,"0,10000","16411,00","-0,20",
723,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,etain en bloc,Marseille,Levant,"990,00",livres,"1,00000","990,00","0,00",
724,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,etoffe de soye,Marseille,Levant,"210,00",livres,"40,00000","8400,00","0,00",
725,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,etoupes de chanvre,Marseille,Levant,"426,00",livres,"0,10000","42,00","-0,60",
726,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,etoupes de soye,Marseille,Levant,"1 752,00",livres,"2,00000","3504,00","0,00",
727,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,evantails communs,Marseille,Levant,"400,00",livres,"3,00000","1200,00","0,00",
728,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,feves,Marseille,Levant,"5 838,00",charges,"10,00000","58380,00","0,00",
729,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,figues,Marseille,Levant,"2 400,00",livres,"0,10000","240,00","0,00",
730,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,fil de chevre,Marseille,Levant,"60 029,00",livres,"3,00000","180087,00","0,00",
731,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,fil a voile,Marseille,Levant,"4 215,00",livres,"0,40000","1686,00","0,00",
732,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,folicule de sené,Marseille,Levant,"2 233,00",livres,"3,00000","6699,00","0,00",
733,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,fourneaux de platre,Marseille,Levant,"1 500,00",nombre,"0,75000","1125,00","0,00",
734,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,fourures de soye,Marseille,Levant,"5 990,00",livres,"8,00000","47920,00","0,00",
735,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,fromage,Marseille,Levant,"9 500,00",livres,"0,20000","1900,00","0,00",
736,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,galbanum,Marseille,Levant,"2 451,00",livres,"4,00000","9804,00","0,00",
737,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,galles de Levant,Marseille,Levant,"817 352,00",livres,"0,60000","490411,00","-0,20",
738,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,22,1744,Imports,gomme adragan,Marseille,Levant,"7 455,00",livres,"1,00000","7455,00","0,00",
