numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
120,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,poisson salé,Marseille,Espagne,241730,livres,"0,25",60432,"-0,5",
121,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,poivre,Marseille,Espagne,21183,livres,"1,1",23301,"-0,3",
122,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,poix raisine,Marseille,Espagne,9200,livres,"0,09",828,0,
123,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,porcelaine,Marseille,Espagne,500,livres,5,2500,0,
124,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,quinquina,Marseille,Espagne,3059,livres,4,12236,0,
125,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,raisin sec,Marseille,Espagne,7845,livres,"0,2",1569,0,
126,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,reglisse,Marseille,Espagne,40735,livres,"0,05",2036,"-0,75",
127,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,rhubarbe,Marseille,Espagne,1577,livres,10,15770,0,
128,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,rocou,Marseille,Espagne,10350,livres,3,31050,0,
129,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,rubea major,Marseille,Espagne,840,livres,1,840,0,
130,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,3,1758,Imports,saffran,Marseille,Espagne,362,livres,16,5792,0,
131,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,salsepareille,Marseille,Espagne,1445,livres,2,2890,0,
132,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,savon,Marseille,Espagne,21850,livres,"0,3",6555,0,
133,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,sel medicinal,Marseille,Espagne,46675,livres,1,46675,0,
134,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,sirop melasse,Marseille,Espagne,5000,livres,"0,08",400,0,
135,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,soude,Marseille,Espagne,5722250,livres,"0,08",457781,1,
136,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,soye crue,Marseille,Espagne,8050,livres,12,96600,0,
137,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,stocofiche,Marseille,Espagne,9200,livres,"0,15",1380,0,
138,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,sucre blanc,Marseille,Espagne,1257226,livres,"0,75",942919,"-0,5",
139,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,sucre terré,Marseille,Espagne,14000,livres,"0,6",8400,0,
140,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,suif,Marseille,Espagne,1400,livres,"0,35",490,0,
141,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,tabac en feuille,Marseille,Espagne,300,livres,3,900,0,
142,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,thé,Marseille,Espagne,300,livres,"3,5",1050,0,
143,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,thon salé,Marseille,Espagne,2000,livres,"0,35",700,0,
144,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,toile blanche,Marseille,Espagne,1300,livres,6,7800,0,
145,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,toile d'embalage,Marseille,Espagne,19930,livres,1,19930,0,
146,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,tourons,Marseille,Espagne,200,livres,1,200,0,
147,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,vermichel,Marseille,Espagne,2300,livres,"0,2",460,0,
148,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,vermillon,Marseille,Espagne,1796,livres,5,8980,0,
149,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,verres communs,Marseille,Espagne,1000,livres,1,1000,0,
150,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,vin blanc,Marseille,Espagne,134,milleroles,30,4020,0,
151,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,vin de malaga,Marseille,Espagne,145,milleroles,80,11600,0,
152,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,vin muscat,Marseille,Espagne,35,milleroles,45,1575,0,
153,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,vin rouge,Marseille,Espagne,1324,milleroles,8,10592,0,
154,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,acier,Marseille,Hollande,8700,livres,"0,35",3045,0,
155,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,arcenic,Marseille,Hollande,7304,livres,"0,25",1826,0,
156,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,arquifou,Marseille,Hollande,4536,livres,"0,15",680,"-0,4",
157,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,baleine coupée,Marseille,Hollande,6988,livres,"4,75",33193,0,
158,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,beuf salé,Marseille,Hollande,116,barils,35,4060,0,
159,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,beurre,Marseille,Hollande,7164,livres,"0,4",2865,"-0,6",
160,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,bierre,Marseille,Hollande,1500,livres,"0,05",75,0,
161,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,bierre,Marseille,Hollande,185,barriques,40,7400,0,
162,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,bled froment,Marseille,Hollande,2024,charges,26,52624,0,
163,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,bois de caliatour,Marseille,Hollande,18626,livres,"0,4",7450,"-0,4",
164,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,bois de campeche,Marseille,Hollande,8438,livres,"0,25",2109,"-0,5",
165,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,bois jaune,Marseille,Hollande,24700,livres,"0,1",2470,0,
166,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,bois de sandal,Marseille,Hollande,9250,livres,"0,2",1850,0,
167,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,bois a teindre,Marseille,Hollande,1500,livres,"0,3",450,0,
168,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,borax,Marseille,Hollande,330,livres,"4,5",1485,0,
169,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cacao,Marseille,Hollande,47120,livres,"1,3",61256,0,
170,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,caffé,Marseille,Hollande,7920,livres,"1,3",10296,0,
171,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,canelle,Marseille,Hollande,11116,livres,6,66696,0,
172,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cendre gravellée,Marseille,Hollande,1440,livres,"0,14",201,"-0,6",
173,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,ceruze,Marseille,Hollande,82965,livres,"0,2",16593,0,
174,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,charbon de terre,Marseille,Hollande,168000,livres,"0,02",3360,0,
175,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cire jaune,Marseille,Hollande,5490,livres,"1,5",8235,0,
176,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,clous de fer,Marseille,Hollande,14475,livres,"0,25",3618,"-0,75",
177,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cochenille fine,Marseille,Hollande,960,livres,18,17280,0,
178,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cochenille silvestre,Marseille,Hollande,3120,livres,10,31200,0,
179,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,colle forte,Marseille,Hollande,89480,livres,"0,4",35792,0,
180,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cornes en feuilles ,Marseille,Hollande,138,livres,1,138,0,
181,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cornes de mouton,Marseille,Hollande,2000,livres,"0,05",100,0,
182,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,couperose,Marseille,Hollande,258779,livres,"0,09",23290,"-0,11",
183,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cuirs de beuf en poil,Marseille,Hollande,100,pieces,14,1400,0,
184,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cuivre brut,Marseille,Hollande,1572,livres,"0,9",1414,"-0,8",
185,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,cuivre tangoul,Marseille,Hollande,36060,livres,"0,9",32454,0,
186,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,drogueries,Marseille,Hollande,67713,livres,1,67713,0,
187,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,etain brut,Marseille,Hollande,45120,livres,1,45120,0,
188,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,4,1758,Imports,fer en barres,Marseille,Hollande,358532,livres,"0,15",53779,"-0,8",
189,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,fer en plaques,Marseille,Hollande,78000,livres,"0,2",15600,0,
190,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,fer en plaques,Marseille,Hollande,390,en nombre,6,2340,0,
191,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,fil de chanvre,Marseille,Hollande,6480,livres,5,32400,0,
192,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,fil de fer,Marseille,Hollande,1500,livres,"0,5",750,0,
193,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,fromage,Marseille,Hollande,275320,livres,"0,35",96362,0,
194,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,garance,Marseille,Hollande,144885,livres,"0,4",57954,0,
195,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,gerofle,Marseille,Hollande,2610,livres,16,41760,0,
196,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,gomme lacque,Marseille,Hollande,1920,livres,6,11520,0,
197,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,harangs fumés,Marseille,Hollande,1134,barils,24,27216,0,
198,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,herbes d'orseille,Marseille,Hollande,9600,livres,"0,4",3840,0,
199,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,herbes vulneraires,Marseille,Hollande,160,livres,"1,2",192,0,
200,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,huile de poisson,Marseille,Hollande,94700,livres,"0,25",23675,0,
201,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,huile de vitriol,Marseille,Hollande,2880,livres,4,11520,0,
202,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,indigo,Marseille,Hollande,4320,livres,8,34560,0,
203,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,laine lavée,Marseille,Hollande,540,livres,"1,1",594,0,
204,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,laine de vigogne,Marseille,Hollande,360,livres,10,3600,0,
205,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,librairie,Marseille,Hollande,5840,livres,2,11680,0,
206,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,lin crû,Marseille,Hollande,2400,livres,"0,6",1440,0,
207,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,liqueurs,Marseille,Hollande,720,livres,"0,75",540,0,
208,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,mercerie,Marseille,Hollande,13400,livres,"3,5",46900,0,
209,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,miny,Marseille,Hollande,2400,livres,"0,18",432,0,
210,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,morue verte,Marseille,Hollande,21600,livres,"0,4",8640,0,
211,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,5,1758,Imports,moulins a caffé,Marseille,Hollande,20,douzaines,30,600,0,
