marchandises;id;marchandises_normalisees_inter;marchandises_normalisees;product_prix;dutchtranslation;englishproduct;unit;alternativenames;source_rg_1774;source_rgbase;source_france;source_sound;source_hambourg;v14;v15;remarques;nbr_lignes_fr;nbr_lignes_hambourg
Noisietes;20936;Noisettes;;;;;;;;;;;;;;;;
Néganipau;20937;Neganepeau;;;;;;;;;;;;;;;;
Nicanias;20938;Nicanéas;;;;;;;;;;;;;;;;
Nicanées;20939;Nicanéas;;;;;;;;;;;;;;;;
Plomb en table;20940;"Plomb ; en table";;;;;;;;;;;;;;;;
Peaux de veaux cotoyée;20941;"Peaux ; de veau ; corroyé";;;;;;;;;;;;;;;;
Poelles à chauffer;20942;"Poêles ; à chauffer";;;;;;;;;;;;;;;;
Reveche;20943;Reveche;;;;;;;;;;;;;;;;
Roquelanceécarlate;20944;Roquelance écarlate;;;;;;;;;;;;;;;;
Roues de tabrouet;20945;"Roues ; à cabrouets";;;;;;;;;;;;;;;;
Soberton;20946;Soberton;;;;;;;;;;;;;;;;
Salemporis bleue;20947;"Salemporis ; bleu";;;;;;;;;;;;;;;;
Salemporis blanc;20948;"Salemporis ; blanc";;;;;;;;;;;;;;;;
Soulier brodés;20949;"Souliers ; brodés";;;;;;;;;;;;;;;;
Selles communes;20950;"Selle ; communes";;;;;;;;;;;;;;;;
Truffes, mouserons et morilles;20951;Truffes;;;;;;;;;;;;;;;;
Toille de chanvre;20952;"Toile ; de chanvre";;;;;;;;;;;;;;;;
Toilles de Bretagne;20953;"Toile ; de Bretagne";;;;;;;;;;;;;;;;
Toille de Lavac;20954;"Toile ; de Laval";;;;;;;;;;;;;;;;
Toille de Quintin;20955;"Toile ; de Quintin";;;;;;;;;;;;;;;;
Toille de Combourg;20956;"Toile ; de Combourg";;;;;;;;;;;;;;;;
Toille de Cholet;20957;"Toile ; de Cholet";;;;;;;;;;;;;;;;
Toilles des toupes de chanvre;20958;"Toile ; d'étoupe ; de chanvre";;;;;;;;;;;;;;;;
Toille de platille;20959;"Toile ; de platille";;;;;;;;;;;;;;;;
Toilles de peintes;20960;"Toile ; de peintes";;;;;;;;;;;;;;;;
Tapsce;20961;Tapsel;;;;;;;;;;;;;;;;
Toille cotonade;20962;"Toile ; de cottonade";;;;;;;;;;;;;;;;
Toilles de cotton des juves;20963;"Toile ; de coton ; des juves";;;;;;;;;;;;;;;;
Toilles à canevas;20964;"Toile ; à canevas";;;;;;;;;;;;;;;;
Vin de ville de Bordeaux;20965;"Vin ; de Bordeaux";;;;;;;;;;;;;;;;
Vin d'ambrion;20966;"Vin ; d'Ambrion";;;;;;;;;;;;;;;;
Eau de vie de Charante;20967;"Eau ; de vie ; de Charente";;;;;;;;;;;;;;;;
Eau de vie de Rochefort;20968;"Eau ; de vie ; de Rochefort";;;;;;;;;;;;;;;;
Eau de vie de Marennes;20969;"Eau ; de vie ; de Marennes";;;;;;;;;;;;;;;;
Peaux de raffineries;20970;"Peaux ; de renards";;;;;;;;;;;;;;;;
Rognons de castors;20971;"Rognons ; de castor";;;;;;;;;;;;;;;;
Cacao en graine;20972;"Cacao ; en graine";;;;;;;;;;;;;;;;
Caffé des Isles;20973;"Café ; des Iles";;;;;;;;;;;;;;;;
Dentelle de soye;20974;"Dentelle ; de soie";;;;;;;;;;;;;;;;
Eroffe or et argent;20975;"Étoffe ; or et argent";;;;;;;;;;;;;;;;
Etoffe de soye et fil;20976;"Étoffe ; de soie et fil";;;;;;;;;;;;;;;;
Evantails fins;20977;"Éventail ; fin";;;;;;;;;;;;;;;;
Ruban or et argents;20978;"Ruban ; d'or et d'argent";;;;;;;;;;;;;;;;
Anchoyes;20979;Anchois;;;;;;;;;;;;;;;;
Bajutapaux;20980;Bajutapeau;;;;;;;;;;;;;;;;
Baffetas bleu;20981;"Baffetas ; bleu";;;;;;;;;;;;;;;;
Braulambis;20982;Brandans;;;;;;;;;;;;;;;;
Bouteilles de verres lissées;20983;"Bouteilles ; de verre lissées";;;;;;;;;;;;;;;;
Chair sallées;20984;"Chair ; salée";;;;;;;;;;;;;;;;
Caffé de Moka;20985;"Café ; de Moka";;;;;;;;;;;;;;;;
Confitures seches;20986;"Confitures ; sèches";;;;;;;;;;;;;;;;
Couvertures de laines;20987;"Couvertures ; de laine";;;;;;;;;;;;;;;;
Chemises de toilles de lin;20988;"Chemises ; de toile de lin";;;;;;;;;;;;;;;;
Cotton fillé;20989;"Coton ; filé";;;;;;;;;;;;;;;;
Crain de cheval;20990;"Crin ; de cheval";;;;;;;;;;;;;;;;
Contrebordé;20991;Contre-bordé;;;;;;;;;;;;;;;;
Chapeaux castor vernis;20992;"Chapeaux ; de castor ; vernis";;;;;;;;;;;;;;;;
Chapeaux dely castor;20993;"Chapeaux ; mi castor";;;;;;;;;;;;;;;;
Chapeaux de vigagne;20994;"Chapeaux ; de vigogne";;;;;;;;;;;;;;;;
Cuire de Roussy;20995;"Cuirs ; de Russie";;;;;;;;;;;;;;;;
Cuivres en chaudrons;20996;"Cuivre ; en chaudrons";;;;;;;;;;;;;;;;
Cloux dorés;20997;"Clous ; dorés";;;;;;;;;;;;;;;;
Cannette de terre;20998;"Cannettes ; de grès";;;;;;;;;;;;;;;;
Chaise de poste;20999;"Chaises ; de poste";;;;;;;;;;;;;;;;
Dentelle du puy;21000;"Dentelle ; du Puy";;;;;;;;;;;;;;;;
Drap de Glates;21001;"Drap ; de Glates";;;;;;;;;;;;;;;;
Drap de lit vieux;21002;"Drap ; vieux";;;;;;;;;;;;;;;;
Eau de la raine d'Ongrie;21003;"Eau ; de la Reine d'Hongrie";;;;;;;;;;;;;;;;
Etoffe de soye et d'argent;21004;"Étoffe ; mêlée de soie ; argent et soie";;;;;;;;;;;;;;;;
Etoffe meslée de peu de soye;21005;"Étoffe ; mêlée de soie";;;;;;;;;;;;;;;;
Essieux de fer;21006;"Essieux ; de fer";;;;;;;;;;;;;;;;
Farines;21007;Farine;;;;;;;;;;;;;;;;
Fille à coudre;21008;"Fil ; à coudre";;;;;;;;;;;;;;;;
Faussilles;21009;Faucilles;;;;;;;;;;;;;;;;
Fer en tolle;21010;"Fer ; en tôle";;;;;;;;;;;;;;;;
Fer de fontes ouvré;21011;"Ouvrage ; de fer en fonte";;;;;;;;;;;;;;;;
Feuillars;21012;Feuillards;;;;;;;;;;;;;;;;
Ferrailles;21013;Ferailles;;;;;;;;;;;;;;;;
Fusils de traittes;21014;"Fusils ; de traite";;;;;;;;;;;;;;;;
Fayance en vaisselle;21015;"Faïence ; en vaisselle";;;;;;;;;;;;;;;;
Galon d'or fin;21016;"Galon ; d'or ; fin";;;;;;;;;;;;;;;;
Galon d'or et d'argent fin;21017;"Galon ; or et argent ; fin";;;;;;;;;;;;;;;;
Galon d'or en argent faux;21018;"Galon ; or et argent ; faux";;;;;;;;;;;;;;;;
Galon  de soye;21019;"Galon ; de soie";;;;;;;;;;;;;;;;
Guyngan de Pontichery;21020;"Guinguan ; de Pontichery";;;;;;;;;;;;;;;;
Guyngan de madras;21021;"Guinguan ; de madras";;;;;;;;;;;;;;;;
Guynée blanche;21022;"Guinée ; blanc";;;;;;;;;;;;;;;;
Guynée bleue;21023;"Guinée ; bleu";;;;;;;;;;;;;;;;
Gans de peaux;21024;"Gants ; de peaux";;;;;;;;;;;;;;;;
Gobelets de verre;21025;"Gobelets ; de verre";;;;;;;;;;;;;;;;
Hubalingue;21026;Hubalingue;;;;;;;;;;;;;;;;
Harnoix de chevaux;21027;"Harnais ; de cheval";;;;;;;;;;;;;;;;
Harnoix de chaise;21028;"Harnais ; de chaise";;;;;;;;;;;;;;;;
Hache de fer;21029;"Haches ; de fer";;;;;;;;;;;;;;;;
Indiennes;21030;Indienne;;;;;;;;;;;;;;;;
Lampe de fer;21031;"Lampes ; de fer";;;;;;;;;;;;;;;;
Limes de fers;21032;"Lime ; de fer";;;;;;;;;;;;;;;;
Morue secher;21033;"Morue ; sèche";;;;;;;;;;;;;;;;
Mouchoirs de pontrichery;21034;"Mouchoir ; de Pondichéry";;;;;;;;;;;;;;;;
Mouchoirs de Bangale;21035;"Mouchoir ; de Bengal";;;;;;;;;;;;;;;;
Mouchoir de Rouen;21036;"Mouchoir ; de Rouen";;;;;;;;;;;;;;;;
Mouchoirs de Toille blanche;21037;"Mouchoir ; de toile ; blanche";;;;;;;;;;;;;;;;
Mouchoirs Mazulipatan;21038;"Mouchoir ; de masulipatan";;;;;;;;;;;;;;;;
Madras mouchoirs;21039;"Mouchoir ; Madras";;;;;;;;;;;;;;;;
Moulins à poivre;21040;"Moulins ; à poivre";;;;;;;;;;;;;;;;
Marmittes de fers;21041;"Marmites ; de fer";;;;;;;;;;;;;;;;
Meules à coutellier;21042;"Meules ; à couteliers";;;;;;;;;;;;;;;;
Meules de moulin;21043;"Meules ; de moulin";;;;;;;;;;;;;;;;
Néganipeau;21044;Neganepeau;;;;;;;;;;;;;;;;
Nécanias;21045;Nicanéas;;;;;;;;;;;;;;;;
Proivre;21046;Poivre;;;;;;;;;;;;;;;;
Pefotas;21047;Baffetas;;;;;;;;;;;;;;;;
Peaux de maroquins;21048;"Peaux ; de maroquin";;;;;;;;;;;;;;;;
Peaux de veaux apestées;21049;"Peaux ; de veau ; apprêtées";;;;;;;;;;;;;;;;
Peaux du harnoix;21050;"Peaux ; du harnois";;;;;;;;;;;;;;;;
Porte manteaux de roussy;21051;"Portes manteaux ; de roussy";;;;;;;;;;;;;;;;
Cotton ouvré;21052;"Coton ; ouvré";;;;;;;;;;;;;;;;
Plomb en rouleau;21053;"Plomb ; en rouleaux";;;;;;;;;;;;;;;;
Poid de fer;21054;"Poids ; de fer";;;;;;;;;;;;;;;;
Plaques de fers;21055;"Plaques ; de fer";;;;;;;;;;;;;;;;
Romuls rouge;21056;Romuls rouge;;;;;;;;;;;;;;;;
Reuche;21057;Reuche;;;;;;;;;;;;;;;;
Roues à tabrouets;21058;"Roues ; à cabrouets";;;;;;;;;;;;;;;;
Salemporis bleu;21059;"Salemporis ; bleu";;;;;;;;;;;;;;;;
Serge de laine;21060;"Serge ; de laine";;;;;;;;;;;;;;;;
Seines à pecher;21061;"Séné ; à pêcher";;;;;;;;;;;;;;;;
Selle pour cheval;21062;"Selle ; de cheval";;;;;;;;;;;;;;;;
Soufflets à feu;21063;"Soufflet ; à feu";;;;;;;;;;;;;;;;
Tabac fillé;21064;"Tabac ; filé";;;;;;;;;;;;;;;;
Theloc;21065;Theloc;;;;;;;;;;;;;;;;
Tapis de Guinée;21066;"Tapis ; de Guinée";;;;;;;;;;;;;;;;
Toille  manche;21067;"Toile ; manche";;;;;;;;;;;;;;;;
Toille etoupe de lin;21068;"Toile ; étoupe ; de lin";;;;;;;;;;;;;;;;
Toille de cotton des L'Indes;21069;"Toile ; de coton ; des Indes";;;;;;;;;;;;;;;;
Toille de Saint-Jean;21070;"Toile ; de Saint Jean";;;;;;;;;;;;;;;;
Toille de lisson;21071;"Toile ; de lisson";;;;;;;;;;;;;;;;
Toille de morlaix;21072;"Toile ; de Morlaix";;;;;;;;;;;;;;;;
Toille platille;21073;"Toile ; platille";;;;;;;;;;;;;;;;
Toille cirée;21074;"Toile ; crue";;;;;;;;;;;;;;;;
Vin de liqueurs;21075;"Vin ; de liqueurs";;;;;;;;;;;;;;;;
Vin de mus…;21076;"Vin ; de Mus?";;;;;;;;;;;;;;;;
Vin de haule;21077;"Vin ; de Haule";;;;;;;;;;;;;;;;
Vin d'aigluillon;21078;"Vin ; d'aigluillon";;;;;;;;;;;;;;;;
Vin de velle;21079;"Vin ; de ville";;;;;;;;;;;;;;;;
Creusels;21080;Creusets;;;;;;;;;;;;;;;;
Alun gâté;21081;"Alun ; gâté";;;;;;;;;;;;;;;;
Peaux de veau passées;21082;"Peaux ; de veau ; passées";;;;;;;;;;;;;;;;
Azur fin;21083;"Azur ; fin";;;;;;;;;;;;;;;;
Beuf à la daube;21084;"Bœuf ; à la daube";;;;;;;;;;;;;;;;
Bougie de table;21085;"Bougie ; de tables";;;;;;;;;;;;;;;;
Broutes chaderdoral;21086;Broutes de chaderdoral;;;;;;;;;;;;;;;;
Brosles;21087;Brosseries;;;;;;;;;;;;;;;;
Boutons de fil d'or et d'argent;21088;"Boutons ; d'or et d'argent";;;;;;;;;;;;;;;;
Cire blanche;21089;"Cire ; blanche";;;;;;;;;;;;;;;;
Coiffures de gazes;21090;"Coiffures ; de gazes";;;;;;;;;;;;;;;;
Chemises de toille de lin;21091;"Chemises ; de toile de lin";;;;;;;;;;;;;;;;
Chemises de toilles de Bretagne;21092;"Chemises ; de toile de Bretagne";;;;;;;;;;;;;;;;
Couvertures de bourre;21093;"Couvertures ; de bourre";;;;;;;;;;;;;;;;
Camelot de laines;21094;"Camelot ; de laine";;;;;;;;;;;;;;;;
Charonies;21095;Charonies;;;;;;;;;;;;;;;;
Casses;21096;Casse;;;;;;;;;;;;;;;;
Chapeaux castors vernies;21097;"Chapeaux ; de castor ; vernis";;;;;;;;;;;;;;;;
Chapeaux demi castors;21098;"Chapeaux ; mi castor";;;;;;;;;;;;;;;;
Chapeaux vigognes;21099;"Chapeaux ; de vigogne";;;;;;;;;;;;;;;;
Cottons filés;21100;"Coton ; filé";;;;;;;;;;;;;;;;
Colliers de perles fausses;21101;"Colliers ; de perles ; fausses";;;;;;;;;;;;;;;;
Corails ouvrés;21102;Corail , ouvré;;;;;;;;;;;;;;;;
Cuivre en bassin;21103;"Cuivre ; en bassins";;;;;;;;;;;;;;;;
Cuivre en plaques;21104;"Cuivre ; en plaques";;;;;;;;;;;;;;;;
Clouds en fer;21105;"Clous ; de fer";;;;;;;;;;;;;;;;
Draperies petittes;21106;"Drap ; petits";;;;;;;;;;;;;;;;
Draps de lits vieux;21107;"Drap ; de lit ; vieux";;;;;;;;;;;;;;;;
Etoffe de soye et cotton;21108;"Étoffe ; mêlée de soie ; coton et soie";;;;;;;;;;;;;;;;
Etains ouvrés;21109;"Étain ; ouvré";;;;;;;;;;;;;;;;
Fruits sec;21110;"Fruits ; secs";;;;;;;;;;;;;;;;
Fil blanc à coudre;21111;"Fil ; blanc ; à coudre";;;;;;;;;;;;;;;;
Fil à voiles;21112;"Fil ; à voile";;;;;;;;;;;;;;;;
Ficelles;21113;Ficelle;;;;;;;;;;;;;;;;
Fil de cotons;21114;"Fil ; de coton";;;;;;;;;;;;;;;;
Fer en fonte ouvré;21115;"Ouvrage ; de fer ; fonte";;;;;;;;;;;;;;;;
Fayance en vaisselles;21116;"Faïence ; en vaisselle";;;;;;;;;;;;;;;;
Galon or et argent fin;21117;"Galon ; or et argent ; fin";;;;;;;;;;;;;;;;
Galon d'argent faux;21118;"Galon ; d'argent ; faux";;;;;;;;;;;;;;;;
Guinée bleu;21119;"Guinée ; bleu";;;;;;;;;;;;;;;;
Garas bleu;21120;"Garas ; bleu";;;;;;;;;;;;;;;;
Garas blanche;21121;"Garas ; blanc";;;;;;;;;;;;;;;;
Guingans;21122;Guinguan;;;;;;;;;;;;;;;;
Guingans de Pontichery;21123;"Guinguan ; de Pontichery";;;;;;;;;;;;;;;;
Grelots en cuivre;21124;"Grelots ; de cuivre";;;;;;;;;;;;;;;;
Housses de chevaux;21125;"Housse ; de cheval";;;;;;;;;;;;;;;;
Harnaix de chaise;21126;"Harnais ; de chaise";;;;;;;;;;;;;;;;
Haches de fer;21127;"Haches ; de fer";;;;;;;;;;;;;;;;
Limes de fer;21128;"Lime ; de fer";;;;;;;;;;;;;;;;
Lampes de fer;21129;"Lampes ; de fer";;;;;;;;;;;;;;;;
Morues seches;21130;"Morue ; sèche";;;;;;;;;;;;;;;;
Mane fine;21131;"Manne ; fine";;;;;;;;;;;;;;;;
Mouchoir de Pontichery;21132;"Mouchoir ; de Pondichéry";;;;;;;;;;;;;;;;
Mouchoirs de Rocmate;21133;"Mouchoir ; de Romald";;;;;;;;;;;;;;;;
Neganipau;21134;Neganepeau;;;;;;;;;;;;;;;;
Percales bleu;21135;"Percale ; bleu";;;;;;;;;;;;;;;;
Papier à sucre;21136;"Papier ; à sucre";;;;;;;;;;;;;;;;
Potterie de grais;21137;"Poterie ; de grès";;;;;;;;;;;;;;;;
Plomb en grenailles;21138;"Plomb ; en grenailles";;;;;;;;;;;;;;;;
Portes manteaux;21139;Portes manteaux;;;;;;;;;;;;;;;;
Rouen à tabrouets;21140;"Roues ; à cabrouets";;;;;;;;;;;;;;;;
Sucre de pain;21141;"Sucre ; en pain";;;;;;;;;;;;;;;;
Selles de chavalen mumes;21142;"Selle ; de cheval ; en mumes";;;;;;;;;;;;;;;;
Soye de charues;21143;"Socs ; de charrues";;;;;;;;;;;;;;;;
Tapis de cotton;21144;"Tapis ; de coton";;;;;;;;;;;;;;;;
Toille bas brin;21145;"Toile ; basin";;;;;;;;;;;;;;;;
Toille de Langenau;21146;"Toile ; d'Allemagne";;;;;;;;;;;;;;;;
Toille de Sevigneau;21147;"Toile ; de Sevigneau";;;;;;;;;;;;;;;;
Toille blancarts;21148;"Toile ; blancard";;;;;;;;;;;;;;;;
Toille des halles;21149;"Toile ; des halles";;;;;;;;;;;;;;;;
Toile à matelas;21150;"Toile ; à matelas";;;;;;;;;;;;;;;;
Vin d'alicante;21151;"Vin ; d'Alicante";;;;;;;;;;;;;;;;
Vin de ville;21152;"Vin ; de ville";;;;;;;;;;;;;;;;
Vin de pays;21153;"Vin ; du pays";;;;;;;;;;;;;;;;
Morues vertes;21154;"Morue ; verte";;;;;;;;;;;;;;;;
Langues de morue;21155;"Langues ; de morue";;;;;;;;;;;;;;;;
Mignonette étoffe;21156;"Etoffe ; mignonnette";;;;;;;;;;;;;;;;
Peaux de chèvres passées;21157;"Peaux ; de chèvre ; passées";;;;;;;;;;;;;;;;
Saffran de gastinois;21158;"Safran ; de gastinois";;;;;;;;;;;;;;;;
Peaux d'orignau;21159;"Peaux ; d'orignal";;;;;;;;;;;;;;;;
Roignons de Castor;21160;"Rognons ; de castor";;;;;;;;;;;;;;;;
Caffé Moka;21161;"Café ; de Moka";;;;;;;;;;;;;;;;
Caffés des Isles;21162;"Café ; des Iles";;;;;;;;;;;;;;;;
Archiabanis;21163;Archiabanis;;;;;;;;;;;;;;;;
Ains à pescher;21164;Ains à pêcher;;;;;;;;;;;;;;;;
beurre salé;21165;"Beurre ; salé";;;;;;;;;;;;;;;;
Bougie de tables;21166;"Bougie ; de tables";;;;;;;;;;;;;;;;
Braudans;21167;Brandans;;;;;;;;;;;;;;;;
Brosse;21168;Brosseries;;;;;;;;;;;;;;;;
Bazines des L'Indes;21169;"Basin ; des Indes";;;;;;;;;;;;;;;;
Bassines en cuivre;21170;"Bassines ; de cuivre";;;;;;;;;;;;;;;;
Bouteille lissées;21171;"bouteilles ; lissées";;;;;;;;;;;;;;;;
Bouchons en lièges;21172;"Bouchons ; de liège";;;;;;;;;;;;;;;;
Boutons de fils d'or;21173;"Boutons ; de fil d'or";;;;;;;;;;;;;;;;
Chair salées;21174;"Chair ; salée";;;;;;;;;;;;;;;;
Cacao Broyé;21175;"Cacao ; broyé";;;;;;;;;;;;;;;;
Calemandres;21176;Callemande;;;;;;;;;;;;;;;;
Chemises garnies pour hommes;21177;"Chemises ; garnies ; pour hommes";;;;;;;;;;;;;;;;
Chemises garnies pour femmes;21178;"Chemises ; garnies ; pour femmes";;;;;;;;;;;;;;;;
Chapeaux castor, bordez d'or et d'argent;21179;"Chapeaux ; de castor ; brodés d'or et d'argent";;;;;;;;;;;;;;;;
Chapeaux vigogne;21180;"Chapeaux ; de vigogne";;;;;;;;;;;;;;;;
Chapeaux à nègres;21181;"Chapeaux ; à nègres";;;;;;;;;;;;;;;;
Cuires de vache tannés;21182;"Cuirs ; de vache ; tannés";;;;;;;;;;;;;;;;
Chittes;21183;Chitte;;;;;;;;;;;;;;;;
Cordilaterie;21184;Cordillaterie;;;;;;;;;;;;;;;;
Critaux;21185;Cristaux;;;;;;;;;;;;;;;;
Cannette de grais;21186;"Cannettes ; de grès";;;;;;;;;;;;;;;;
Dentelle d'or;21187;"Dentelle ; d'or";;;;;;;;;;;;;;;;
Dame janes de verre;21188;"Dame-jeanne ; de verre";;;;;;;;;;;;;;;;
Fruits  à l'eau de vie;21189;"Fruits ; à l'eau de vie";;;;;;;;;;;;;;;;
Filet à pescher;21190;"Filets ; pour la pêche";;;;;;;;;;;;;;;;
Galon d'or faux;21191;"Galon ; d'or ; faux";;;;;;;;;;;;;;;;
Harnais de chaise;21192;"Harnais ; de chaise";;;;;;;;;;;;;;;;
Jupons de toille peinte;21193;"Jupon ; de toile peinte";;;;;;;;;;;;;;;;
Laines à tapisserie;21194;"Laine ; à tapisserie";;;;;;;;;;;;;;;;
Mouchoirs brodés;21195;"Mouchoir ; brodées";;;;;;;;;;;;;;;;
Mouchoirs de Pontichery;21196;"Mouchoir ; de Pondichéry";;;;;;;;;;;;;;;;
Mors de brides;21197;"Mors ; de brides";;;;;;;;;;;;;;;;
Percales;21198;Percale;;;;;;;;;;;;;;;;
Portes manteaux de cuir;21199;"Portes manteaux ; de cuir";;;;;;;;;;;;;;;;
Perpetuanes;21200;Perpétuane;;;;;;;;;;;;;;;;
Peinture commune;21201;"Peintures ; commune";;;;;;;;;;;;;;;;
Robes de toille peinte;21202;"Robes ; de toile peinte";;;;;;;;;;;;;;;;
Sucre en paine;21203;"Sucre ; en pain";;;;;;;;;;;;;;;;
Souliers de cuir;21204;"Souliers ; de cuir";;;;;;;;;;;;;;;;
Souliers bordez;21205;"Souliers ; brodés";;;;;;;;;;;;;;;;
Tapisserie faux de toille;21206;"Tapisserie ; de faux de toile";;;;;;;;;;;;;;;;
Toile de peinte;21207;"Toile ; peinte";;;;;;;;;;;;;;;;
Toile de halle;21208;"Toile ; de challe";;;;;;;;;;;;;;;;
Tripes de velours;21209;"Tripe ; de velours";;;;;;;;;;;;;;;;
Vin de chère;21210;"Vin ; de Quercy";;;;;;;;;;;;;;;;
Minuties;21211;Minuties;;;;;;;;;;;;;;;;
Peaux d'agneau passées;21212;"Peaux ; d'agneau ; passées";;;;;;;;;;;;;;;;
Saffran du Gatinois;21213;"Safran ; du Gatinoir";;;;;;;;;;;;;;;;
Sels;21214;Sel;;;;;;;;;;;;;;;;
Cotton de laine;21215;"Coton ; en laine";;;;;;;;;;;;;;;;
Peaux de loup marin;21216;"Peaux ; de loup ; marin";;;;;;;;;;;;;;;;
Peaus d'ours;21217;"Peaux ; d'ours";;;;;;;;;;;;;;;;
Peaus de loup cervier;21218;"Peaux ; de loup ; cervier";;;;;;;;;;;;;;;;
Ains à pêcher;21219;Ains à pêcher;;;;;;;;;;;;;;;;
Boutons de fil d'or traité;21220;"Boutons ; d'or traité";;;;;;;;;;;;;;;;
Bas de segovie;21221;"Bas ; de segovie";;;;;;;;;;;;;;;;
Bassines de cuivre;21222;"Bassines ; de cuivre";;;;;;;;;;;;;;;;
Bouteilles de verre vuides;21223;"Bouteilles ; de verre vides";;;;;;;;;;;;;;;;
Bouteilles lissées;21224;"bouteilles ; lissées";;;;;;;;;;;;;;;;
Chasselat;21225;Chasselas;;;;;;;;;;;;;;;;
Camelots écarlatte;21226;"Camelot ; d'écarlatte";;;;;;;;;;;;;;;;
Camelot pur soye;21227;"Camelot ; de soie";;;;;;;;;;;;;;;;
Chemises de toile de lin;21228;"Chemises ; de toile de lin";;;;;;;;;;;;;;;;
Chapeaux castor bordés d'or et d'argent;21229;"Chapeaux ; de castor ; brodés d'or et d'argent";;;;;;;;;;;;;;;;
Chaudrons de cuivre jaune;21231;"Cuivre jaune ; en chaudrons";;;;;;;;;;;;;;;;
Chaudières de fonte;21232;"Chaudières ; de fonte";;;;;;;;;;;;;;;;
Canettes de grais;21233;"Cannettes ; de grès";;;;;;;;;;;;;;;;
Carreaux de pierre;21234;"Carreaux ; de pierres";;;;;;;;;;;;;;;;
Dentelle de Lille;21235;"Dentelle ; de fil ; de Lille";;;;;;;;;;;;;;;;
Dentelle dupuy;21236;"Dentelle ; du Puy";;;;;;;;;;;;;;;;
Draperie de Languedoc;21237;"Drap ; de Languedoc";;;;;;;;;;;;;;;;
Draps de lits neufs;21238;"Drap ; de lit ; neufs";;;;;;;;;;;;;;;;
Jamejeannes de verre;21239;"Dame-jeanne ; de verre";;;;;;;;;;;;;;;;
Etoffe soye et fleuret;21240;"Étoffe ; de fleuret et soie";;;;;;;;;;;;;;;;
Fromage de Gruyere;21241;"Fromage ; de Gruyère";;;;;;;;;;;;;;;;
Fromage d'Hollande;21242;"Fromage ; de Hollande";;;;;;;;;;;;;;;;
Franges d'or;21243;"Frange ; or";;;;;;;;;;;;;;;;
Fusils de traitte;21244;"Fusils ; de traite";;;;;;;;;;;;;;;;
Fer de fonte ouvrés;21245;"Ouvrage ; de fer en fonte";;;;;;;;;;;;;;;;
Gans de cuir;21246;"Gants ; de cuir";;;;;;;;;;;;;;;;
Harangs blancs;21247;"Harengs ; blancs";;;;;;;;;;;;;;;;
Harangs sors;21248;"Harengs ; sors";;;;;;;;;;;;;;;;
Langues fourées;21249;"Langues ; fumées";;;;;;;;;;;;;;;;
Laine lavée;21250;"Laine ; lavée";;;;;;;;;;;;;;;;
Morue sèches;21251;"Morue ; sèche";;;;;;;;;;;;;;;;
Outils de fer et acier;21252;"Outils ; en fer et acier";;;;;;;;;;;;;;;;
Pots de fayance;21253;"Pots ; de faïence";;;;;;;;;;;;;;;;
Poelle à frire;21254;"Poêles ; à frire";;;;;;;;;;;;;;;;
Revesche;21255;Reveche;;;;;;;;;;;;;;;;
Rocaille de verre;21256;"Rocaille ; de verre";;;;;;;;;;;;;;;;
Souliers pour hommes;21257;"Souliers ; pour homme";;;;;;;;;;;;;;;;
Souliers brodés argent et soye;21258;"Souliers ; brodés argent et soie";;;;;;;;;;;;;;;;
Tapisserie pur… couty;21259;"Tapisserie ; ?";;;;;;;;;;;;;;;;
Toiles platilles;21260;"Toile ; platille";;;;;;;;;;;;;;;;
Vestes brodées or et agents;21261;"Vestes ; brodées ; en or et argent";;;;;;;;;;;;;;;;
Vin de Cahors;21262;"Vin ; de Cahors";;;;;;;;;;;;;;;;
Graine de Geniaivre;21263;"Graine ; de genièvre";;;;;;;;;;;;;;;;
Peaux d'agneaux a prestées;21264;"Peaux ; d'agneau ; apprêtées";"Peaux ; apprêtées ; d'agneau";;;;;;;;;;;;;;;
Peaux de moutons aprestées;21265;"Peaux ; Apprêtées ; De moutons";;;;;;;;;;;;;;;;
Sel de marrennes;21266;"Sel ; de Marennes";;;;;;;;;;;;;;;;
Sel dolleron;21267;"Sel ; de l'île d'Oleron";;;;;;;;;;;;;;;;
Sel de Ré;21268;"Sel ; de Rez";;;;;;;;;;;;;;;;
Sel des sables dollomes;21269;"Sel ; des sables d'olonne";;;;;;;;;;;;;;;;
Vin dolleron;21270;"Vin ; d'Oléron";;;;;;;;;;;;;;;;
Peaux de cheveaux en poil;21271;"Peaux ; de chevaux ; en poil";;;;;;;;;;;;;;;;
Sucre tête;21272;"Sucre ; tête";;;;;;;;;;;;;;;;
Sel de marennes;21273;"Sel ; de Marennes";;;;;;;;;;;;;;;;
Bled froment;21274;"Bled ; froment";;;;;;;;;;;;;;;;
Peau de loup de bois;21275;"Peaux ; de loup ; de bois";;;;;;;;;;;;;;;;
Bœuf à la daube;21276;"Bœuf ; à la daube";;;;;;;;;;;;;;;;
Cannevas;21277;Cannevas;;;;;;;;;;;;;;;;
Chapeaux de leine;21278;"Chapeaux ; de laine";;;;;;;;;;;;;;;;
Chapeaux poil estain;21279;"Chapeaux ; de poil et laine";;;;;;;;;;;;;;;;
Chaudière de cuivre;21280;"Chaudières ; de cuivre";;;;;;;;;;;;;;;;
Chaussetes de fil;21281;"Chaussettes ; de fil";;;;;;;;;;;;;;;;
