marchandises	marchandises_normalisees_inter	marchandises_normalisees	product_prix	dutchtranslation	englishproduct	unit	alternativenames	source_rg_1774	source_rgbase	source_france	source_france_direction	source_sound
Tabac ; de carottes	Tabac ; de carottes	Tabac ; de carottes						0	0	1	0	
Tabac ; de ferme	Tabac ; de la Ferme	Tabac ; de la Ferme						0	0	1	0	
Tabac ; de la Ferme	Tabac ; de la Ferme	Tabac ; de la Ferme						0	0	1	0	
Tabac ; de la ferme	Tabac ; de la Ferme	Tabac ; de la Ferme						0	0	1	0	
Tabac ; de seville	Tabac ; de Séville	Tabac ; de Séville						0	0	1	0	
Tabac ; de St. Domingue	Tabac ; de St. Domingue	Tabac ; de St. Domingue						0	0	1	0	
Tabac ; de St. Vincent	Tabac ; de St. Vincent	Tabac ; de St. Vincent						0	0	1	0	
Tabac ; de Virginie	Tabac ; de Virginie	Tabac ; de Virginie						0	0	1	0	
Tabac ; des prises	Tabac ; des prises	Tabac ; des prises						0	0	1	0	
Tabac ; en ?											1	
Tabac ; en caisses	Tabac ; en caisses	Tabac ; en caisses						0	0	1	0	
Tabac ; en carotte											1	
Tabac ; en carottes	Tabac ; en carottes	Tabac ; en carottes						0	0	1	0	
Tabac ; en corde	Tabac ; en cordes	Tabac ; en cordes						0	0	1	0	
Tabac ; en cordes	Tabac ; en cordes	Tabac ; en cordes						0	0	1	0	
Tabac ; en coren (?)	Tabac ; en cordes	Tabac ; en cordes						0	0	1	0	
Tabac ; en côte											1	
Tabac ; en côtes											1	
Tabac ; en feuille											1	
Tabac ; En feuilles	Tabac ; en feuilles	Tabac ; en feuilles						0	0	1	0	
Tabac ; en feuilles											1	
Tabac ; en feüilles	Tabac ; en feuilles	Tabac ; en feuilles						0	0	1	0	
Tabac ; en poudre	Tabac ; en poudre	Tabac ; en poudre						0	0	1	0	
Tabac ; en rouleau	Tabac ; en poudre	Tabac ; en poudre						0	0	1	0	
Tabac ; fabriqué	Tabac ; fabriqué	Tabac ; fabriqué						0	0	1	0	
Tabac ; ouvré	Ouvrages ; de tabac	Tabac ; ouvré						0	0	1	0	
Tabac ; pr echantillon	Tabac ; pour échantillon	Tabac ; pour échantillon						0	0	1	0	
Tabac ; Rapé	Tabac ; rapé	Tabac ; rappé						0	0	1	0	
Tabac ; rapé	Tabac ; rapé	Tabac ; rappé						0	0	1	0	
tabac d'Espagne	Tabac ; d'Espagne	Tabac ; d'Espagne		tabak (Spaanse)	Spanish tobacco	pounds		1	1	0	0	
tabac d'Hollande	Tabac ; de Hollande	Tabac ; d'Hollande		tabak (Hollandse)	Dutch tobacco	pounds		1	0	0	0	
tabac de Bresil, de Virginie	Tabac ; de Bresil, de Virginie	Tabac ; de Brésil, de Virginie		tabak (brazilië en virginia)	tobacco from Brazil and Virginia	pounds		1	0	0	0	
tabac en carottes	Tabac ; en carottes	Tabac ; en carottes		tabak (karotten)	chewing tobacco (carots)	pounds		1	0	0	0	
tabac en carottes et rolles	Tabac ; en carottes et rolles	Tabac ; en carottes et rolles		tabak (karotten en rollen)	chewing tobacco in rolls	pounds		1	1	0	0	
tabac en cottes	Tabac ; en cottes	Tabac ; en cottes		tabak (gestripte)	stemmed tobacco	pounds		1	1	0	0	
Tabac en feuilles												1
tabac en feuilles	Tabac ; en feuilles	Tabac ; en feuilles		tabaksbladeren	tobacco leaves	pounds		1	1	0	0	
tabac en poudre	Tabac ; en poudre	Tabac ; en poudre	snuff	tabak (snuif-)	snuff	pounds	tabac en poudre et rapé	1	1	0	0	
tabac en rolles	Tabac ; en rolles	Tabac ; en rolles		tabak (rollen)	tobacco (rolls)	pounds		1	0	0	0	
Tabac et cuir												1
Tabac et raisins secs	Tabac et fruits ; secs ; raisin	Tabac et fruits ; secs ; raisin										1
Tabac et savon												1
tabac et son d'Espagne	Tabac ; et son d'Espagne	Tabac ; et son d'Espagne		tabak (son d'espagne)	tobacco (son d'espagne)	pounds		1	0	0	0	
Tabac et sucre												1
tabac haché et à fumer	Tabac ; haché et à fumer	Tabac ; haché et à fumer		tabak (gesneden en rook-)	tobacco for smoking	pounds	tabac filé, haché et à fumé	1	1	0	0	
tabac pressé d'Allemagne	Tabac ; pressé d'Allemagne	Tabac ; pressé d'Allemagne		tabak (geperste)	pressed German tobacco	pounds		1	0	0	0	
Tabacs	Tabacs	Tabacs						0	0	0	0	
Tabatieres	Tabatières	Tabatières						0	0	1	0	
Tabatières	Tabatières	Tabatières						0	0	1	0	
Tabatieres ; d'agathe	Tabatières ; d'agate	Tabatières ; d'agate						0	0	1	0	
Tabatieres ; d'argent	Tabatières ; d'argent	Tabatières ; d'argent						0	0	1	0	
Tabatieres ; d'ecaille	Tabatières ; d'écaille	Tabatières ; d'écaille						0	0	1	0	
Tabatieres ; d'Email	Tabatières ; d'émail	Tabatières ; d'émail						0	0	1	0	
Tabatieres ; d'Olivier	Tabatières ; d'olivier	Tabatières ; d'olivier						0	0	1	0	
Tabatieres ; d'olivier	Tabatières ; d'olivier	Tabatières ; d'olivier						0	0	1	0	
Tabatieres ; d'or	Tabatières ; d'or	Tabatières ; d'or						0	0	1	0	
Tabatieres ; de bergamotte	Tabatières ; de bergamote	Tabatières ; de bergamote						0	0	1	0	
Tabatieres ; de bois	Tabatières ; de bois	Tabatières ; de bois						0	0	1	0	
Tabatieres ; de carton	Tabatières ; de carton	Tabatières ; de carton						0	0	1	0	
Tabatieres ; de corne	Tabatières ; de corne	Tabatières ; de corne						0	0	1	0	
Tabatieres ; de fer blanc	Tabatières ; de fer blanc	Tabatières ; de fer blanc						0	0	1	0	
Tabatieres ; de forme	Tabatières ; de forme	Tabatières ; de forme						0	0	1	0	
Tabatieres ; de forne	Tabatières ; de forme	Tabatières ; de forme						0	0	1	0	
Tabatieres ; de nacre	Tabatières ; de nacre	Tabatières ; de nacre						0	0	1	0	
Tabatieres ; de paille	Tabatières ; de paille	Tabatières ; de paille						0	0	1	0	
Tabatieres ; décaille	Tabatières ; d'écaille	Tabatières ; d'écaille						0	0	1	0	
Tabatieres ; diverses	Tabatières ; diverses	Tabatières ; diverses						0	0	1	0	
Tabatieres ; enrichies	Tabatières ; enrichies	Tabatières ; enrichies						0	0	1	0	
Tabatieres ; vernies	Tabatières ; vernies	Tabatières ; vernies						0	0	1	0	
Tabatieres : d'olivier	Tabatières ; d'olivier	Tabatières ; d'olivier						0	0	1	0	
tabatieres communes	Tabatières ; communes	Tabatières ; communes		snuifdozen (gewone)	regular snuffboxes	dozen		1	0	0	0	
tabatieres d'ecailles	Tabatières ; d'ecailles	Tabatières ; d'écailles		snuifdozen (schelp)	snuffboxes (shell)	guilders	tabatieres d'ecaille incrustrées	1	1	0	0	
tabatières de bergamot	Tabatières ; de bergamotte	Tabatières ; de bergamote						0	0	0	0	
tabatieres de bois vernis	Tabatières ; de bois vernis	Tabatières ; de bois vernis		snuifdozen (gevernist hout)	snuffboxes (varnished wood)	boxes		1	1	0	0	
tabatieres de carton	Tabatières ; de carton	Tabatières ; de carton		snuifdozen (karton)	snuffboxes (cardboard)	pieces		1	1	0	0	
tabatieres de cuir	Tabatières ; de cuir	Tabatières ; de cuir		snuifdozen (leder)	snuffboxes (leather)	guilders		1	0	0	0	
tabatières de pinsbeck	Tabatières ; de pinsbeck	Tabatières ; de pinsbeck						0	0	0	0	
tabatieres de pinsbecq	Tabatières ; de pinsbeck	Tabatières ; de pinsbeck		snuifdozen (pinsbeck)	snuffboxes (pinsbeck)	guilders		1	0	0	0	
tabatieres emaillée	Tabatières ; emaillée	Tabatières ; émaillée		snuifdozen (geëmailleerd)	snuffboxes (enamel)	pieces		1	0	0	0	
tabatieres en bergamot	Tabatières ; de bergamote	Tabatières ; de bergamote		snuifdozen (bergamot)	snuffboxes (bergamot)	guilders		1	0	0	0	
tabatieres et etuis garnis d'argent	Tabatières ; et etuis garnis d'argent	Tabatières ; et étuis garnis d'argent		snuifdozen (zilver)	snuffboxes (silver)	pieces		1	0	0	0	
tabatieres et etuis garnis d'or	Tabatières ; et etuis garnis d'or	Tabatières ; et étuis garnis d'or		snuifdozen (goud)	snuffboxes (gold)	guilders		1	1	0	0	
tabatieres et etuis garnis d'or et d'argent	Tabatières ; et etuis garnis d'or et d'argent	Tabatières ; et étuis garnis d'or et d'argent		snuifdozen en kokers met goud versierd	snuff boxes and cases adorned with gold	guilders		1	0	0	0	
tabatieres, etuis et autres bijouteries garnis d'or et d'argent	Tabatières ; etuis et autres bijouteries garnis d'or et d'argent	Tabatières ; étuis et autres bijouteries garnis d'or et d'argent		snuifdozen en andere juwelen met goud of zilver	snuff boxes, cases and other jewelry with gold or silver	guilders		1	0	0	0	
Tabatiers ; d'Ecaille	Tabatières ; d'écaille	Tabatières ; d'écaille						0	0	1	0	
Tabattieres ; bois	Tabatières ; de bois	Tabatières ; de bois						0	0	1	0	
Tabattieres ; d 'or	Tabatières ; d'or	Tabatières ; d'or						0	0	1	0	
Tabattieres ; d'argt	Tabatières ; d'argent	Tabatières ; d'argent						0	0	1	0	
Tabattieres ; d'ecaille	Tabatières ; d'écaille	Tabatières ; d'écaille						0	0	1	0	
Tabattieres ; de bergamottes	Tabatières ; de bergamote	Tabatières ; de bergamote						0	0	1	0	
Tabattieres ; de carton	Tabatières ; de carton	Tabatières ; de carton						0	0	1	0	
Tabattieres ; de corne	Tabatières ; de corne	Tabatières ; de corne						0	0	1	0	
Tabattieres ; de fer blanc	Tabatières ; de fer ; blanc	Tabatières ; de fer blanc						0	0	1	0	
Tabernacle de marbre	Tabernacles ; de marbre	Tabernacles ; de marbre						0	0	1	0	
Tabernacles	Tabernacles	Tabernacles						0	0	1	0	
Tabkles ; de marbre	Tables ; de marbre	Tables ; de marbre						0	0	1	0	
table de marbre	Tables ; de marbre	Tables ; de marbre		marmer (tafels)	marble tables	guilders		1	0	0	0	
Tableau												1
Tableaux	Tableaux	Tableaux						0	0	1	1	
Tableaux ; communs	Tableaux ; communs	Tableaux ; communs						0	0	1	0	
Tableaux ; de famille	Tableaux ; de famille	Tableaux ; de famille						0	0	1	0	
Tableaux ; divers											1	
Tableaux ; encadrés											1	
Tables	Tables	Tables						0	0	1	0	
Tables ; d'ardoises	Tables ; d'ardoises	Tables ; d'ardoises						0	0	1	0	
Tables ; de bois	Tables ; de bois	Tables ; de bois						0	0	1	0	
Tables ; de marbre	Tables ; de marbre	Tables ; de marbre						0	0	1	0	
Tables ; de nuit	Tables ; de nuit	Tables ; de nuit						0	0	1	0	
Tables ; de sapin	Tables ; de sapin	Tables ; de sapin						0	0	1	0	
Tables ; vernies	Tables ; de sapin	Tables ; de sapin						0	0	1	0	
Tables de bois	Tables ; de bois	Tables ; de bois						0	0	1	0	
Tables de marbre	Tables ; de marbre	Tables ; de marbre						0	0	1	0	
Tablettes ; anisées	Tablettes ; anisées	Tablettes ; anisées						0	0	1	0	
Tabliers												1
Tabliers ; peints	Tabliers ; peints	Tabliers ; peints						0	0	1	0	
Tabliers brodés	Tabliers brodés	Tabliers brodés						0	0	1	0	
Tabliers-blouses pour barbier/chirurgien												1
tacques de cheminée	Tacques de cheminée	Tacques de cheminée		ijzer (tacques de cheminée)	tacques de cheminée'	pieces		1	0	0	0	
Taffetas	Taffetas	Taffetas						0	0	1	0	1
taffetas	Taffetas	Taffetas		tafzijde (gewast)	taffeta	guilders		1	0	0	0	
Taffetas ; foulas	Taffetas ; foulas	Taffetas ; foulas						0	0	1	0	
Taffia	Taffia	Taffia						0	0	1	0	
Taffis	Taffia	Taffia						0	0	1	0	
Taies												1
Taillanderie	Taillanderie	Taillanderie						0	0	1	0	
Talons ; de bois	Talons ; de bois	Talons ; de bois						0	0	1	0	
talons de bois	Talons ; de bois	Talons ; de bois		houten hielen	wooden heels	guilders		1	0	0	0	
Talque	Talc	Talc						0	0	1	0	
Tamarin	Tamarin	Tamarin						0	0	1	0	
Tamarins	Tamarin	Tamarin						0	0	1	0	
tamarins	Tamarin	Tamarin		tamarin	tamarin	pounds		1	1	0	0	
Tambourgs ; de fer	Tambours ; de fer	Tambours ; de fer						0	0	1	0	
tambours	Tambours	Tambours		trommels	drums	guilders		1	0	0	0	
Tambours ; à sucre	Tambours ; à sucre	Tambours ; à sucre						0	0	1	0	
Tamis	Tamis	Tamis						0	0	1	0	
Tamis ; à tabac	Tamis ; à tabac	Tamis ; à tabac						0	0	1	0	
Tamis de crin	Tamis ; de crin	Tamis ; de crin						0	0	1	0	
tamis faits et à faire	Tamis ; faits et à faire	Tamis ; faits et à faire		zeven (gemaakt en nog te maken)	sieves	pieces		1	1	0	0	
tanches	Tanche	Tanche		zeelt	tench	pieces		1	0	0	0	
Tanelles	Tanelles	Tanelles						0	0	1	0	
tapette à mouches	Tapette à mouches	Tapette à mouches						0	0	0	0	
tapettes	Tapette	Tapette		vliegenmeppers	flyswatters	guilders		1	0	0	0	
Tapis	Tapis	Tapis						0	0	1	1	1
Tapis ; d'aubusson	Tapis ; d'Aubusson	Tapis ; d'Aubusson						0	0	1	0	
Tapis ; d'Auvergne	Tapis ; d'Auvergne	Tapis ; d'Auvergne						0	0	1	0	
Tapis ; d'indienne	Tapis ; d'indienne	Tapis ; d'indienne						0	0	1	0	
Tapis ; de laine	Tapis ; de laine	Tapis ; de laine						0	0	1	0	
Tapis ; de lame	Tapis ; de laine	Tapis ; de laine						0	0	1	0	
Tapis ; de moquette	Tapis ; de moquette	Tapis ; de moquette						0	0	1	0	
Tapis ; de toile cirée	Tapis ; de toile cirée	Tapis ; de toile cirée						0	0	1	0	
Tapis ; de toile peinte	Tapis ; de toile peinte	Tapis ; de toile peinte						0	0	1	0	
Tapis ; de Turquie	Tapis ; de Turquie	Tapis ; de Turquie						0	0	1	0	
Tapis ; fil et coton	Tapis ; fil et coton	Tapis ; fil et coton						0	0	1	0	
Tapis ; fil teint	Tapis ; fil teint	Tapis ; fil teint						0	0	1	0	
tapis d'Angleterre	Tapis ; d'Angleterre	Tapis ; d'Angleterre		tapijtwerk (Engeland)	tapestry from England	guilders		1	0	0	0	
Tapis de laine	Tapis ; de laine	Tapis ; de laine						0	0	1	0	
tapis de laine	Tapis ; de laine	Tapis ; de laine						0	0	0	0	
tapis de table	Tapis ; de laine	Tapis ; de laine		tafelkleden (per stuk)	table cloth (per piece)	pieces		1	0	0	0	
tapis de table / pièce	Tapis ; de laine	Tapis ; de laine		tafelkleden (per stuk)	table cloth (per piece)	pieces		1	1	0	0	
tapis de Turquie	Tapis ; de Turquie	Tapis ; de Turquie		tapijtwerk (Turkije)	tapestry from Turkey	ell		1	0	0	0	
Tapis divers	Tapis ; divers	Tapis ; divers						0	0	1	0	
tapis fabrique de Tournai	Tapis ; fabrique de Tournais	Tapis ; fabrique de Tournais		tapijtwerk (Doornik)	tapestry from Tournai	pieces		1	0	0	0	
Tapisserais ; de Roüen	Tapisserie ; de Rouen	Tapisserie ; de Rouen						0	0	1	0	
Tapisserie	Tapisserie	Tapisserie						0	0	1	1	1
Tapisserie ; commune	Tapisserie ; commune	Tapisserie ; commune						0	0	1	0	
Tapisserie ; d'amiens	Tapisserie ; d'Amiens	Tapisserie ; d'Amiens						0	0	1	0	
Tapisserie ; d'Anbusson	Tapisserie ; d'Aubusson	Tapisserie ; d'Aubusson						0	0	1	0	
Tapisserie ; d'anbusson	Tapisserie ; d'Aubusson	Tapisserie ; d'Aubusson						0	0	1	0	
Tapisserie ; d'Aubusson	Tapisserie ; d'Aubusson	Tapisserie ; d'Aubusson						0	0	1	0	
Tapisserie ; d'aubusson	Tapisserie ; d'Aubusson	Tapisserie ; d'Aubusson						0	0	1	0	
Tapisserie ; d'Auvergne	Tapisserie ; d'Auvergne	Tapisserie ; d'Auvergne						0	0	1	0	
Tapisserie ; d'auvergne	Tapisserie ; d'Auvergne	Tapisserie ; d'Auvergne						0	0	1	0	
Tapisserie ; d'Elbeuf	Tapisserie ; d'Elbeuf	Tapisserie ; d'Elbeuf						0	0	1	0	
Tapisserie ; d'hantelisse	Tapisserie ; d'Hautelisse	Tapisserie ; d'Hautelisse						0	0	1	0	
Tapisserie ; d'Hautelisse	Tapisserie ; d'Hautelisse	Tapisserie ; d'Hautelisse						0	0	1	0	
Tapisserie ; d'oudemarde	Tapisserie ; d'Oudenarde	Tapisserie ; d'Oudenarde						0	0	1	0	
Tapisserie ; d'Oudenarde	Tapisserie ; d'Oudenarde	Tapisserie ; d'Oudenarde						0	0	1	0	
Tapisserie ; d'oudenarde	Tapisserie ; d'Oudenarde	Tapisserie ; d'Oudenarde						0	0	1	0	
Tapisserie ; de Beauvais	Tapisserie ; de Beauvais	Tapisserie ; de Beauvais						0	0	1	0	
Tapisserie ; de bergame	Tapisserie ; de Bergames	Tapisserie ; de Bergames						0	0	1	0	
Tapisserie ; de Bergames	Tapisserie ; de Bergame	Tapisserie ; de Bergame						0	0	1	0	
Tapisserie ; de bergames	Tapisserie ; de Bergame	Tapisserie ; de Bergame						0	0	1	0	
Tapisserie ; de Bruxelles	Tapisserie ; de Bruxelles	Tapisserie ; de Bruxelles						0	0	1	0	
Tapisserie ; de cuir doré	Tapisserie ; de cuir doré	Tapisserie ; de cuir doré						0	0	1	0	
Tapisserie ; de Dauphiné	Tapisserie ; de Dauphiné	Tapisserie ; de Dauphiné						0	0	1	0	
Tapisserie ; de filozelle	Tapisserie ; de filoselle	Tapisserie ; de filoselle						0	0	1	0	
Tapisserie ; de Flandre	Tapisserie ; diverses	Tapisserie ; diverses						0	0	1	0	
Tapisserie ; de flandre	Tapisserie ; de Flandres	Tapisserie ; de Flandres						0	0	1	0	
Tapisserie ; de flandres	Tapisserie ; de Flandres	Tapisserie ; de Flandres						0	0	1	0	
Tapisserie ; de gobelins	Tapisserie ; des Gobelins	Tapisserie ; des Gobelins						0	0	1	0	
Tapisserie ; de la Marche	Tapisserie ; de la Marche	Tapisserie ; de la Marche						0	0	1	0	
Tapisserie ; de laine	Tapisserie ; de laine	Tapisserie ; de laine						0	0	1	0	
Tapisserie ; de laine et fil	Tapisserie ; de laine	Tapisserie ; de laine						0	0	1	0	
Tapisserie ; de Lorrain	Tapisserie ; de laine	Tapisserie ; de laine						0	0	1	0	
Tapisserie ; de moquette	Tapisserie ; de moquette	Tapisserie ; de moquette						0	0	1	0	
Tapisserie ; de papier peau	Tapisserie ; de moquette	Tapisserie ; de moquette						0	0	1	0	
Tapisserie ; de Rouen	Tapisserie ; de Rouen	Tapisserie ; de Rouen						0	0	1	0	
Tapisserie ; de rouen	Tapisserie ; de Rouen	Tapisserie ; de Rouen						0	0	1	0	
Tapisserie ; de Roüen	Tapisserie ; de Rouen	Tapisserie ; de Rouen						0	0	1	0	
Tapisserie ; de toile cirée	Tapisserie ; de toile cirée	Tapisserie ; de toile cirée						0	0	1	0	
Tapisserie ; des Gobelins	Tapisserie ; des Gobelins	Tapisserie ; des Gobelins						0	0	1	0	
Tapisserie ; des gobelins	Tapisserie ; des Gobelins	Tapisserie ; des Gobelins						0	0	1	0	
Tapisserie ; des Goblins	Tapisserie ; des Gobelins	Tapisserie ; des Gobelins						0	0	1	0	
Tapisserie ; fil et laine											1	
Tapisserie ; fil teint	Tapisserie ; de fil ; teint	Tapisserie ; de fil ; teint						0	0	1	0	
Tapisserie ; peint	Tapisserie ; peinte	Tapisserie ; peinte						0	0	1	0	
Tapisserie ; peint ; d'Hongrie											1	
Tapisserie ; peinte	Tapisserie ; peinte	Tapisserie ; peinte						0	0	1	0	
Tapisserie ; point d'Hongrie	Tapisserie ; point d'Hongrie	Tapisserie ; point d'Hongrie						0	0	1	0	
Tapisserie ; tantisse	Tapisserie ; tantisse	Tapisserie ; tantisse						0	0	1	0	
Tapisserie ; verdure	Tapisserie ; verdure	Tapisserie ; verdure						0	0	1	0	
Tapisserie ; vieille	Tapisserie ; diverses	Tapisserie ; diverses						0	0	1	0	
Tapisserie ; vieilles	Tapisserie ; vieille	Tapisserie ; vieille						0	0	1	0	
Tapisserie diverses	Tapisserie ; diverses	Tapisserie ; diverses						0	0	1	0	
tapisseries	Tapisserie	Tapisserie		tapijtwerk	tapestry	ell		1	1	0	0	
Tapisseries ; d'Aubusson	Tapisserie ; d'Aubusson	Tapisserie ; d'Aubusson						0	0	1	0	
Tapisseries ; d'Auvergne	Tapisserie ; d'Auvergne	Tapisserie ; d'Auvergne						0	0	1	0	
Tapisseries ; de flandre	Tapisserie ; de Flandres	Tapisserie ; de Flandres						0	0	1	0	
Tapisseries ; de moquette	Tapisserie ; de moquette	Tapisserie ; de moquette						0	0	1	0	
Tapisseries ; de Roüen	Tapisserie ; de Roüen	Tapisserie ; de Rouen						0	0	1	0	
Tapisseries ; des Gobelins	Tapisserie ; des Gobelins	Tapisserie ; des Gobelins						0	0	1	0	
tapisseries communes	Tapisserie ; commune	Tapisserie ; commune		tapijtwerk (gewoon)	regular tapestry	pounds		1	1	0	0	
tapisseries d'Audenarde	Tapisserie ; d'Oudenarde	Tapisserie ; d'Oudenarde		tapijtwerk (oudenaarde) in gulden	tapestry from Oudenarde	guilders		1	0	0	0	
tapisseries de coton imprimé	Tapisserie ; de coton imprimé	Tapisserie ; de coton imprimé		tapijtwerk van gedrukt katoen	tapestry of printed cotton	guilders		1	0	0	0	
tapisseries de haute lice	Tapisseries ; de haute lice	Tapisseries ; de haute lice		tapijtwerk (haute lice)	tapestry (haute lice)	guilders		1	1	0	0	
tapisseries de haute lice, en tentures	Tapisseries ; de haute lice ; en tentures	Tapisseries ; de haute lice		tapijtwerk (haute lice) per 'tenture'	tapestry (haute lice) per 'tenture'	pieces		1	0	0	0	
tapisseries de laine	Tapisserie ; de laine	Tapisserie ; de laine		wollen tapijten	woollen carpets	ell		1	0	0	0	
Tapisseries diverses	Tapisserie ; verdure	Tapisserie ; verdure						0	0	1	0	
tapisseries simples	Tapisserie ; simples	Tapisserie ; simples		tapijtwerk (eenvoudig)	plain tapestry	pounds		1	0	0	0	
tapisseries vielles	Tapisserie ; vieille	Tapisserie ; vieille		tapijtwerk (oud)	old tapestry	guilders		1	0	0	0	
Tapisseries/papiers												1
Tapsel	Tapsel	Tapsel						0	0	1	0	
Tartre	Tartre	Tartre						0	0	1	0	1
Tartre de vin												1
Tartre dit lie devin	Lie de Vin	Lie de Vin						0	0	1	0	
Tasse ; de fayance	Tasse ; de faïence	Ouvrages ; de faïence ; tasse						0	0	1	0	
Taupine ; soye et coton	Taupine ; de soie et coton	Taupine ; de soie et coton						0	0	1	0	
Taureau	Taureaux	Taureaux						0	0	1	0	
Taureaux	Taureaux	Taureaux						0	0	1	0	1
Tavelle	Tavelle	Tavelle						0	0	1	0	
Tavelle ; de laine	Tavelle ; de laine	Tavelle ; de laine						0	0	1	0	
Tavette	Tavelle	Tavelle						0	0	1	0	
Tayolle	Tayolles	Tayolles						0	0	1	0	
Tayolles	Tayolles	Tayolles						0	0	1	0	
Tayotte	Tayolles	Tayolles						0	0	1	0	
Teinture	Teinture	Teinture						0	0	1	0	
Teintures	Teintures	Teinture						0	0	1	0	
teintures mellées	Teintures ; mêlées	Teinture		kleurstoffen (gemengd)	mixed dyestuffs	guilders		1	1	0	0	
Telescope	Télescopes	Télescopes						0	0	1	0	
Telescopes	Télescopes	Télescopes						0	0	1	0	
tendeurs de voile	Tendeurs de voiles	Tendeurs de voiles						0	0	0	0	
tendeurs pour voiles	Tendeurs de voiles	Tendeurs de voiles		zeilspanners	rope renches	pieces		1	0	0	0	
Tentes	Tentes	Tentes						0	0	1	0	
tentes	Tentes	Tentes		tenten	tents	pieces		1	0	0	0	
tentes et voiles	Tentes et voiles	Tentes et voiles		tenten en zeilen	tents and sails			1	1	0	0	
