dataentryby	Source	year	sheet	marchandises	pays	quantit	value	leurvaleursub~1	leurvaleursub~2	total	Remarks	exportsimports	numrodeligne
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; ratine"	Savoye	366	2562	9012	8044407	16898123		Imports	797
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Allemagne	25247	252470	1594595	8044407	16898123		Imports	798
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Espagne	3813	38130	1594595	8044407	16898123		Imports	799
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Flandre	2821	28215	1594595	8044407	16898123		Imports	800
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Hollande	26	5200	1594595	8044407	16898123		Imports	801
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Italie	25967	259670	1594595	8044407	16898123		Imports	802
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Geneve	785	7850	1594595	8044407	16898123		Imports	803
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Portugal	87516	875160	1594595	8044407	16898123		Imports	804
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Savoye	4862	48620	1594595	8044407	16898123		Imports	805
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Suisse	3133	31330	1594595	8044407	16898123		Imports	806
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; raz de maroc"	Indes	4795	47950	1594595	8044407	16898123		Imports	807
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; serge"	Allemagne	21291	109606	347382	8044407	16898123		Imports	808
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; serge"	Espagne	18812	75493	347382	8044407	16898123		Imports	809
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; serge"	Flandre	10185	50915	347382	8044407	16898123		Imports	810
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; serge"	Hollande	16030	80150	347382	8044407	16898123		Imports	811
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; serge"	Italie	1818	9365	347382	8044407	16898123		Imports	812
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; serge"	Portugal	1200	3000	347382	8044407	16898123		Imports	813
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; serge"	Savoye	3387	16935	347382	8044407	16898123		Imports	814
Saadia Mai	AN F12 243	1776	52	"Drap; draperie; serge"	Suisse	274	1918	347382	8044407	16898123		Imports	815
Saadia Mai	AN F12 243	1776	52	Drogueries	Allemagne	21613	43223			584783		Imports	816
Saadia Mai	AN F12 243	1776	52	Drogueries	Angleterre	500	1000			584783		Imports	817
Saadia Mai	AN F12 243	1776	52	Drogueries	Espagne	69809	139618			584783		Imports	818
Saadia Mai	AN F12 243	1776	52	Drogueries	Flandre	751	1503			584783		Imports	819
Saadia Mai	AN F12 243	1776	52	Drogueries	Geneve		1600			584783		Imports	820
Saadia Mai	AN F12 243	1776	52	Drogueries	Hollande	4237	8474			584783		Imports	821
Saadia Mai	AN F12 243	1776	52	Drogueries	Italie	19306	38614			584783		Imports	822
Saadia Mai	AN F12 243	1776	52	Drogueries	Naples	2280	4560			584783		Imports	823
Saadia Mai	AN F12 243	1776	52	Drogueries	Genes	15814	31628			584783		Imports	824
Saadia Mai	AN F12 243	1776	52	Drogueries	Levant	12408	24816			584783		Imports	825
Saadia Mai	AN F12 243	1776	52	Drogueries	Nord	2521	5042			584783		Imports	826
Saadia Mai	AN F12 243	1776	52	Drogueries	Savoye	6832	13664			584783		Imports	827
Saadia Mai	AN F12 243	1776	52	Drogueries	Suisse	2914	5829			584783		Imports	828
Saadia Mai	AN F12 243	1776	52	Drogueries	Isles	102793	205586			584783		Imports	829
Saadia Mai	AN F12 243	1776	52	Drogueries	Guinée	7748	15496			584783		Imports	830
Saadia Mai	AN F12 243	1776	52	Drogueries	Indes	22065	44130			584783		Imports	831
Saadia Mai	AN F12 243	1776	52	Eau de Cologne	Allemagne	1840	3680			37691		Imports	832
Saadia Mai	AN F12 243	1776	54	"Eau; forte"	Espagne	2325	2525	6076		37691		Imports	833
Saadia Mai	AN F12 243	1776	54	"Eau; forte"	Savoye	3551	3551	6076		37691		Imports	834
Saadia Mai	AN F12 243	1776	54	"Eau; de raze"	Italie	41033	10258	11669		37691		Imports	835
Saadia Mai	AN F12 243	1776	54	"Eau; de raze"	Naples	5646	1411	11669		37691		Imports	836
Saadia Mai	AN F12 243	1776	54	"Eau; de senteur"	Allemagne	5164	5164	16266		37691		Imports	837
Saadia Mai	AN F12 243	1776	54	"Eau; de senteur"	Angleterre	804	1328	16266		37691		Imports	838
Saadia Mai	AN F12 243	1776	54	"Eau; de senteur"	Danemark	890	1780	16266		37691		Imports	839
Saadia Mai	AN F12 243	1776	54	"Eau; de senteur"	Espagne	2604	3208	16266		37691		Imports	840
Saadia Mai	AN F12 243	1776	54	"Eau; de senteur"	Genes	1806	1806	16266		37691		Imports	841
Saadia Mai	AN F12 243	1776	54	"Eau; de senteur"	Suede	1350	1700	16266		37691		Imports	842
Saadia Mai	AN F12 243	1776	54	"Eau; de senteur"	Indes	320	1280	16266		37691		Imports	843
Saadia Mai	AN F12 243	1776	54	Eau de vie	Allemagne	1351	270225			7581265		Imports	844
Saadia Mai	AN F12 243	1776	54	Eau de vie	Angleterre	7212	1442563			7581265		Imports	845
Saadia Mai	AN F12 243	1776	54	Eau de vie	Danemark	2374	474860			7581265		Imports	846
Saadia Mai	AN F12 243	1776	54	Eau de vie	Espagne	953	286315			7581265		Imports	847
Saadia Mai	AN F12 243	1776	54	Eau de vie	Flandre	1674	251095			7581265		Imports	848
Saadia Mai	AN F12 243	1776	54	Eau de vie	Hollande	4238	635768			7581265		Imports	849
Saadia Mai	AN F12 243	1776	54	Eau de vie	Italie	91750	319099			7581265		Imports	850
Saadia Mai	AN F12 243	1776	54	Eau de vie	Genes	9090	2272			7581265		Imports	851
Saadia Mai	AN F12 243	1776	54	Eau de vie	Levant	4130	1032			7581265		Imports	852
Saadia Mai	AN F12 243	1776	54	Eau de vie	Nord	1933	580021			7581265		Imports	853
Saadia Mai	AN F12 243	1776	54	Eau de vie	Portugal	1567	1567			7581265		Imports	854
Saadia Mai	AN F12 243	1776	54	Eau de vie	Russie	557	83550			7581265		Imports	855
Saadia Mai	AN F12 243	1776	54	Eau de vie	Savoye	121900	42665			7581265		Imports	856
Saadia Mai	AN F12 243	1776	54	Eau de vie	Suede	430484	107621			7581265		Imports	857
Saadia Mai	AN F12 243	1776	54	Eau de vie	Suisse	46	7360			7581265		Imports	858
Saadia Mai	AN F12 243	1776	54	Eau de vie	Isles	1720	258013			7581265		Imports	859
Saadia Mai	AN F12 243	1776	54	Eau de vie	Guinée	450333	2217964			7581265		Imports	860
Saadia Mai	AN F12 243	1776	54	Eau de vie	Indes	3996	599275			7581265		Imports	861
Saadia Mai	AN F12 243	1776	54	Encens	Italie	3406	1703					Imports	862
Saadia Mai	AN F12 243	1776	56	Epicerie	Allemagne	2649	5298			12796		Imports	863
Saadia Mai	AN F12 243	1776	56	Epicerie	Suisse	1283	2566			12796		Imports	864
Saadia Mai	AN F12 243	1776	56	Epicerie	Isles	790	1742			12796		Imports	865
Saadia Mai	AN F12 243	1776	56	Epicerie	Indes	319	3190			12796		Imports	866
Saadia Mai	AN F12 243	1776	56	Epingles	Allemagne	3394	16970			101655		Imports	867
Saadia Mai	AN F12 243	1776	56	Epingles	Espagne		70995			101655		Imports	868
Saadia Mai	AN F12 243	1776	56	Epingles	Flandre	1704	8520			101655		Imports	869
Saadia Mai	AN F12 243	1776	56	Epingles	Hollande		1003			101655		Imports	870
Saadia Mai	AN F12 243	1776	56	Epingles	Portugal		4167			101655		Imports	871
Saadia Mai	AN F12 243	1776	56	Eponges	Espagne	1000	1000					Imports	872
Saadia Mai	AN F12 243	1776	56	"Essence; de terebenthine"	Allemagne		1974			1974		Imports	873
Saadia Mai	AN F12 243	1776	56	Estampes	Allemagne	2303	30122			134712		Imports	874
Saadia Mai	AN F12 243	1776	56	Estampes	Angleterre	1427	14270			134712		Imports	875
Saadia Mai	AN F12 243	1776	56	Estampes	Espagne	7610	76100			134712		Imports	876
Saadia Mai	AN F12 243	1776	56	Estampes	Flandre	790	7900			134712		Imports	877
Saadia Mai	AN F12 243	1776	56	Estampes	Hollande	206	1260			134712		Imports	878
Saadia Mai	AN F12 243	1776	56	Estampes	Suisse	506	5060			134712		Imports	879
Saadia Mai	AN F12 243	1776	56	"Etaim; ouvré"	Allemagne	9250	11293	123024		123024		Imports	880
Saadia Mai	AN F12 243	1776	56	"Etaim; ouvré"	Espagne	3128	3992	123024		123024		Imports	881
Saadia Mai	AN F12 243	1776	56	"Etaim; ouvré"	Italie	3999	3999	123024		123024		Imports	882
Saadia Mai	AN F12 243	1776	56	"Etaim; ouvré"	Levant	75233	75233	123024		123024		Imports	883
Saadia Mai	AN F12 243	1776	56	"Etaim; ouvré"	Savoye	12490	18735	123024		123024		Imports	884
Saadia Mai	AN F12 243	1776	56	"Etaim; ouvré"	Isles	5109	7234	123024		123024		Imports	885
Saadia Mai	AN F12 243	1776	56	"Etaim; ouvré"	Guinée	2240	2538	123024		123024		Imports	886
Saadia Mai	AN F12 243	1776	56	"Etamine; burail"	Isles	955	9550			1234374		Imports	887
Saadia Mai	AN F12 243	1776	56	"Etamine; de laine"	Allemagne	5907	35482	794534		1234374		Imports	888
Saadia Mai	AN F12 243	1776	56	"Etamine; de laine"	Angleterre	370	2220	794534		1234374		Imports	889
Saadia Mai	AN F12 243	1776	56	"Etamine; de laine"	Espagne	55553	333318	794534		1234374		Imports	890
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Flandre	3124	19684	794534		1234374		Imports	891
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Hollande	217	1519	794534		1234374		Imports	892
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Italie	32433	194638	794534		1234374		Imports	893
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Naples	5990	35940	794534		1234374		Imports	894
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Genes	4260	25560	794534		1234374		Imports	895
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Levant	470	2820	794534		1234374		Imports	896
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Nord	1650	11550	794534		1234374		Imports	897
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Portugal	9345	65415	794534		1234374		Imports	898
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Savoye	1549	9294	794534		1234374		Imports	899
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Suisse	6547	39282	794534		1234374		Imports	900
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Isles	2283	12997	794534		1234374		Imports	901
Saadia Mai	AN F12 243	1776	58	"Etamine; de laine"	Indes	3210	4815	794534		1234374		Imports	902
Saadia Mai	AN F12 243	1776	58	"Etamine; de Reims"	Allemagne	10159	81272	430290		1234374		Imports	903
Saadia Mai	AN F12 243	1776	58	"Etamine; de Reims"	Espagne	23800	190400	430290		1234374		Imports	904
Saadia Mai	AN F12 243	1776	58	"Etamine; de Reims"	Flandre	5125	31730	430290		1234374		Imports	905
Saadia Mai	AN F12 243	1776	58	"Etamine; de Reims"	Italie	8221	65768	430290		1234374		Imports	906
Saadia Mai	AN F12 243	1776	58	"Etamine; de Reims"	Portugal	3795	30360	430290		1234374		Imports	907
Saadia Mai	AN F12 243	1776	58	"Etamine; de Reims"	Savoye	1755	14040	430290		1234374		Imports	908
Saadia Mai	AN F12 243	1776	58	"Etamine; de Reims"	Suisse	1440	11520	430290		1234374		Imports	909
Saadia Mai	AN F12 243	1776	58	"Etamine; de Reims"	Indes	650	5200	430290		1234374		Imports	910
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; d'or"	Angleterre	15	1372		5040682	37794568		Imports	911
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Allemagne	17359	1561290	5039310	5040682	37794568		Imports	912
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Espagne	19065	1636100	5039310	5040682	37794568		Imports	913
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Flandre	1030	92230	5039310	5040682	37794568		Imports	914
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Geneve	351	31590	5039310	5040682	37794568		Imports	915
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Hollande	179	15910	5039310	5040682	37794568		Imports	916
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Italie	15263	1373550	5039310	5040682	37794568		Imports	917
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Portugal	104	9360	5039310	5040682	37794568		Imports	918
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Savoye	286	25740	5039310	5040682	37794568		Imports	919
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Suisse	706	63540	5039310	5040682	37794568		Imports	920
Saadia Mai	AN F12 243	1776	58	"Etoffe; dorure; or et argent"	Isles	2300	230000	5039310	5040682	37794568		Imports	921
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Allemagne	233147	12659009	24878624	24937996	37794568		Imports	922
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Angleterre	2693	107895	24878624	24937996	37794568		Imports	923
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Danemark	55	2400	24878624	24937996	37794568		Imports	924
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Espagne	85068	3899265	24878624	24937996	37794568		Imports	925
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Flandre	23839	953587	24878624	24937996	37794568		Imports	926
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Geneve	3768	199400	24878624	24937996	37794568		Imports	927
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Hollande	11048	441940	24878624	24937996	37794568		Imports	928
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Italie	71937	3690720	24878624	24937996	37794568		Imports	929
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Naples	11208	448320	24878624	24937996	37794568		Imports	930
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Genes	1435	57420	24878624	24937996	37794568		Imports	931
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Venise	75	3000	24878624	24937996	37794568		Imports	932
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Levant	8003	320120	24878624	24937996	37794568		Imports	933
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Nord	606	25500	24878624	24937996	37794568		Imports	934
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Portugal	2699	143825	24878624	24937996	37794568		Imports	935
Saadia Mai	AN F12 243	1776	58	"Etoffe; de soye; diverses"	Russie	759	30360	24878624	24937996	37794568		Imports	936
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; diverses"	Savoye	2644	116995	24878624	24937996	37794568		Imports	937
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; diverses"	Suede	135	6600	24878624	24937996	37794568		Imports	938
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; diverses"	Suisse	12030	653850	24878624	24937996	37794568		Imports	939
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; diverses"	Isles	19807	955770	24878624	24937996	37794568		Imports	940
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; diverses"	Guinée	1577	63108	24878624	24937996	37794568		Imports	941
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; diverses"	Indes	2488	99540	24878624	24937996	37794568		Imports	942
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; des Indes"	Flandre	349	40010		24937996	37794568		Imports	943
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; tafetas"	Isles	14	1120		24937996	37794568		Imports	944
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; velour"	Espagne	48	1200	18242	24937996	37794568		Imports	945
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; velour"	Isles	289	14450	18242	24937996	37794568		Imports	946
Saadia Mai	AN F12 243	1776	60	"Etoffe; de soye; velour"	Guinée	108	2592	18242	24937996	37794568		Imports	947
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Allemagne	15764	331965	870828	4915744	37794568		Imports	948
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Espagne	4290	71523	870828	4915744	37794568		Imports	949
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Flandre	780	18395	870828	4915744	37794568		Imports	950
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Geneve	3631	73125	870828	4915744	37794568		Imports	951
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Hollande	484	12100	870828	4915744	37794568		Imports	952
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Italie	3049	74925	870828	4915744	37794568		Imports	953
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Savoye	838	16820	870828	4915744	37794568		Imports	954
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Suisse	924	20155	870828	4915744	37794568		Imports	955
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Isles	3217	64340	870828	4915744	37794568		Imports	956
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; mi soye"	Guinée	9374	187480	870828	4915744	37794568		Imports	957
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; à peu de soye"	Allemagne	92758	771788	903629	4915744	37794568		Imports	958
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; à peu de soye"	Espagne	1162	11620	903629	4915744	37794568		Imports	959
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; à peu de soye"	Flandre	3498	35074	903629	4915744	37794568		Imports	960
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; à peu de soye"	Hollande	2229	22290	903629	4915744	37794568		Imports	961
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; à peu de soye"	Italie	4581	45810	903629	4915744	37794568		Imports	962
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; à peu de soye"	Nord	718	7180	903629	4915744	37794568		Imports	963
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; à peu de soye"	Russie	329	3297	903629	4915744	37794568		Imports	964
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; à peu de soye"	Savoye	659	6570	903629	4915744	37794568		Imports	965
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; au quart"	Allemagne	2470	42736	364246	4915744	37794568		Imports	966
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; au quart"	Flandre	8021	154932	364246	4915744	37794568		Imports	967
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; au quart"	Geneve	62	1240	364246	4915744	37794568		Imports	968
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; au quart"	Hollande	5878	117560	364246	4915744	37794568		Imports	969
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; au quart"	Italie	997	19940	364246	4915744	37794568		Imports	970
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; au quart"	Nord	509	10180	364246	4915744	37794568		Imports	971
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; au quart"	Russie	490	9800	364246	4915744	37794568		Imports	972
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; au quart"	Savoye	102	2040	364246	4915744	37794568		Imports	973
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; au quart"	Suisse	480	5818	364246	4915744	37794568		Imports	974
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; panne"	Allemagne	8740	85760	378119	4915744	37794568		Imports	975
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; panne"	Espagne	39484	276568	378119	4915744	37794568		Imports	976
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; panne"	Portugal	1460	10220	378119	4915744	37794568		Imports	977
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; panne"	Russie	495	3465	378119	4915744	37794568		Imports	978
Saadia Mai	AN F12 243	1776	60	"Etoffe; meslée de soye; panne"	Suisse	351	2106	378119	4915744	37794568		Imports	979
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; peluche"	Allemagne	49486	296916	2369546	4915744	37794568		Imports	980
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; peluche"	Espagne	234884	1484767	2369546	4915744	37794568		Imports	981
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; peluche"	Flandre	55858	335148	2369546	4915744	37794568		Imports	982
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; peluche"	Hollande	945	6455	2369546	4915744	37794568		Imports	983
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; peluche"	Italie	7850	47100	2369546	4915744	37794568		Imports	984
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; peluche"	Nord	1150	8050	2369546	4915744	37794568		Imports	985
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; peluche"	Portugal	12540	87780	2369546	4915744	37794568		Imports	986
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; peluche"	Russie	13000	89060	2369546	4915744	37794568		Imports	987
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; peluche"	Suisse	2353	14270	2369546	4915744	37794568		Imports	988
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; tripe de velour"	Allemagne	1142	11420	12456	4915744	37794568		Imports	989
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; tripe de velour"	Levant	37	1036	12456	4915744	37794568		Imports	990
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; velour d'Breck"	Allemagne	30	5400	16920	4915744	37794568		Imports	991
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; velour d'Breck"	Espagne	6	1080	16920	4915744	37794568		Imports	992
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; velour d'Breck"	Italie	6	1080	16920	4915744	37794568		Imports	993
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; velour d'Breck"	Levant	46	8280	16920	4915744	37794568		Imports	994
Saadia Mai	AN F12 243	1776	62	"Etoffe; meslée de soye; velour d'Breck"	Suisse	6	1080	16920	4915744	37794568		Imports	995
