item,group,status,beforeItems,afterItems,obsolete,imprimatur
mouchoirs blanc,0,existing,,,yes,
mouchoirs bandanoe,0,existing,,,yes,
mouchoirs à vignette,0,existing,,,yes,
mouchoirs à carreau,0,existing,,,yes,
mouchoirs de Béarn,0,existing,,,yes,
mouches cantharide,0,existing,,,yes,
morue cabillaud verte,0,existing,,,yes,
poisson de mer morue tête,0,existing,,,yes,
poisson de mer salé morue,0,existing,,,yes,
dents d'éléphants,0,existing,,,yes,
momade,0,existing,,,yes,
mite de soie,0,existing,,,yes,
mitaines lisérées de soie de peau,0,existing,,,yes,
miroirs de toillettes,0,existing,,,yes,
drogue chimique et métallique antimoine,0,existing,,,yes,
milleret et agrément de soie,0,existing,,,yes,
milleret et agrément,0,existing,,,yes,
meules à aiguiser petite,0,existing,,,yes,
meules affiloir,0,existing,,,yes,
meules à acoustique,0,existing,,,yes,
moules à sucre,0,existing,,,yes,
meules pour moulin,0,existing,,,yes,
meules à couturier,0,existing,,,yes,
meules à aiguiser moyenne,0,existing,,,yes,
meules à aiguiser grande,0,existing,,,yes,
meules à aiguiser batarde,0,existing,,,yes,
meuble et effet,0,existing,,,yes,
métiers presse bluteaux cribles de moulin,0,existing,,,yes,
métal de flèche,0,existing,,,yes,
métal de cloche,0,existing,,,yes,
metail,0,existing,,,yes,
mesure d'étain,0,existing,,,yes,
mesat de clocher,0,existing,,,yes,
merrains en barrique,0,existing,,,yes,
merrains basique,0,existing,,,yes,
merrains aqua,0,existing,,,yes,
merle,0,existing,,,yes,
mercerie trés fine,0,existing,,,yes,
mercerie trés commune,0,existing,,,yes,
mercerie de bois en peigne,0,existing,,,yes,
joujous d'enfants,0,existing,,,yes,
mercerie fine et aiguille,0,existing,,,yes,
mercerie fine epingle,0,existing,,,yes,
mercerie et bibelot,0,existing,,,yes,
mercerie peigne de bois,0,existing,,,yes,
mercerie peigne de corne,0,existing,,,yes,
mercerie en lignet et hameçon,0,existing,,,yes,
mercerie épingle,0,existing,,,yes,
corrdons de fil,0,existing,,,yes,
menuté,0,existing,,,yes,
mente à taillandier,0,existing,,,yes,
mente à moulir,0,existing,,,yes,
meffle,0,existing,,,yes,
médicament,0,existing,,,yes,
médicament composé,0,existing,,,yes,
médailles antique,0,existing,,,yes,
mecoacam,0,existing,,,yes,
mèches flambeau et chandelle et lampe,0,existing,,,yes,
mazon,0,existing,,,yes,
maur,0,existing,,,yes,
mâts façonné,0,existing,,,yes,
mâts de vaisseau,0,existing,,,yes,
mâts de sapin moyen,0,existing,,,yes,
mâts de divers grandeur,0,existing,,,yes,
mâts de 60 à 70,0,existing,,,yes,
potasse gravelée et vedasse,0,existing,,,yes,
cuirs apprétés,0,existing,,,yes,
cuirs appretés,0,existing,,,yes,
lustres d'argent et d'or,,existing,,,no,
orfévrerie d'argent et d'or,0,existing,,,yes,
argent et d'or,0,existing,,,yes,
lingots de Brésil d'or reçus par l'envoi d'Angleterre,0,existing,,,yes,
droguest colorantes,0,existing,,,yes,
mâtereaux communs à 30 pieds,0,existing,,,yes,
matelas de crin et noppe,0,existing,,,yes,
mastic en larme,0,existing,,,yes,
drap Maroc,0,existing,,,yes,
marchandises en fer-blanc,0,existing,,,yes,
vin du cap des Indes,0,existing,,,yes,
coton de laine des Indes,0,existing,,,yes,
café du Bourbon,0,existing,,,yes,
marchandises exportée par les port et pays du royaume traité comme étranger,0,existing,,,yes,
marchandises en articles de peu importance,0,existing,,,yes,
marchandises des prise,0,existing,,,yes,
caladarit des Indes,0,existing,,,yes,
bandanas et mousselines et Nankin de soeries des Indes,0,existing,,,yes,
diverse,0,existing,,,yes,
bois d'ébène d'Indes,0,existing,,,yes,
araks,0,existing,,,yes,
marchandises de la cote,0,existing,,,yes,
marchandises blanche de la compagnie,0,existing,,,yes,
marchandises blanche,0,existing,,,yes,
marbre en table,0,existing,,,yes,
mantilles brodées d'or d'écarlate,0,existing,,,yes,
manivelle,0,existing,,,yes,
manchons fin,0,existing,,,yes,
manchons laine,0,existing,,,yes,
manchons commun,0,existing,,,yes,
manchette et mouchoir de mousseline,0,existing,,,yes,
manchette et mouchoir brodée,0,existing,,,yes,
manchette de dentelle,0,existing,,,yes,
manchette brodée,0,existing,,,yes,
manchette,0,existing,,,yes,
manches de gaffe,0,existing,,,yes,
manches pour jardinage,0,existing,,,yes,
manches brodée,0,existing,,,yes,
manches à lave place,0,existing,,,yes,
manches de balai,0,existing,,,yes,
manade,0,existing,,,yes,
mallette travaillée,0,existing,,,yes,
malle vide,0,existing,,,yes,
malle valise et coffre,0,existing,,,yes,
malle travaillée,0,existing,,,yes,
malle,0,existing,,,yes,
maiclais,0,existing,,,yes,
madriers de gaiac de 9 pieds,0,existing,,,yes,
mouchoirs Madras,0,existing,,,yes,
mache de fer,0,existing,,,yes,
lunettes d'ecaille,0,existing,,,yes,
lunette,0,existing,,,yes,
luges en planches,0,existing,,,yes,
livres registre,0,existing,,,yes,
lissoir de verre,0,existing,,,yes,
lisières et rognure de drap,0,existing,,,yes,
liqueurs fine,0,existing,,,yes,
liqueurs diverse,0,existing,,,yes,
liqueurs distillée,0,existing,,,yes,
lingerie à nègre,0,existing,,,yes,
lingerie de lit et de toile guingan,0,existing,,,yes,
lingerie de toile d'étoupe,0,existing,,,yes,
linge de tables fin,0,existing,,,yes,
linge de tables,0,existing,,,yes,
linge de tables de lin,0,existing,,,yes,
linge de table commune,0,existing,,,yes,
linge de table chemise,0,existing,,,yes,
lincern,0,existing,,,yes,
lin prét à filer,0,existing,,,yes,
raince de lin,0,existing,,,yes,
bottes de lin,0,existing,,,yes,
limon salée,0,existing,,,yes,
limon ou citron,0,existing,,,yes,
limailles de laiton,0,existing,,,yes,
ligne d'acier,0,existing,,,yes,
ligne à pêcher,0,existing,,,yes,
lignes à pêche,0,existing,,,yes,
lièvre,0,existing,,,yes,
liège et provision,0,existing,,,yes,
lycopode,0,existing,,,yes,
registres en blanc,0,existing,,,yes,
brochures,0,existing,,,yes,
almanach relié,0,existing,,,yes,
almanach en blanc,0,existing,,,yes,
almanach broché,0,existing,,,yes,
lelarge,0,existing,,,yes,
lattes sciée,0,existing,,,yes,
lattes pour couvreur de tuile,0,existing,,,yes,
lattes et perche,0,existing,,,yes,
lattes double,0,existing,,,yes,
lattes dite Solververen,0,existing,,,yes,
lattes dite du nord,0,existing,,,yes,
lanis à cacheter,0,existing,,,yes,
langues de bœuf salée,0,existing,,,yes,
lacet de laine,0,existing,,,yes,
lancet à rozer voile,0,existing,,,yes,
lance et mât,0,existing,,,yes,
lance et beaupré,0,existing,,,yes,
lance,0,existing,,,yes,
lamproie,0,existing,,,yes,
lames de couteau de chasse,0,existing,,,yes,
lames de couteau,0,existing,,,yes,
rouleau de laiton,0,existing,,,yes,
laine pour chapelier,0,existing,,,yes,
laine fine mérino en suint,0,existing,,,yes,
vigogne de laine,0,existing,,,yes,
laine en laine,0,existing,,,yes,
laine en côte,0,existing,,,yes,
laine écrin lavée,0,existing,,,yes,
laine de Portugal,0,existing,,,yes,
laine de Danemark,0,existing,,,yes,
laine en rame,0,existing,,,yes,
laine de chevron et poil de chameau et vigogne,0,existing,,,yes,
laine de chevron et poil de lapin,0,existing,,,yes,
laine de chevron et poil de chameau,0,existing,,,yes,
laine de barbarie,0,existing,,,yes,
laine d'écru,0,existing,,,yes,
laine crotelin,0,existing,,,yes,
laine apprêtée pour perruque,0,existing,,,yes,
laine à lisière,0,existing,,,yes,
draps de laine et petits et étoffes,0,existing,,,yes,
draps ordinaires de laine,0,existing,,,yes,
draps fins de laine,0,existing,,,yes,
draps de laine,0,existing,,,yes,
lainage couverture,0,existing,,,yes,
alegia,0,existing,,,yes,
lacmoëre,0,existing,,,yes,
lacet de soie,0,existing,,,yes,
lacet de fleuret,0,existing,,,yes,
lacet de filoselle,0,existing,,,yes,
lacet de fil,0,existing,,,yes,
lacet,0,existing,,,yes,
koruoté,0,existing,,,yes,
jus de citron,,existing,,,no,
jupons piqué,0,existing,,,yes,
jupes piqué,0,existing,,,yes,
joncs pour canne et bambou et ruban,0,existing,,,yes,
joncs pour canne et bambou et rotin,0,existing,,,yes,
joncs à faire des canne,0,existing,,,yes,
joncs et roseau,0,existing,,,yes,
joncs et paille travaillée,0,existing,,,yes,
joncs commun,0,existing,,,yes,
joncs à faire des vertgadins,0,existing,,,yes,
jeux de moulin,0,existing,,,yes,
jaune royale,0,existing,,,yes,
jarretières d'or et d'argent,0,existing,,,yes,
jarre de terre,0,existing,,,yes,
jais ou ouvrages de jai,0,existing,,,yes,
isaris,0,existing,,,yes,
instruments propre aux science,0,existing,,,yes,
instruments pour les art et les science,0,existing,,,yes,
harpe,0,existing,,,yes,
instruments de musique et autre,0,existing,,,yes,
épinette,0,existing,,,yes,
instruments d'orfèvre,0,existing,,,yes,
instruments d'optique,0,existing,,,yes,
insecte,0,existing,,,yes,
papier pour teinture,0,existing,,,yes,
cordonnerie et sellerie de cuivre,0,existing,,,yes,
inde,0,existing,,,yes,
images et carte géographique,0,existing,,,yes,
images et dominoterie,0,existing,,,yes,
images de parchemins de corne,0,existing,,,yes,
images de papier et estampes et carte géographique,0,existing,,,yes,
bure de sanglier,0,existing,,,yes,
huile de poisson et spirituelle,0,existing,,,yes,
huile et provision,0,existing,,,yes,
huile de souffre,0,existing,,,yes,
huile de saxafrax,0,existing,,,yes,
huile de Salmus,0,existing,,,yes,
huile de plante,0,existing,,,yes,
huile d'Harlem,0,existing,,,yes,
huile de graine commun,0,existing,,,yes,
huile de gayac,0,existing,,,yes,
huile pour fabrique,0,existing,,,yes,
huile d'olive blanc de Gênes,0,existing,,,yes,
huile d'oeillette et de pavot,0,existing,,,yes,
huile d'oeillette et de pavot et de noix,0,existing,,,yes,
huile commune et d'olive,0,existing,,,yes,
housses de cheval et faux,0,existing,,,yes,
housses de cheval enrichie,0,existing,,,yes,
housses de cheval,0,existing,,,yes,
houe,0,existing,,,yes,
hottes d'osier,0,existing,,,yes,
horlogerie montre de métal,0,existing,,,yes,
horlogerie clef de montre,0,existing,,,yes,
horlogerie cadran d'émail,0,existing,,,yes,
horlogerie timbre,0,existing,,,yes,
horlogerie réveil,0,existing,,,yes,
horlogerie ressort de pendule,0,existing,,,yes,
horlogerie ressort de montre,0,existing,,,yes,
horlogerie neuf,0,existing,,,yes,
horlogerie montre maillée,0,existing,,,yes,
horlogerie montre de cuivre,0,existing,,,yes,
horlogerie montre d'or,0,existing,,,yes,
horlogerie montre d'argent,0,existing,,,yes,
horlogerie chaîne de cuivre,0,existing,,,yes,
horlogerie chaîne d'or,0,existing,,,yes,
horlogerie chaîne d'argent,0,existing,,,yes,
horlogerie cadran,0,existing,,,yes,
herminette,0,existing,,,yes,
hayes ou diable de mer,0,existing,,,yes,
harpes et guitare et spalterion,0,existing,,,yes,
harnais de chaise roulante,0,existing,,,yes,
harengs sorets,0,existing,,,yes,
harengs sec,0,existing,,,yes,
harengs fumé,0,existing,,,yes,
harengs cade,0,existing,,,yes,
harengs blanc,0,existing,,,yes,
habits uniforme,0,existing,,,yes,
habits de drap galonné d'or et d'argent,0,existing,,,yes,
habits de peau complet,0,existing,,,yes,
habits d'homme avec artent et or,0,existing,,,yes,
habits pour homme complet,0,existing,,,yes,
habits brodé d'or,0,existing,,,yes,
habillement et lingerie et effet militaire,0,existing,,,yes,
gilet,0,existing,,,yes,
Guinée du Sénégal,0,existing,,,yes,
Guinée bleu et blanc,0,existing,,,yes,
indienne Guinée blanc,0,existing,,,yes,
guêtres de cotton,0,existing,,,yes,
noix grosse,0,existing,,,yes,
papier gros dit carton,0,existing,,,yes,
grosil de verre,0,existing,,,yes,
grinza,0,existing,,,yes,
grenat fin montée,0,existing,,,yes,
grenat faux et autre pierre fausse non montée,0,existing,,,yes,
perches grandes dit Juffers,0,existing,,,yes,
graisse salée,,existing,,,no,
graisse ou vieux-oing,0,existing,,,yes,
graisse de tasson et autre,0,existing,,,yes,
grain en advesture de toute espèce,3,existing,,,yes,
graine du Sucrion,0,existing,,,yes,
graine d'Inde,0,existing,,,yes,
graine de Zedoaria,0,existing,,,yes,
trémail,0,existing,,,yes,
graine de foin de luzerne et de trèfle,,existing,,,no,
graine de canarie,0,existing,,,yes,
graine de brin,0,existing,,,yes,
graine d'esparecille,0,existing,,,yes,
graine d'avignon,0,existing,,,yes,
graine à moutarde,0,existing,,,yes,
goutière ou goulot,0,existing,,,yes,
gournabe,0,existing,,,yes,
goule,0,existing,,,yes,
gomme dit lac,0,existing,,,yes,
gomme de Caregne,0,existing,,,yes,
gomme caran,0,existing,,,yes,
gomme d'acacia,0,existing,,,yes,
glaces pour estampe,0,existing,,,yes,
gites de 5 à 7 pouces sur 56 pieds de longeur,0,existing,,,yes,
gites de 4 pouces sur 7 pieds de longeur,0,existing,,,yes,
gites de 4 pouces sur 33 pieds de longeur,0,existing,,,yes,
gites de 4 pouces sur 14 pieds de longeur,0,existing,,,yes,
gites de 4 pouces quarré,0,existing,,,yes,
girandole,0,existing,,,yes,
gibernes et aversacs,0,existing,,,yes,
gibernes et ceinturon,0,existing,,,yes,
gensive,0,existing,,,yes,
genette,0,existing,,,yes,
gélinotte,0,existing,,,yes,
gaze et mouchoir en soie,0,existing,,,yes,
gaze et marli de soie mellé de fil d'or faux,0,existing,,,yes,
gaze et marli de soie,0,existing,,,yes,
gaze et marli de fil,0,existing,,,yes,
gaze et marli,0,existing,,,yes,
gaze mouchoir,0,existing,,,yes,
gaze de soie et d'argent de faux,0,existing,,,yes,
gaze de soie mouchoir,0,existing,,,yes,
gaze de fil dite Marty,0,existing,,,yes,
gaule de sapin,0,existing,,,yes,
gaufrier,0,existing,,,yes,
gaufre,0,existing,,,yes,
garniture de toilette,0,existing,,,yes,
garniture de robe,0,existing,,,yes,
garniture des fusil,0,existing,,,yes,
gardes d'epée d'argent,0,existing,,,yes,
gardes d'épée commun,0,existing,,,yes,
garance blanc,0,existing,,,yes,
garage,0,existing,,,yes,
ganvette à faire des ancre,0,existing,,,yes,
gants liseré de soie,0,existing,,,yes,
gants liseré,0,existing,,,yes,
gants et pantoufle de laine,0,existing,,,yes,
gants et pantoufle de coton,0,existing,,,yes,
gants de peau fin,0,existing,,,yes,
gants de franchipane,0,existing,,,yes,
galot de cuivre,0,existing,,,yes,
galop,0,existing,,,yes,
galon or et argent de fil,0,existing,,,yes,
galoche,0,existing,,,yes,
galin,0,existing,,,yes,
galette et gaufrette,0,existing,,,yes,
galet,0,existing,,,yes,
graine bleue,0,existing,,,yes,
guayac,0,existing,,,yes,
dimitte et futaine aune,0,existing,,,yes,
futaille vieille,0,existing,,,yes,
futaille en petit baril,0,existing,,,yes,
futaille,0,existing,,,yes,
futaillerie grossiere,0,existing,,,yes,
futaillerie des flandres,0,existing,,,yes,
fustage,0,existing,,,yes,
fuseau,0,existing,,,yes,
furet,0,existing,,,yes,
fumier de pigeon et autre,0,existing,,,yes,
orange fraîches,0,existing,,,yes,
figue fraîche,0,existing,,,yes,
citrons frais et oranges fraîches,0,existing,,,yes,
noix et noisettes sèches,0,existing,,,yes,
amande sèche et figue sèche et raisin sec,0,existing,,,yes,
olives salés et au vinaigre,0,existing,,,yes,
câpres salés et au vinaigre,0,existing,,,yes,
raisin sec en grappes,0,existing,,,yes,
pommes fraiches,0,existing,,,yes,
poires fraiches,0,existing,,,yes,
pêches fraiches,0,existing,,,yes,
citrons et oranges frais,0,existing,,,yes,
amandes fraîche,0,existing,,,yes,
fruits et légumes confits marinés,0,existing,,,yes,
fruits et légumes confit en vinaigre,0,existing,,,yes,
fruits en confiture,0,existing,,,yes,
citron et orange,0,existing,,,yes,
amande et pelure et prune et raisin,0,existing,,,yes,
fruits des Indes,0,existing,,,yes,
citron frais,0,existing,,,yes,
cedras frais,0,existing,,,yes,
fruits frais vendange,0,existing,,,yes,
prunes fraîches de ...,0,existing,,,yes,
citron et orange frais,0,existing,,,yes,
confitures des Indes,0,existing,,,yes,
fruits au vinaigre divers,0,existing,,,yes,
fruits au vinaigre cornichon,0,existing,,,yes,
frais à l'eau-de-vie,0,existing,,,yes,
frise à la Gode,0,existing,,,yes,
frisade et bergopzoom,0,existing,,,yes,
frange or faux,0,existing,,,yes,
frange or et argent faux,0,existing,,,yes,
frange or et argent,0,existing,,,yes,
frange or,0,existing,,,yes,
fourreaux de bajonette,0,existing,,,yes,
fourreaux d'épée de toute espece,0,existing,,,yes,
vesse,0,existing,,,yes,
fourrages et patûrage,0,existing,,,yes,
fourniment,0,existing,,,yes,
forme de pots à sucre,0,existing,,,yes,
forme de pots de terre à sucre,0,existing,,,yes,
forme de chapeau,0,existing,,,yes,
force à tondre,0,existing,,,yes,
force à drapier,0,existing,,,yes,
fonte de cuir de Russie et de pistolets,0,existing,,,yes,
fontaine de fer-blanc peinte avec son bassin,0,existing,,,yes,
fontaine de fer-blanc avec lève cuvette,0,existing,,,yes,
fonds de bateau/navire ?,0,existing,,,yes,
fonds à meule blanc,0,existing,,,yes,
flûtes haubois et traversières,0,existing,,,yes,
flûtes douces et haubois et traversières,0,existing,,,yes,
etoffe flotte des Indes,0,existing,,,yes,
etoffe flotte,0,existing,,,yes,
fleurs d'orange,0,existing,,,yes,
fleuret et lame de fleuret,0,existing,,,yes,
flèches de nonante au quart,0,existing,,,yes,
flèches à des huîtres,0,existing,,,yes,
fléaux de fer à poids,0,existing,,,yes,
flanelle de laine peint,0,existing,,,yes,
flanelle blanche de laine,0,existing,,,yes,
flacons vide,0,existing,,,yes,
flacons d'étain à virole,0,existing,,,yes,
fioles blanc de verre,0,existing,,,yes,
filets de patine,0,existing,,,yes,
filets de palme,0,existing,,,yes,
filet à sennes,0,existing,,,yes,
filets par Marseille à pêcher,0,existing,,,yes,
filé de lin tord cru et simple cru,0,existing,,,yes,
fil tord,0,existing,,,yes,
fil fin,0,existing,,,yes,
fil retord,0,existing,,,yes,
fil non retord,0,existing,,,yes,
quincaillerie de fer fil,0,existing,,,yes,
fil de Piémont,0,existing,,,yes,
fil dorure d'or fin,0,existing,,,yes,
fil de lin teint retord,0,existing,,,yes,
fil de lin retord,0,existing,,,yes,
fil de lin non retord,0,existing,,,yes,
fil de lin gris retord,0,existing,,,yes,
fil gris de lin,0,existing,,,yes,
fil de lin fin retord,0,existing,,,yes,
fil d'Épinal de lin,0,existing,,,yes,
fil de lin crû,0,existing,,,yes,
fil de lin blanc retord,0,existing,,,yes,
fil de lin bis retord,0,existing,,,yes,
fil à carder de fer,0,existing,,,yes,
fil de chanvre d'étoupes,0,existing,,,yes,
fil d'arbalète,0,existing,,,yes,
fil de lin crû simple,0,existing,,,yes,
fil blanc retord,0,existing,,,yes,
fil à mèche,,existing,,,no,
fil à esturgeon,0,existing,,,yes,
fil à coudre en poignée,0,existing,,,yes,
fil à coudre en masse,0,existing,,,yes,
fil à coudre de Piedmont,0,existing,,,yes,
figures de cire habillée,0,existing,,,yes,
épicerie muscade feuilles et noix,0,existing,,,yes,
fer en feuilles double,0,existing,,,yes,
feuilles d'argent et d'or battu,0,existing,,,yes,
feuilles a poing,0,existing,,,yes,
ferré,0,existing,,,yes,
fer-blanc et de 450 feuilles et simple,0,existing,,,yes,
barils de fer-blanc et de 600 feuilles,0,existing,,,yes,
barils de fer-blanc et de 450 feuilles,0,existing,,,yes,
fer-blanc et de 450 feuilles,0,existing,,,yes,
fer-blanc en barre,0,existing,,,yes,
fer-blanc et double et de 450 feuilles,0,existing,,,yes,
fer-blanc et double,0,existing,,,yes,
fer-blanc et brut,0,existing,,,yes,
fer spatté,0,existing,,,yes,
son et vesse ferre,0,existing,,,yes,
ornements de fer,0,existing,,,yes,
fer de 450 feuilles et noir et simple,0,existing,,,yes,
fer de feuilles et noir,0,existing,,,yes,
fer double et noir,0,existing,,,yes,
fer de 450 feuilles et noir,0,existing,,,yes,
feuillard de fer et cercle de fer,0,existing,,,yes,
fer étain,0,existing,,,yes,
fer et canon de fer,0,existing,,,yes,
ouvrages de fer enclume,0,existing,,,yes,
fer en verge et Latte,0,existing,,,yes,
fer en tuyau,0,existing,,,yes,
tacelle de fer,0,existing,,,yes,
ouvrages de serrurerie fer,0,existing,,,yes,
fer en scie,0,existing,,,yes,
fer en rechaux,0,existing,,,yes,
fer en rampe,0,existing,,,yes,
potin de fer,0,existing,,,yes,
fer en poterie,0,existing,,,yes,
poêles de fer à frire,0,existing,,,yes,
pocle de fer,0,existing,,,yes,
fer en plature,0,existing,,,yes,
fer en platine,0,existing,,,yes,
fer en plaque,0,existing,,,yes,
fer en plançon,0,existing,,,yes,
fer en pivot,0,existing,,,yes,
fer en pince,0,existing,,,yes,
fer en pierrier,0,existing,,,yes,
fer en pelle,0,existing,,,yes,
fer en pellerie,0,existing,,,yes,
fer en palme,0,existing,,,yes,
fer en metume,0,existing,,,yes,
fer en masse,0,existing,,,yes,
fer en marmite,0,existing,,,yes,
fer en lèchefrite,0,existing,,,yes,
fer en lame,0,existing,,,yes,
fer en Guéné,0,existing,,,yes,
fer en grillon,0,existing,,,yes,
fer en grille,0,existing,,,yes,
fer en grillage,0,existing,,,yes,
fer en gratte,0,existing,,,yes,
fer en figure,0,existing,,,yes,
feuilles de fer et feuillard de fer et tôle de fer,0,existing,,,yes,
feuillard de fer ou ???,0,existing,,,yes,
feuillard de fer,0,existing,,,yes,
essieu de fer,0,existing,,,yes,
enclume de fer et étaux de fer,0,existing,,,yes,
enclume de fer,0,existing,,,yes,
fer en écope,0,existing,,,yes,
fer en crapaudine,0,existing,,,yes,
fer en couvercle,0,existing,,,yes,
fer en compas,0,existing,,,yes,
fer en coffre,0,existing,,,yes,
fer en clou,0,existing,,,yes,
fer en cloche,0,existing,,,yes,
fer en cierge,0,existing,,,yes,
fer en chou,0,existing,,,yes,
fer en chaudière,0,existing,,,yes,
fer en charrue,0,existing,,,yes,
fer en chape,0,existing,,,yes,
fer en brancard,0,existing,,,yes,
fer en botte,0,existing,,,yes,
bombe de fer,0,existing,,,yes,
fer en bocage,0,existing,,,yes,
batterie de cuisine de fer,0,existing,,,yes,
barils de fer,0,existing,,,yes,
fer en bande,0,existing,,,yes,
fer en balance,0,existing,,,yes,
acier de fer,0,existing,,,yes,
fer Dhipsium,0,existing,,,yes,
fer de lin Cierge,0,existing,,,yes,
cloches de fer de fonte,0,existing,,,yes,
chaudières de fer de fonte,0,existing,,,yes,
fer de charrue,0,existing,,,yes,
chaudières de fer coulé et marmites de fer coulé,0,existing,,,yes,
chaudières de fer coulé,0,existing,,,yes,
fer caverge,0,existing,,,yes,
fer quarré,0,existing,,,yes,
poêles à frire en fer battu,0,existing,,,yes,
ouvrages de fer à repasser,0,existing,,,yes,
poêles à frire en fer,0,existing,,,yes,
ouvrages de fer à nègre,0,existing,,,yes,
fer à moulin,0,existing,,,yes,
fer à lame,0,existing,,,yes,
faux et faucille,0,existing,,,yes,
faucille,0,existing,,,yes,
fasoche,0,existing,,,yes,
fascine de bois,0,existing,,,yes,
farme ???,0,existing,,,yes,
fine et biscuit,0,existing,,,yes,
farce a drapier,0,existing,,,yes,
fanal de vaisseau,0,existing,,,yes,
fanaile,0,existing,,,yes,
falquiere de mulet,0,existing,,,yes,
faisan,0,existing,,,yes,
faille de laine,0,existing,,,yes,
éventails fin,0,existing,,,yes,
éventails fin et d'ivoire,0,existing,,,yes,
éventails de palme,0,existing,,,yes,
étoupes et corde de lin,0,existing,,,yes,
étoupes à calfeutrer,0,existing,,,yes,
étoffe de coton et de velours,0,existing,,,yes,
étoffe de coton et de soie dite calutras,0,existing,,,yes,
étoffe d'argent et d'or et de soie,0,existing,,,yes,
molleton capiton,0,existing,,,yes,
étoffe de file et de soie,0,existing,,,yes,
tripe de soie de velours,0,existing,,,yes,
étoffe de soie peu,0,existing,,,yes,
étoffe de soie peluches,0,existing,,,yes,
étoffe de soie à peu de soie,0,existing,,,yes,
étoffe de soie à peu,0,existing,,,yes,
étoffe de soie ???,0,existing,,,yes,
étoffe de soie ?,0,existing,,,yes,
étoffe de fil de soie,0,existing,,,yes,
étoffe de laine large et serge de laine,0,existing,,,yes,
éternelle de soie,0,existing,,,yes,
étoffe de soie de soie et galets,0,existing,,,yes,
étoffe de bourre en molleton,0,existing,,,yes,
étoffe broché de coton et de fil siamois,0,existing,,,yes,
éternelle de laine,0,existing,,,yes,
éternelle,0,existing,,,yes,
étamine fine,0,existing,,,yes,
étoffe de peluches à nègre,0,existing,,,yes,
étoffe dorure d'argent et d'or fin,0,existing,,,yes,
étoffe de coton et de velours de coton,0,existing,,,yes,
étoffe de soie et de velours,0,existing,,,yes,
soucy de soie,0,existing,,,yes,
raz de Saint-Maur de soie,0,existing,,,yes,
étoffe de fil et de soie aune,0,existing,,,yes,
étoffe de coton des Indes et de soie,0,existing,,,yes,
étoffe de coton et de soie aune,0,existing,,,yes,
étoffe de poil et de d'Utrecht,0,existing,,,yes,
ligature de poil,0,existing,,,yes,
tanillas de poil,0,existing,,,yes,
catalogne de poil,0,existing,,,yes,
bouras de poil,0,existing,,,yes,
étoffe Turc,0,existing,,,yes,
étoffe teint,0,existing,,,yes,
serge de laine étoffeée,0,existing,,,yes,
serge de Rouen,0,existing,,,yes,
satin et serge,0,existing,,,yes,
étoffe de laine sans teinte,0,existing,,,yes,
étoffe de laine pure ou étoffe de laine,0,existing,,,yes,
étoffe de laine à nègre,0,existing,,,yes,
perpetuanne de laine,0,existing,,,yes,
peluche de laine,0,existing,,,yes,
florentine de laine,0,existing,,,yes,
serge de laine divers,0,existing,,,yes,
molleton imprimé de laine,0,existing,,,yes,
étoffe Maroc,0,existing,,,yes,
dauphine de laine,0,existing,,,yes,
étoffe de coton et de fil et de laine et poil de chèvre aune,0,existing,,,yes,
catalogne de laine,0,existing,,,yes,
duroil de laine,0,existing,,,yes,
étoffe de laine à faire mouffle,0,existing,,,yes,
étoffe de fil et de laine aune,0,existing,,,yes,
étoffe de coton et de fil aune,0,existing,,,yes,
étoffe de coton et de tapisserie,0,existing,,,yes,
étoffe de coton et de pellerie,0,existing,,,yes,
étoffe de coton et de mercerie,0,existing,,,yes,
canelle,0,existing,,,yes,
brochée et brodée,0,existing,,,yes,
polini de poil,0,existing,,,yes,
étamine des prise,0,existing,,,yes,
étamine d'auvergne,0,existing,,,yes,
étamine d'agen,0,existing,,,yes,
étamette dauphine casinette,0,existing,,,yes,
étain en bloc et fin,0,existing,,,yes,
étain de glace,0,existing,,,yes,
esturgeon en daube,0,existing,,,yes,
estampes et carte géographique,0,existing,,,yes,
essence et huile de thérébentine,0,existing,,,yes,
drogue essence de vitriol,0,existing,,,yes,
espuirie,0,existing,,,yes,
espadrille,0,existing,,,yes,
escot de fer,0,existing,,,yes,
escortine,0,existing,,,yes,
escayolle,0,existing,,,yes,
escargot,0,existing,,,yes,
equeurs,0,existing,,,yes,
eprouvette de cuivre,0,existing,,,yes,
éponge commune et fine,0,existing,,,yes,
épingle en cuivre,0,existing,,,yes,
épingle de laiton,0,existing,,,yes,
épingle commune,0,existing,,,yes,
fine,0,existing,,,yes,
noix muscade,0,existing,,,yes,
épagnolette simple,0,existing,,,yes,
entenolle,0,existing,,,yes,
endive,0,existing,,,yes,
encre de la chine,0,existing,,,yes,
empeignes peinte pour soulier,0,existing,,,yes,
empeignes et talon de cuir coupé,0,existing,,,yes,
empeignes de toille,0,existing,,,yes,
empeignes de soulier,0,existing,,,yes,
empeignes brodée pour soulier,0,existing,,,yes,
égouttoir,0,existing,,,yes,
églefin salés,0,existing,,,yes,
efforce à tondre,0,existing,,,yes,
écritoire garni d'or,0,existing,,,yes,
écran,0,existing,,,yes,
écorce de citron séchée,0,existing,,,yes,
échelle,0,existing,,,yes,
echaussillon,0,existing,,,yes,
échantillon et morceau de soie,0,existing,,,yes,
ecart de bœuf,0,existing,,,yes,
ecarlate,0,existing,,,yes,
