year,marchandises,value,quantit,quantity_unit,total,grammesargent_markbanco
1796,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4633484
1796,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4633484
1796,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4633484
1796,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4633484
1796,Galle,,,,,8.4633484
1796,Gingembre,,,,,8.4633484
1796,Gomme,,,,,8.4633484
1796,Goudron ; de Suède,,,,,8.4633484
1796,Huile ; d'olive ; blanc ; de Gènes,,,,,8.4633484
1796,Huile ; de baleine,,,,,8.4633484
1796,Indigo,,,,,8.4633484
1796,Marchandises non classifiées,0,,,,8.4633484
1796,Minium,,,,,8.4633484
1796,Oxyde ; de plomb,,,,,8.4633484
1796,Plombs,,,,,8.4633484
1796,Poivre ; blanc-noir,,,,,8.4633484
1796,Potasse,,,,,8.4633484
1796,Riz,,,,,8.4633484
1796,Safran ; orange,,,,,8.4633484
1796,Savon,,,,,8.4633484
1796,Sucre ; cru blanc ; du Brésil,,,,,8.4633484
1796,Suif ; pour faire du savon,,,,,8.4633484
1796,Sumac,,,,,8.4633484
1796,Tabac ; de Virginie,,,,,8.4633484
1796,Tartre,,,,,8.4633484
1796,Thé ; boue,,,,,8.4633484
1796,Térébenthine,,,,,8.4633484
1796,Vert-de-gris,,,,,8.4633484
1796,Vin ; de France,,,,,8.4633484
1796,Vinaigre,,,,,8.4633484
1796,Vitriol ; blanc,,,,,8.4633484
1797,Alun,300,865.31097,livres de hambourg,2045006,8.4633484
1797,Beurre,260,2.7809796,tonneaux,2045006,8.4633484
1797,Blanc ; de baleine,35600,62720.723,livres de hambourg,2045006,8.4633484
1797,Bois ; de Pernambouc,0,0,livres de hambourg,2045006,8.4633484
1797,Bois ; de teinture,4038,,,2045006,8.4633484
1797,Bougie ; de suif,150,1.94582,livres de hambourg,2045006,8.4633484
1797,Cacao,4025,6273.7305,livres de hambourg,2045006,8.4633484
1797,Café,218400,235577.55,livres de hambourg,2045006,8.4633484
1797,Cochenille,1500,121.0983,livres de hambourg,2045006,8.4633484
1797,Coton ; autre et de Méditerranée,0,0,livres de hambourg,2045006,8.4633484
1797,Coton ; autre et de Méditerranée,4000,3173.2324,livres de hambourg,2045006,8.4633484
1797,Eau ; de vie,125860,28564.002,quartiers,2045006,8.4633484
1797,Fer,0,0,livres de bateau,2045006,8.4633484
1797,"Fruits ; divers ; amandes, pelures, raisins, prunes",19198,123073.48,livres de hambourg,2045006,8.4633484
1797,"Fruits ; divers ; amandes, pelures, raisins, prunes",39880,220810.28,livres de hambourg,2045006,8.4633484
1797,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,2045006,8.4633484
1797,"Fruits ; divers ; amandes, pelures, raisins, prunes",46582,98065.508,livres de hambourg,2045006,8.4633484
1797,Galle,0,0,livres de hambourg,2045006,8.4633484
1797,Gingembre,0,0,livres de hambourg,2045006,8.4633484
1797,Gomme,200,214.15202,livres de hambourg,2045006,8.4633484
1797,Goudron ; de Suède,0,0,last,2045006,8.4633484
1797,Huile ; d'olive ; blanc ; de Gènes,14589,26112.916,livres de hambourg,2045006,8.4633484
1797,Huile ; de baleine,0,0,tonneaux,2045006,8.4633484
1797,Indigo,15060,2625.218,livres de hambourg,2045006,8.4633484
1797,Marchandises non classifiées,663828,,,2045006,8.4633484
1797,Minium,4025,31003.9,livres de hambourg,2045006,8.4633484
1797,Oxyde ; de plomb,0,0,livres de hambourg,2045006,8.4633484
1797,Plombs,0,0,livres de hambourg,2045006,8.4633484
1797,Poivre ; blanc-noir,4150,4165.769,livres de hambourg,2045006,8.4633484
1797,Potasse,0,0,livres de hambourg,2045006,8.4633484
1797,Riz,0,0,livres de hambourg,2045006,8.4633484
1797,Safran ; orange,24000,1436.6246,livres de hambourg,2045006,8.4633484
1797,Savon,6735,23675.744,livres de hambourg,2045006,8.4633484
1797,Sucre ; cru blanc ; du Brésil,38018,62440.602,livres de hambourg,2045006,8.4633484
1797,Suif ; pour faire du savon,0,0,livres de hambourg,2045006,8.4633484
1797,Sumac,0,0,livres de hambourg,2045006,8.4633484
1797,Tabac ; de Virginie,129377,299551.34,livres de hambourg,2045006,8.4633484
1797,Tartre,2850,8138.5415,livres de hambourg,2045006,8.4633484
1797,Thé ; boue,5325,5961.9927,livres de hambourg,2045006,8.4633484
1797,Térébenthine,57105,443306.75,livres de hambourg,2045006,8.4633484
1797,Vert-de-gris,41340,23361.971,livres de hambourg,2045006,8.4633484
1797,Vin ; de France,528327,9739.8936,oxhoft,2045006,8.4633484
1797,Vinaigre,9584,215.45903,tierce,2045006,8.4633484
1797,Vitriol ; blanc,700,2413.7932,livres de hambourg,2045006,8.4633484
1798,Alun,13900,38124.391,livres de hambourg,1938634,8.4633484
1798,Beurre,0,0,tonneaux,1938634,8.4633484
1798,Blanc ; de baleine,0,0,livres de hambourg,1938634,8.4633484
1798,Bois ; de Pernambouc,0,0,livres de hambourg,1938634,8.4633484
1798,Bois ; de teinture,1000,,,1938634,8.4633484
1798,Bougie ; de suif,1200,15.568171,livres de hambourg,1938634,8.4633484
1798,Cacao,13000,18098.445,livres de hambourg,1938634,8.4633484
1798,Café,171208,155791.17,livres de hambourg,1938634,8.4633484
1798,Cochenille,0,0,livres de hambourg,1938634,8.4633484
1798,Coton ; autre et de Méditerranée,425,344.96652,livres de hambourg,1938634,8.4633484
1798,Coton ; autre et de Méditerranée,1410,846.91315,livres de hambourg,1938634,8.4633484
1798,Eau ; de vie,21200,4457.9023,quartiers,1938634,8.4633484
1798,Fer,0,0,livres de bateau,1938634,8.4633484
1798,"Fruits ; divers ; amandes, pelures, raisins, prunes",76436,551068.81,livres de hambourg,1938634,8.4633484
1798,"Fruits ; divers ; amandes, pelures, raisins, prunes",8187,34533.926,livres de hambourg,1938634,8.4633484
1798,"Fruits ; divers ; amandes, pelures, raisins, prunes",23460,40790.75,livres de hambourg,1938634,8.4633484
1798,"Fruits ; divers ; amandes, pelures, raisins, prunes",450,2617.8752,livres de hambourg,1938634,8.4633484
1798,Galle,6190,5868.0688,livres de hambourg,1938634,8.4633484
1798,Gingembre,0,0,livres de hambourg,1938634,8.4633484
1798,Gomme,2400,2230.5776,livres de hambourg,1938634,8.4633484
1798,Goudron ; de Suède,0,0,last,1938634,8.4633484
1798,Huile ; d'olive ; blanc ; de Gènes,14529,31290.295,livres de hambourg,1938634,8.4633484
1798,Huile ; de baleine,0,0,tonneaux,1938634,8.4633484
1798,Indigo,18100,2721.8188,livres de hambourg,1938634,8.4633484
1798,Marchandises non classifiées,446797,,,1938634,8.4633484
1798,Minium,13000,99029.227,livres de hambourg,1938634,8.4633484
1798,Oxyde ; de plomb,0,0,livres de hambourg,1938634,8.4633484
1798,Plombs,0,0,livres de hambourg,1938634,8.4633484
1798,Poivre ; blanc-noir,4900,4662.1895,livres de hambourg,1938634,8.4633484
1798,Potasse,6300,21964.834,livres de hambourg,1938634,8.4633484
1798,Riz,0,0,livres de hambourg,1938634,8.4633484
1798,Safran ; orange,5935,340.36429,livres de hambourg,1938634,8.4633484
1798,Savon,7850,27584.902,livres de hambourg,1938634,8.4633484
1798,Sucre ; cru blanc ; du Brésil,291619,398091.47,livres de hambourg,1938634,8.4633484
1798,Suif ; pour faire du savon,0,0,livres de hambourg,1938634,8.4633484
1798,Sumac,875,12318.586,livres de hambourg,1938634,8.4633484
1798,Tabac ; de Virginie,104272,166177.14,livres de hambourg,1938634,8.4633484
1798,Tartre,4225,11717.119,livres de hambourg,1938634,8.4633484
1798,Thé ; boue,8400,6280.3149,livres de hambourg,1938634,8.4633484
1798,Térébenthine,32342,248243.02,livres de hambourg,1938634,8.4633484
1798,Vert-de-gris,102960,49982.176,livres de hambourg,1938634,8.4633484
1798,Vin ; de France,528710,8110.125,oxhoft,1938634,8.4633484
1798,Vinaigre,6654,161.83432,tierce,1938634,8.4633484
1798,Vitriol ; blanc,700,2413.7932,livres de hambourg,1938634,8.4633484
