numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
724,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,39,Fer ; en plaques,Hollande,22511,,,,,,2368471,,,,,,,,,,,
725,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,27,Drap ; de laine ; de Silesie,Genes,3150,,,,,,33702154,,105168,23297278,,,,,,,,
725,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,39,Fer ; en plats,Hollande,1956,,,,,,2368471,,,,,,,,,,,
726,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,27,Drap ; de laine ; de Silesie,Nord,2382,,,,,,33702154,,105168,23297278,,,,,,,,
726,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,39,Fer ; en platines,Allemagne,32074,,,,,,2368471,,,,,,,,,,,
727,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,27,Drap ; de laine ; de Silesie,Portugal,37530,,,,,,33702154,,105168,23297278,,,,,,,,
727,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,39,Fer ; en poesles à frire,Hollande,20213,,,,,,2368471,,,,,,,,,,,
728,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,27,Drap ; de laine ; de Silesie,Savoye,13278,,,,,,33702154,,105168,23297278,,,,,,,,
728,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,39,Fer ; en poids,Hollande,1735,,,,,,2368471,,,,,,,,,,,
729,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,27,Drap ; de laine ; de Silesie,Suisse,2760,,,,,,33702154,,105168,23297278,,,,,,,,
729,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,39,Fer ; en sçies,Genes,1032,,,,,,2368471,,,,,,,,,,,
730,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; de laine ; de Van Robais,Allemagne,17250,,,,,,33702154,,74795,23297278,,,,,,,,
730,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,39,Fer ; spatté,Allemagne,1215,,,,,,2368471,,,,,,,,,,,
731,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; de laine ; de Van Robais,Espagne,13880,,,,,,33702154,,74795,23297278,,,,,,,,
731,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,39,Fer ; en taule,Hollande,12415,,,,,,2368471,,13490,,,,,,,,,
732,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; de laine ; de Van Robais,Flandre,13470,,,,,,33702154,,74795,23297278,,,,,,,,
732,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,39,Fer ; en taule,Nord,1075,,,,,,2368471,,13490,,,,,,,,,
733,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; de laine ; de Van Robais,Italie,13020,,,,,,33702154,,74795,23297278,,,,,,,,
733,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fer ; vieux,Hollande,,No value for Hollande,,,,,2368471,,1081,,,,,,,,,
734,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; de laine ; de Van Robais,Naples,17175,,,,,,33702154,,74795,23297278,,,,,,,,
734,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fer ; vieux,Suisse,,No value for Suisse,,,,,2368471,,1081,,,,,,,,,
735,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; bay???,Guinée,3908,,,,,,33702154,,,10404876,,,,,,,,
735,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fer ; ferrements,Hollande,1800,,,,,,2368471,,,,,,,,,,,
736,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; cad???,Suisse,250878,,,,,,33702154,,,10404876,,,,,,,,
736,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Ficelle,Genes,,,,,,,5887,,,,,,,,,,,
737,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; daufine,Allemagne,77017,,,,,,33702154,,124366,10404876,,,,,,,,
737,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; à coudre ; blanc,Flandre,32934,,,,,,1250061,,58282,382074,,,,,,,,
738,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; daufine,Espagne,1415,,,,,,33702154,,124366,10404876,,,,,,,,
738,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; à coudre ; blanc,Hollande,22268,,,,,,1250061,,58282,382074,,,,,,,,
739,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; daufine,Flandre,5400,,,,,,33702154,,124366,10404876,,,,,,,,
739,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; à coudre ; blanc,Genes,3080,,,,,,1250061,,58282,382074,,,,,,,,
740,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; daufine,Italie,14900,,,,,,33702154,,124366,10404876,,,,,,,,
740,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; à coudre ; de couleur,Flandre,81835,,,,,,1250061,,,382074,,,,,,,,
741,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; daufine,Portugal,3025,,,,,,33702154,,124366,10404876,,,,,,,,
741,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; à coudre ; épinal,Flandre,241957,,,,,,1250061,,,382074,,,,,,,,
742,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; daufine,Savoye,13010,,,,,,33702154,,124366,10404876,,,,,,,,
742,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de chanvre,Allemagne,14716,,,,,,1250061,,18601,,,,,,,,,
743,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; daufine,Suisse,9599,,,,,,33702154,,124366,10404876,,,,,,,,
743,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de chanvre,Savoye,3885,,,,,,1250061,,18601,,,,,,,,,
744,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; espagnolette,Allemagne,26773,,,,,,33702154,,64981,10404876,,,,,,,,
744,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de chevrette,Allemagne,4905,,,,,,1250061,,,,,,,,,,,
745,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; espagnolette,Espagne,1275,,,,,,33702154,,64981,10404876,,,,,,,,
745,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de chevre,Italie,1221,,,,,,1250061,,687750,,,,,,,,,
746,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; espagnolette,Flandre,4641,,,,,,33702154,,64981,10404876,,,,,,,,
746,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de chevre,Levant,683811,,,,,,1250061,,687750,,,,,,,,,
747,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; espagnolette,Hollande,1335,,,,,,33702154,,64981,10404876,,,,,,,,
747,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de chevre,Nord,2718,,,,,,1250061,,687750,,,,,,,,,
748,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; espagnolette,Italie,4563,,,,,,33702154,,64981,10404876,,,,,,,,
748,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; cru,Flandre,1693,,,,,,1250061,,,,,,,,,,,
749,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; espagnolette,Nord,1400,,,,,,33702154,,64981,10404876,,,,,,,,
749,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; à dentelle,Flandre,4040,,,,,,1250061,,29075,,,,,,,,,
750,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; espagnolette,Savoye,18773,,,,,,33702154,,64981,10404876,,,,,,,,
750,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; à dentelle,Hollande,25035,,,,,,1250061,,29075,,,,,,,,,
751,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; espagnolette,Suisse,6221,,,,,,33702154,,64981,10404876,,,,,,,,
751,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; d'étoupe,Allemagne,13227,,,,,,1250061,,,,,,,,,,,
752,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; flanelle,Allemagne,2747,,,,,,33702154,,24696,10404876,,,,,,,,
752,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de lin ; bis blanc,Flandre,16750,,,,,,1250061,,,112736,,,,,,,,
753,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; flanelle,Danemark,2000,,,,,,33702154,,24696,10404876,,,,,,,,
753,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de lin ; blanc,Allemagne,44206,,,,,,1250061,,,112736,,,,,,,,
754,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; flanelle,Espagne,10741,,,,,,33702154,,24696,10404876,,,,,,,,
754,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de lin ; retord,Allemagne,43005,,,,,,1250061,,51780,112736,,,,,,,,
755,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; flanelle,Flandre,1808,,,,,,33702154,,24696,10404876,,,,,,,,
755,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,40,Fil ; de lin ; retord,Flandre,8775,,,,,,1250061,,51780,112736,,,,,,,,
756,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; flanelle,Italie,3228,,,,,,33702154,,24696,10404876,,,,,,,,
756,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fil ; de fer,Allemagne,35305,,,,,,979588,,284351,,,,,,,,,
757,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; flanelle,Levant,1000,,,,,,33702154,,24696,10404876,,,,,,,,
757,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fil ; de fer,Flandre,7184,,,,,,979588,,284351,,,,,,,,,
758,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; flanelle,Savoye,3172,,,,,,33702154,,24696,10404876,,,,,,,,
758,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fil ; de fer,Hollande,164098,,,,,,979588,,284351,,,,,,,,,
759,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; molton,Allemagne,5260,,,,,,33702154,,39481,10404876,,,,,,,,
759,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fil ; de fer,Nord,2187,,,,,,979588,,284351,,,,,,,,,
760,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; molton,Espagne,6213,,,,,,33702154,,39481,10404876,,,,,,,,
760,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fil ; de fer,Suisse,75577,,,,,,979588,,284351,,,,,,,,,
761,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; molton,Portugal,2310,,,,,,33702154,,39481,10404876,,,,,,,,
761,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fil ; de léton,Hollande,64195,,,,,,979588,,695237,,,,,,,,,
762,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; molton,Suisse,25698,,,,,,33702154,,39481,10404876,,,,,,,,
762,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fil ; de léton,Nord,58888,,,,,,979588,,695237,,,,,,,,,
763,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Allemagne,598626,,,,,,33702154,,6293101,10404876,,,,,,,,
763,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fil ; de léton,Suède,568834,,,,,,979588,,695237,,,,,,,,,
764,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Espagne,374319,,,,,,33702154,,6293101,10404876,,,,,,,,
764,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fil ; de léton,Suisse,3320,,,,,,979588,,695237,,,,,,,,,
765,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Flandre,11958,,,,,,33702154,,6293101,10404876,,,,,,,,
765,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Filets ; d'espars,Espagne,17890,,,,,,40260,,,,,,,,,,,
766,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Hollande,1221,,,,,,33702154,,6293101,10404876,,,,,,,,
766,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Filets ; de patines,Espagne,2650,,,,,,40260,,,,,,,,,,,
767,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Italie,861810,,,,,,33702154,,6293101,10404876,,,,,,,,
767,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Filets ; à sardinaux,Italie,1080,,,,,,40260,,19720,,,,,,,,,
768,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Naples,304570,,,,,,33702154,,6293101,10404876,,,,,,,,
768,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Filets ; à sardinaux,Genes,18640,,,,,,40260,,19720,,,,,,,,,
769,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Genes,280805,,,,,,33702154,,6293101,10404876,,,,,,,,
769,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Filozelle,Italie,10800,,,,,,1167766,,,,,,,,,,,
770,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Levant,141665,,,,,,33702154,,6293101,10404876,,,,,,,,
770,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Filozelle,Genes,12600,,,,,,1167766,,,,,,,,,,,
771,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Portugal,1428,,,,,,33702154,,6293101,10404876,,,,,,,,
771,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Filozelle,Savoye,8000,,,,,,1167766,,,,,,,,,,,
772,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Savoye,1265813,,,,,,33702154,,6293101,10404876,,,,,,,,
772,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Filozelle,Suisse,1136366,,,,,,1167766,,,,,,,,,,,
773,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Suisse,2419014,,,,,,33702154,,6293101,10404876,,,,,,,,
773,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Flambeaux,Naples,,,,,,,9058,,,,,,,,,,,
774,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,28,Drap ; draperie ; ordinaire,Guinée,31872,,,,,,33702154,,6293101,10404876,,,,,,,,
774,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fleurs ; artifficielles,Italie,21000,,,,,,88563,,86900,,,,,,,,,
775,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Allemagne,224898,,,,,,33702154,,1402513,10404876,,,,,,,,
775,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fleurs ; artifficielles,Naples,4000,,,,,,88563,,86900,,,,,,,,,
776,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Angleterre,2400,,,,,,33702154,,1402513,10404876,,,,,,,,
776,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fleurs ; artifficielles,Genes,40150,,,,,,88563,,86900,,,,,,,,,
777,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Espagne,584830,,,,,,33702154,,1402513,10404876,,,,,,,,
777,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fleurs ; artifficielles,Savoye,21750,,,,,,88563,,86900,,,,,,,,,
778,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Flandre,189510,,,,,,33702154,,1402513,10404876,,,,,,,,
778,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Fleurs ; de d?,Levant,1663,,,,,,88563,,,,,,,,,,,
779,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Italie,151388,,,,,,33702154,,1402513,10404876,,,,,,,,
779,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Foin,Allemagne,10272,,,,,,11922,,,,,,,,,,,
780,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Naples,93440,,,,,,33702154,,1402513,10404876,,,,,,,,
780,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Foin,Hollande,1650,,,,,,11922,,,,,,,,,,,
781,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Genes,49610,,,,,,33702154,,1402513,10404876,,,,,,,,
781,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Folicule,Espagne,2300,,,,,,169918,,,,,,,,,,,
782,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Venise,2400,,,,,,33702154,,1402513,10404876,,,,,,,,
782,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Folicule,Italie,96408,,,,,,169918,,,,,,,,,,,
783,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Levant,38762,,,,,,33702154,,1402513,10404876,,,,,,,,
783,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Folicule,Genes,14400,,,,,,169918,,,,,,,,,,,
784,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Portugal,8770,,,,,,33702154,,1402513,10404876,,,,,,,,
784,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,41,Folicule,Levant,56810,,,,,,169918,,,,,,,,,,,
785,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Savoye,19857,,,,,,33702154,,1402513,10404876,,,,,,,,
785,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fourures ; de soye,Genes,3040,,,,,,14297,,,,,,,,,,,
786,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Suisse,34018,,,,,,33702154,,1402513,10404876,,,,,,,,
786,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fourures ; de soye,Levant,11257,,,,,,14297,,,,,,,,,,,
787,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; petite,Isles,2630,,,,,,33702154,,1402513,10404876,,,,,,,,
787,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fromage ; commun,Allemagne,10354,,,,,,1759147,,159298,,,,,,,,,
788,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; pinchina,Flandre,8000,,,,,,33702154,,,10404876,,,,,,,,
788,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fromage ; commun,Espagne,3822,,,,,,1759147,,159298,,,,,,,,,
789,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; ratine,Suisse,319480,,,,,,33702154,,,10404876,,,,,,,,
789,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fromage ; commun,Italie,4253,,,,,,1759147,,159298,,,,,,,,,
790,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; raz de maroc,Allemagne,388000,,,,,,33702154,,1157658,10404876,,,,,,,,
790,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fromage ; commun,Naples,2787,,,,,,1759147,,159298,,,,,,,,,
791,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; raz de maroc,Espagne,39124,,,,,,33702154,,1157658,10404876,,,,,,,,
791,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fromage ; commun,Genes,14085,,,,,,1759147,,159298,,,,,,,,,
792,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; raz de maroc,Flandre,51348,,,,,,33702154,,1157658,10404876,,,,,,,,
792,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fromage ; commun,Nord,1427,,,,,,1759147,,159298,,,,,,,,,
793,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; raz de maroc,Italie,114150,,,,,,33702154,,1157658,10404876,,,,,,,,
793,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fromage ; commun,Savoye,122570,,,,,,1759147,,159298,,,,,,,,,
794,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; raz de maroc,Genes,15600,,,,,,33702154,,1157658,10404876,,,,,,,,
794,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fromage ; de Gruyere,Suisse,586332,,,,,,1759147,,,,,,,,,,,
795,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; raz de maroc,Portugal,389828,,,,,,33702154,,1157658,10404876,,,,,,,,
795,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fromage ; d'hollande,Hollande,1013517,,,,,,1759147,,,,,,,,,,,
796,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; raz de maroc,Savoye,92152,,,,,,33702154,,1157658,10404876,,,,,,,,
796,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; cru,Genes,8755,,,,,,910985,,10079,,,,,,,,,
797,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; raz de maroc,Suisse,67456,,,,,,33702154,,1157658,10404876,,,,,,,,
797,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; cru,Savoye,1324,,,,,,910985,,10079,,,,,,,,,
798,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; serge,Allemagne,338311,,,,,,33702154,,697864,10404876,,,,,,,,
798,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Espagne,220609,,,,,,910985,,900906,,,,,,,,,
799,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; serge,Espagne,140399,,,,,,33702154,,697864,10404876,,,,,,,,
799,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Flandre,7096,,,,,,910985,,900906,,,,,,,,,
800,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; serge,Flandre,123774,,,,,,33702154,,697864,10404876,,,,,,,,
800,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Hollande,1955,,,,,,910985,,900906,,,,,,,,,
801,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; serge,Hollande,46724,,,,,,33702154,,697864,10404876,,,,,,,,
801,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Italie,27210,,,,,,910985,,900906,,,,,,,,,
802,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; serge,Italie,13972,,,,,,33702154,,697864,10404876,,,,,,,,
802,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Naples,304421,,,,,,910985,,900906,,,,,,,,,
803,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; serge,Portugal,13326,,,,,,33702154,,697864,10404876,,,,,,,,
803,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Genes,14774,,,,,,910985,,900906,,,,,,,,,
804,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; serge,Savoye,5696,,,,,,33702154,,697864,10404876,,,,,,,,
804,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Levant,283791,,,,,,910985,,900906,,,,,,,,,
805,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; serge,Suisse,10872,,,,,,33702154,,697864,10404876,,,,,,,,
805,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Nord,1062,,,,,,910985,,900906,,,,,,,,,
806,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; serge,Isles,4790,,,,,,33702154,,697864,10404876,,,,,,,,
806,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Portugal,38881,,,,,,910985,,900906,,,,,,,,,
807,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drap ; draperie ; sergette,Suisse,17950,,,,,,33702154,,,,,,,,,,,
807,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fruit ; sec,Savoye,1107,,,,,,910985,,900906,,,,,,,,,
808,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drogueries,Allemagne,32887,,,,,,290990,,,,,,,,,,,
808,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Futailles,Italie,3168,,,,,,7139,,,,,,,,,,,
809,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drogueries,Angleterre,1124,,,,,,290990,,,,,,,,,,,
809,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Futailles,Nord,3971,,,,,,7139,,,,,,,,,,,
810,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drogueries,Danemark,7800,,,,,,290990,,,,,,,,,,,
810,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Fuzeaux,Allemagne,,,,,,,3239,,,,,,,,,,,
811,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,29,Drogueries,Espagne,108450,,,,,,290990,,,,,,,,,,,
811,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,42,Galbanum,Levant,,,,,,,3990,,,,,,,,,,,
