numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
674,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; noir,Russie,1440,,,,,,3475225,,31521,,,,,,,,,
675,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; d'Elbeuf,Nord,3680,,,,,,26418771,,,1432821,18250852,,,,,,,
675,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; noir,Suede,5761,,,,,,3475225,,31521,,,,,,,,,
676,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; d'Elbeuf,Portugal,107156,,,,,,26418771,,,1432821,18250852,,,,,,,
676,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; ouvré,Hollande,9266,,,,,,3475225,,29306,,,,,,,,,
677,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; d'Elbeuf,Russie,6600,,,,,,26418771,,,1432821,18250852,,,,,,,
677,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; ouvré,Italie,11395,,,,,,3475225,,29306,,,,,,,,,
678,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; d'Elbeuf,Savoye,276602,,,,,,26418771,,,1432821,18250852,,,,,,,
678,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; ouvré,Naples,1325,,,,,,3475225,,29306,,,,,,,,,
679,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; d'Elbeuf,Suisse,180754,,,,,,26418771,,,1432821,18250852,,,,,,,
679,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; ouvré,Russie,1300,,,,,,3475225,,29306,,,,,,,,,
680,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; d'Elbeuf,Isles,39160,,,,,,26418771,,,1432821,18250852,,,,,,,
680,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; ouvré,Savoye,4212,,,,,,3475225,,29306,,,,,,,,,
681,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; de Lille,Flandre,7350,,,,,,26418771,,,7350,18250852,,,,,,,
681,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; ouvré,Suede,1808,,,,,,3475225,,29306,,,,,,,,,
682,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; Londrin,Espagne,7680,,,,,,26418771,,,15588353,18250852,,,,,,,
682,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en plaques,Hollande,23266,,,,,,3475225,,23266,,,,,,,,,
683,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; Londrin,Italie,90768,,,,,,26418771,,,15588353,18250852,,,,,,,
683,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en platines,Allemagne,7780,,,,,,3475225,,13420,,,,,,,,,
684,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; Londrin,Naples,89910,,,,,,26418771,,,15588353,18250852,,,,,,,
684,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en platines,Flandre,5640,,,,,,3475225,,13420,,,,,,,,,
685,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; Londrin,Genes,9780,,,,,,26418771,,,15588353,18250852,,,,,,,
685,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en poëles à frire,Hollande,21329,,,,,,3475225,,21329,,,,,,,,,
686,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; Londrin,Venise,11675,,,,,,26418771,,,15588353,18250852,,,,,,,
686,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en scies,Genes,1861,,,,,,3475225,,1861,,,,,,,,,
687,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; Londrin,Levant,15376140,,,,,,26418771,,,15588353,18250852,,,,,,,
687,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en taule,Allemagne,2055,,,,,,3475225,,51984,,,,,,,,,
688,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,26,Drap ; de laine ; Londrin,Savoye,2400,,,,,,26418771,,,15588353,18250852,,,,,,,
688,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en taule,Flandre,2819,,,,,,3475225,,51984,,,,,,,,,
689,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Louviers,Allemagne,109246,,,,,,26418771,,,316930,18250852,,,,,,,
689,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en taule,Hollande,25381,,,,,,3475225,,51984,,,,,,,,,
690,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Louviers,Espagne,25204,,,,,,26418771,,,316930,18250852,,,,,,,
690,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en taule,Suede,253820729,,,,,,3475225,,51984,,,,,,,,,
691,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Louviers,Flandre,7680,,,,,,26418771,,,316930,18250852,,,,,,,
691,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; en tuyaux,Allemagne,2220,,,,,,3475225,,2220,,,,,,,,,
692,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Louviers,Hollande,3880,,,,,,26418771,,,316930,18250852,,,,,,,
692,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fer ; ferrements,Flandre,2323,,,,,,3475225,,2323,,,,,,,,,
693,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Louviers,Italie,23930,,,,,,26418771,,,316930,18250852,,,,,,,
693,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Ficelle,Genes,3037,,,,,,4902,,,,,,,,,,,
694,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Louviers,Portugal,5000,,,,,,26418771,,,316930,18250852,,,,,,,
694,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Ficelle,Levant,1865,,,,,,4902,,,,,,,,,,,
695,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Louviers,Savoye,138680,,,,,,26418771,,,316930,18250852,,,,,,,
695,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fil ; à coudre ; blanc,Flandre,21880,,,,,,2058107,,85106,275233,,,,,,,,
696,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Louviers,Suisse,3320,,,,,,26418771,,,316930,18250852,,,,,,,
696,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fil ; à coudre ; blanc,Hollande,56301,,,,,,2058107,,85106,275233,,,,,,,,
697,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Sedan,Allemagne,4500,,,,,,26418771,,,228565,18250852,,,,,,,
697,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fil ; à coudre ; blanc,Italie,1160,,,,,,2058107,,85106,275233,,,,,,,,
698,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Sedan,Espagne,125440,,,,,,26418771,,,228565,18250852,,,,,,,
698,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fil ; à coudre ; blanc,Genes,3665,,,,,,2058107,,85106,275233,,,,,,,,
699,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Sedan,Hollande,6000,,,,,,26418771,,,228565,18250852,,,,,,,
699,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,38,Fil ; à coudre ; blanc,Savoye,2100,,,,,,2058107,,85106,275233,,,,,,,,
700,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Sedan,Nord,18125,,,,,,26418771,,,228565,18250852,,,,,,,
700,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; à coudre ; de couleur,Flandre,31690,,,,,,2058107,,31690,275233,,,,,,,,
701,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Sedan,Portugal,67250,,,,,,26418771,,,228565,18250852,,,,,,,
701,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; à coudre ; épinal,Flandre,158437,,,,,,2058107,,158497,275233,,,,,,,,
702,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Sedan,Russie,6000,,,,,,26418771,,,228565,18250852,,,,,,,
702,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de chanvre,Allemagne,54539,,,,,,2058107,,57965,57965,,,,,,,,
703,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Sedan,Isles,1250,,,,,,26418771,,,228565,18250852,,,,,,,
703,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de chanvre,Savoye,3426,,,,,,2058107,,57965,57965,,,,,,,,
704,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Silesie,Allemagne,13044,,,,,,26418771,,,72480,18250852,,,,,,,
704,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de cheve,Espagne,3511,,,,,,2058107,,1404487,1404487,,,,,,,,
705,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Silesie,Flandre,2256,,,,,,26418771,,,72480,18250852,,,,,,,
705,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de cheve,Flandre,8040,,,,,,2058107,,1404487,1404487,,,,,,,,
706,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Silesie,Italie,14622,,,,,,26418771,,,72480,18250852,,,,,,,
706,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de cheve,Italie,4020,,,,,,2058107,,1404487,1404487,,,,,,,,
707,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Silesie,Portugal,29130,,,,,,26418771,,,72480,18250852,,,,,,,
707,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de cheve,Levant,1388916,,,,,,2058107,,1404487,1404487,,,,,,,,
708,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Silesie,Savoye,11748,,,,,,26418771,,,72480,18250852,,,,,,,
708,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; cru,Hollande,1275,,,,,,2058107,,1275,1275,,,,,,,,
709,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Silesie,Suisse,1680,,,,,,26418771,,,72480,18250852,,,,,,,
709,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; à dentelle,Flandre,7065,,,,,,2058107,,22080,22080,,,,,,,,
710,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Vanrobais,Allemagne,56862,,,,,,26418771,,,305976,18250852,,,,,,,
710,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; à dentelle,Hollande,15015,,,,,,2058107,,22080,22080,,,,,,,,
711,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Vanrobais,Espagne,87960,,,,,,26418771,,,305976,18250852,,,,,,,
711,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; d'étoupes,Allemagne,11589,,,,,,2058107,,20503,20503,,,,,,,,
712,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Vanrobais,Flandre,23220,,,,,,26418771,,,305976,18250852,,,,,,,
712,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; d'étoupes,Savoye,8914,,,,,,2058107,,20503,20503,,,,,,,,
713,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Vanrobais,Italie,128070,,,,,,26418771,,,305976,18250852,,,,,,,
713,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de lin ; bis blanc,Allemagne,123244,,,,,,2058107,,123244,276564,,,,,,,,
714,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Vanrobais,Suisse,4500,,,,,,26418771,,,305976,18250852,,,,,,,
714,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de lin ; blanc,Allemagne,116080,,,,,,2058107,,116080,276564,,,,,,,,
715,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Vanrobais,Isles,5364,,,,,,26418771,,,305976,18250852,,,,,,,
715,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de lin ; retord,Flandre,37240,,,,,,2058107,,37240,276564,,,,,,,,
716,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; de laine ; de Sir,Hollande,1280,,,,,,26418771,,,1280,18250852,,,,,,,
716,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de fer,Allemagne,13825,,,,,,1630023,,163685,,,,,,,,,
717,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; bayette,Guinée,12005,,,,,,26418771,,,12005,8167919,,,,,,,
717,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de fer,Hollande,126015,,,,,,1630023,,163685,,,,,,,,,
718,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; crepe de Reims,Allemagne,2837,,,,,,26418771,,,80678,8167919,,,,,,,
718,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de fer,Nord,4315,,,,,,1630023,,163685,,,,,,,,,
719,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; crepe de Reims,Flandre,1500,,,,,,26418771,,,80678,8167919,,,,,,,
719,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de fer,Suisse,19530,,,,,,1630023,,163685,,,,,,,,,
720,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; daufine,Allemagne,54062,,,,,,26418771,,,80678,8167919,,,,,,,
720,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de léton,Allemagne,242626,,,,,,1630023,,1466338,,,,,,,,,
721,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; daufine,Flandre,1104,,,,,,26418771,,,80678,8167919,,,,,,,
721,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de léton,Hollande,45213,,,,,,1630023,,1466338,,,,,,,,,
722,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; daufine,Italie,7475,,,,,,26418771,,,80678,8167919,,,,,,,
722,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de léton,Nord,29746,,,,,,1630023,,1466338,,,,,,,,,
723,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; daufine,Savoye,11300,,,,,,26418771,,,80678,8167919,,,,,,,
723,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Fil ; de léton,Suede,1146753,,,,,,1630023,,1466338,,,,,,,,,
724,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; daufine,Suisse,6737,,,,,,26418771,,,80678,8167919,,,,,,,
724,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Filets ; d'espars,Espagne,23870,,,,,,41110,,23870,,,,,,,,,
725,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; espagnolette,Allemagne,20789,,,,,,26418771,,,52525,8167919,,,,,,,
725,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Filets ; à sardinaux,Italie,5000,,,,,,41110,,17240,,,,,,,,,
726,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; espagnolette,Espagne,7735,,,,,,26418771,,,52525,8167919,,,,,,,
726,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Filets ; à sardinaux,Genes,12240,,,,,,41110,,17240,,,,,,,,,
727,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; espagnolette,Flandre,3389,,,,,,26418771,,,52525,8167919,,,,,,,
727,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Filozette,Suisse,562618,,,,,,562618,,,,,,,,,,,
728,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; espagnolette,Genes,4458,,,,,,26418771,,,52525,8167919,,,,,,,
728,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,39,Flambeaux,Naples,5960,,,,,,5960,,,,,,,,,,,
729,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; espagnolette,Hollande,2135,,,,,,26418771,,,52525,8167919,,,,,,,
729,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fleurs ; artifficielles,Italie,11000,,,,,,69600,,66000,,,,,,,,,
730,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; espagnolette,Italie,2660,,,,,,26418771,,,52525,8167919,,,,,,,
730,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fleurs ; artifficielles,Genes,55000,,,,,,69600,,66000,,,,,,,,,
731,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; espagnolette,Savoye,8543,,,,,,26418771,,,52525,8167919,,,,,,,
731,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fleurs ; de canelles,Italie,1800,,,,,,69600,,1800,,,,,,,,,
732,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,27,Drap ; draperie ; espagnolette,Suisse,2816,,,,,,26418771,,,52525,8167919,,,,,,,
732,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fleurs ; de muscades,Hollande,1800,,,,,,69600,,1800,,,,,,,,,
733,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; flanelle,Espagne,8360,,,,,,26418771,,,21027,8167919,,,,,,,
733,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Foin,Allemagne,15065,"Chiffre coupé, lisible 15,06…",,,,,15065,,,,,,,,,,,
734,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; flanelle,Flandre,1712,,,,,,26418771,,,21027,8167919,,,,,,,
734,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Folicule ; de sené,Italie,116100,,,,,,179550,,,,,,,,,,,
735,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; flanelle,Hollande,1680,,,,,,26418771,,,21027,8167919,,,,,,,
735,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Folicule ; de sené,Levant,63450,,,,,,179550,,,,,,,,,,,
736,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; flanelle,Italie,1950,,,,,,26418771,,,21027,8167919,,,,,,,
736,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fourues ; de soye,Espagne,15000,,,,,,55467,,,,,,,,,,,
737,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; flanelle,Levant,1800,,,,,,26418771,,,21027,8167919,,,,,,,
737,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fourues ; de soye,Levant,40467,,,,,,55467,,,,,,,,,,,
738,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; flanelle,Savoye,4440,,,,,,26418771,,,21027,8167919,,,,,,,
738,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fromage ; commun,Allemagne,6982,,,,,,1676280,,234456,,,,,,,,,
739,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; flanelle,Suisse,1085,,,,,,26418771,,,21027,8167919,,,,,,,
739,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fromage ; commun,Naples,2150,,,,,,1676280,,234456,,,,,,,,,
740,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; frac,Hollande,2600,,,,,,26418771,,,2600,8167919,,,,,,,
740,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fromage ; commun,Genes,3168,,,,,,1676280,,234456,,,,,,,,,
741,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; motton,Flandre,3092,,,,,,26418771,,,12004,8167919,,,,,,,
741,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fromage ; commun,Levant,1031,,,,,,1676280,,234456,,,,,,,,,
742,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; motton,Nord,1460,,,,,,26418771,,,12004,8167919,,,,,,,
742,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fromage ; commun,Nord,31098,,,,,,1676280,,234456,,,,,,,,,
743,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; motton,Suisse,7452,,,,,,26418771,,,12004,8167919,,,,,,,
743,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fromage ; commun,Savoye,190027,,,,,,1676280,,234456,,,,,,,,,
744,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; moutade,Hollande,1290,,,,,,26418771,,,1290,8167919,,,,,,,
744,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fromage ; de Gruyeres,Geneve,2841,,,,,,1676280,,171163,,,,,,,,,
745,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Allemagne,273462,,,,,,26418771,,,4774088,8167919,,,,,,,
745,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fromage ; de Gruyeres,Suisse,168322,,,,,,1676280,,171163,,,,,,,,,
746,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Angleterre,9115,,,,,,26418771,,,4774088,8167919,,,,,,,
746,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fromage ; d'hollande,Hollande,1270661,,,,,,1676280,,1270661,,,,,,,,,
747,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Espagne,997839,,,,,,26418771,,,4774088,8167919,,,,,,,
747,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fruit ; crus,Allemagne,11170,,,,,,1239293,,29443,,,,,,,,,
748,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Flandre,1290,,,,,,26418771,,,4774088,8167919,,,,,,,
748,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fruit ; crus,Genes,16120,,,,,,1239293,,29443,,,,,,,,,
749,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Geneve,2850,,,,,,26418771,,,4774088,8167919,,,,,,,
749,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,40,Fruit ; crus,Savoye,2153,,,,,,1239293,,29443,,,,,,,,,
750,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Italie,1350655,,,,,,26418771,,,4774088,8167919,,,,,,,
750,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,41,Fruit ; sec,Allemagne,5740,,,,,,1239293,,1209850,,,,,,,,,
751,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Naples,244210,,,,,,26418771,,,4774088,8167919,,,,,,,
751,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,41,Fruit ; sec,Espagne,265137,,,,,,1239293,,1209850,,,,,,,,,
752,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Genes,367775,,,,,,26418771,,,4774088,8167919,,,,,,,
752,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,41,Fruit ; sec,Flandre,4766,,,,,,1239293,,1209850,,,,,,,,,
753,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Levant,214840,,,,,,26418771,,,4774088,8167919,,,,,,,
753,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,41,Fruit ; sec,Hollande,29661,,,,,,1239293,,1209850,,,,,,,,,
754,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Nord,1698,,,,,,26418771,,,4774088,8167919,,,,,,,
754,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,41,Fruit ; sec,Italie,14150,,,,,,1239293,,1209850,,,,,,,,,
755,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Portugal,24936,,,,,,26418771,,,4774088,8167919,,,,,,,
755,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,41,Fruit ; sec,Naples,268183,,,,,,1239293,,1209850,,,,,,,,,
756,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Savoye,1094245,,,,,,26418771,,,4774088,8167919,,,,,,,
756,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,41,Fruit ; sec,Genes,32741,,,,,,1239293,,1209850,,,,,,,,,
757,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,28,Drap ; draperie ; ordinaire,Suisse,175689,,,,,,26418771,,,4774088,8167919,,,,,,,
