Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Sous,Leur Valeur (sub-total 1),Sous,Leur Valeur (sub-total 2),Sous,Leur Valeur (sub-total 3),Sous,Total,Sous,
Fatima zahra,,1757,37,Cordes ; à violons,Italie,,4 110,,5 550,,,,,,15 240,,
Fatima zahra,,1757,37,Cordes ; à violons,Savoye,,120,,5 550,,,,,,15 240,,
Fatima zahra,,1757,37,Cordeillards,Espagne,,151,,,,,,,,,,
Fatima zahra,,1757,38,Cornes ; de beuf,Allemagne,,22,10,,,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; de cerf,Allemagne,,50,12,67,3,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; de cerf,Savoye,,16,11,67,3,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; à lauterue,Flandre,,6 336,,7 552,5,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; à lauterue,Hollande,,1 216,5,7 552,5,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; meslées,Geneve,,461,,,,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; de mouton,Espagne,,9 292,11,18 513,11,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; de mouton,Italie,,3 128,,18 513,11,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; de mouton,Levant,,600,,18 513,11,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; de mouton,Portugal,,1 200,,18 513,11,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; de mouton,Savoye,,4 293,,18 513,11,,,,,27 888,9,
Fatima zahra,,1757,38,Cornes ; platte,Flandre,,1 272,,,,,,,,27 888,9,
Fatima zahra,,1757,38,Cornichons,Flandre,,110,,,,,,,,218,,
Fatima zahra,,1757,38,Cornichons,Hollande,,108,,,,,,,,218,,
Fatima zahra,,1757,38,Costus,Hollande,,315,15,,,,,,,,,
Fatima zahra,,1757,38,Coton ; filé,Allemagne,,4 982,,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; filé,Espagne,,1 530,,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; filé,Flandre,,1 080,,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; filé,Geneve,,846,,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; filé,Hollande,,77 225,,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; filé,Italie,,47 960,,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; filé,Levant,,1 779 544,,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; filé,Nord,,650,,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; filé,Savoye,,12,,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; filé,Suisse,,857,10,1 914 686,10,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; de laine,Allemagne,,87,10,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; de laine,Angleterre,,20,5,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; de laine,Espagne,,74 583,10,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; de laine,Flandre,,1 015,,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; de laine,Hollande,,2 295 973,19,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; de laine,Isles,,123 709,17,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,38,Coton ; de laine,Italie,,6 462,,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,39,Coton ; en laine ,Levant,,2 792 946,,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,39,Coton ; en laine ,Nord,,232 734,7,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,39,Coton ; en laine ,Portugal,,28 028,8,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,39,Coton ; en laine ,Savoye,,4 994,,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,39,Coton ; en laine ,Suisse,,1,10,5 560 556,3,,,,,7 476 898,13,
Fatima zahra,,1757,39,Coton ; souffré,Italie,,5,,30,,,,,,7 476 898,13,
Fatima zahra,,1757,39,Coton ; souffré,Savoye,,25,,30,,,,,,7 476 898,13,
Fatima zahra,,1757,39,Coton ; teint,Savoye,,1 626,,,,,,,,7 476 898,13,
Fatima zahra,,1757,39,Cotonne,Hollande,,8 000,,,,,,,,8 450,,
Fatima zahra,,1757,39,Cotonne,Italie,,450,,,,,,,,8 450,,
Fatima zahra,,1757,39,Couffes à boutanges,Italie,,2 034,,,,,,,,,,
Fatima zahra,,1757,39,Couffins ; d'espars,Italie,,120,,,,,,,,241,,
Fatima zahra,,1757,39,Couffins ; d'opier,Savoye,,51,,,,,,,,241,,
Fatima zahra,,1757,39,Couffins ; de palmes,Espagne,,70,,,,,,,,241,,
Fatima zahra,,1757,39,Couperose,Allemagne,,5 794,10,,,,,,,217 363,17,
Fatima zahra,,1757,39,Couperose,Angleterre,,774,8,,,,,,,217 363,17,
Fatima zahra,,1757,39,Couperose,Espagne,,2 089,,,,,,,,217 363,17,
Fatima zahra,,1757,39,Couperose,Flandre,,515,,,,,,,,217 363,17,
Fatima zahra,,1757,39,Couperose,Hollande,,173 127,18,,,,,,,217 363,17,
Fatima zahra,,1757,39,Couperose,Italie,,7 792,,,,,,,,217 363,17,
Fatima zahra,,1757,39,Couperose,Nord,,27 261,1,,,,,,,217 363,17,
Fatima zahra,,1757,39,Courdouans,Italie,,2 677,,,,,,,,11 353,,
Fatima zahra,,1757,39,Courdouans,Levant,,8 676,,,,,,,,11 353,,
Fatima zahra,,1757,39,Couteaux ; communs,Flandre,,147,12,20 497,7,,,,,22 822,7,
Fatima zahra,,1757,39,Couteaux ; communs,Hollande,,20 349,15,20 497,7,,,,,22 822,7,
Fatima zahra,,1757,39,Couteaux ; à tanneurs,Nord,,2 325,,,,,,,,22 822,7,
Fatima zahra,,1757,40,Coutil,Espagne,,3 029,,,,,,,,81 586,,
Fatima zahra,,1757,40,Coutil,Flandre,,70 872,10,,,,,,,81 586,,
Fatima zahra,,1757,40,Coutil,Hollande,,7 492,10,,,,,,,81 586,,
Fatima zahra,,1757,40,Coutil,Nord,,192,,,,,,,,81 586,,
Fatima zahra,,1757,40,Couvertures ; d'etoupes,Flandre,,815,,,,,,,,45 021,10,
Fatima zahra,,1757,40,Couvertures ; de laine,Allemagne,,108,,42 098,,,,,,45 021,10,
Fatima zahra,,1757,40,Couvertures ; de laine,Italie,,41 900,,42 098,,,,,,45 021,10,
Fatima zahra,,1757,40,Couvertures ; de laine,Suisse,,90,,42 098,,,,,,45 021,10,
Fatima zahra,,1757,40,Couvertures ; de plocq,Allemagne,,416,10,2 108,10,,,,,45 021,10,
Fatima zahra,,1757,40,Couvertures ; de plocq,Geneve,,252,,2 108,10,,,,,45 021,10,
Fatima zahra,,1757,40,Couvertures ; de plocq,Suisse,,1 440,,2 108,10,,,,,45 021,10,
Fatima zahra,,1757,40,Crasse ; d'huile,Espagne,,492,15,,,,,,,492,15,
Fatima zahra,,1757,40,Craye,Allemagne,,56,,,,,,,,551,,
Fatima zahra,,1757,40,Craye,Nord,,15,,,,,,,,551,,
Fatima zahra,,1757,40,Craye,Savoye,,480,,,,,,,,551,,
Fatima zahra,,1757,41,Crayons,Hollande,,432,10,,,,,,,615,,
Fatima zahra,,1757,41,Crayons,Nord,,182,10,,,,,,,615,,
Fatima zahra,,1757,41,Creme de tartre,Italie,,38 277,,,,,,,,,,
Fatima zahra,,1757,41,Creusets,Geneve,,1,16,,,,,,,1 174,16,
Fatima zahra,,1757,41,Creusets,Hollande,,65,,,,,,,,1 174,16,
Fatima zahra,,1757,41,Creusets,Nord,,1 108,,,,,,,,1 174,16,
Fatima zahra,,1757,41,Cribles,Allemagne,,8,16,,,,,,,26,16,
Fatima zahra,,1757,41,Cribles,Flandre,,18,,,,,,,,26,16,
Fatima zahra,,1757,41,Cricks de fer,Hollande,,3 246,14,,,,,,,,,
Fatima zahra,,1757,41,Crin ,Allemagne,,2 346,,,,,,,,55 964,12,
Fatima zahra,,1757,41,Crin ,Angleterre,,1 031,8,,,,,,,55 964,12,
Fatima zahra,,1757,41,Crin ,Flandre,,100,,,,,,,,55 964,12,
Fatima zahra,,1757,41,Crin ,Geneve,,6 657,,,,,,,,55 964,12,
Fatima zahra,,1757,41,Crin ,Hollande,,31 337,,,,,,,,55 964,12,
Fatima zahra,,1757,41,Crin ,Italie,,20,,,,,,,,55 964,12,
Fatima zahra,,1757,41,Crin ,Levant,,8 397,,,,,,,,55 964,12,
Fatima zahra,,1757,41,Crin ,Nord,,5 175,,,,,,,,55 964,12,
Fatima zahra,,1757,41,Crin ,Savoye,,901,4,,,,,,,55 964,12,
Fatima zahra,,1757,41,Cristaux,Allemagne,,40,,,,,,,,305,15,
Fatima zahra,,1757,41,Cristaux,Geneve,,216,,,,,,,,305,15,
Fatima zahra,,1757,41,Cristaux,Savoye,,17,10,,,,,,,305,15,
Fatima zahra,,1757,41,Cristaux,Suisse,,32,5,,,,,,,305,15,
Fatima zahra,,1757,42,Cubebes,Hollande,,12,10,,,,,,,,,
Fatima zahra,,1757,42,Cuillieres de bois,Savoye,,1 600,,,,,,,,,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; en poil,Angleterre,,76 890,,2 712 314,,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; en poil,Espagne,,624 852,,2 712 314,,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; en poil,Flandre,,9 288,,2 712 314,,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; en poil,Hollande,,58 826,,2 712 314,,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; en poil,Isles,,9 248,,2 712 314,,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; en poil,Italie,,123 080,,2 712 314,,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; en poil,Levant,,1 294 289,,2 712 314,,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; en poil,Portugal,,503 915,,2 712 314,,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; en poil,Savoye,,11 926,,2 712 314,,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; tannées,Allemagne,,734,4,133 561,16,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; tannées,Angleterre,,5 325,,133 561,16,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; tannées,Espagne,,74 592,,133 561,16,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; tannées,Flandre,,22 140,,133 561,16,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; tannées,Geneve,,75,,133 561,16,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; tannées,Hollande,,1 050,,133 561,16,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; tannées,Isles,,29 153,12,133 561,16,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; tannées,Italie,,270,,133 561,16,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de beuf ; tannées,Savoye,,222,,133 561,16,2 845 875,16,16,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de cheval ; en poil,Allemagne,,144,,144,,,,,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de genisse ; en poil,Savoye,,135,,135,,,,,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; doré,Flandre,,2 659,10,,,,,,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; d'hongrie,Hollande,,100,,,,,,,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de Russie,Allemagne,,1 151,,62 663,10,,,,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de Russie,Espagne,,1 040,,62 663,10,,,,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de Russie,Hollande,,40 455,,62 663,10,,,,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de Russie,Italie,,500,,62 663,10,,,,,3 028 840,,
Fatima zahra,,1757,42,Cuirs ; de Russie,Nord,,19 517,10,62 663,10,,,,,3 028 840,,
Fatima zahra,,1757,43,Cuirs ; de vache ; en poil,Espagne,,8 739,,107 578,4,117 262,4,4,,3 028 840,,
Fatima zahra,,1757,43,Cuirs ; de vache ; en poil,Hollande,,13 572,,107 578,4,117 262,4,4,,3 028 840,,
Fatima zahra,,1757,43,Cuirs ; de vache ; en poil,Italie,,192,,107 578,4,117 262,4,4,,3 028 840,,
Fatima zahra,,1757,43,Cuirs ; de vache ; en poil,Levant,,84 168,,107 578,4,117 262,4,4,,3 028 840,,
Fatima zahra,,1757,43,Cuirs ; de vache ; en poil,Savoye,,907,4,107 578,4,117 262,4,4,,3 028 840,,
Fatima zahra,,1757,43,Cuirs ; de vache ; tannés,Allemagne,,864,,9 684,,117 262,4,4,,3 028 840,,
Fatima zahra,,1757,43,Cuirs ; de vache ; tannés,Flandre,,8 820,,9 684,,117 262,4,4,,3 028 840,,
Fatima zahra,,1757,43,Cuivre ; en bassins,Hollande,,4 479,10,,,,,,,1 812 552,3,Le total ne semble pas bon (erreur d'environ 10 000 mais je ne trouve pas
Fatima zahra,,1757,43,Cuivre ; en batterie,Allemagne,,533 516,10,533 608,7,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; en batterie,Hollande,,91,17,533 608,7,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; brut,Allemagne,,21 174,10,229 706,13,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; brut,Flandre,,126,10,229 706,13,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; brut,Geneve,,4 262,10,229 706,13,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; brut,Hollande,,124 565,3,229 706,13,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; brut,Nord,,26 071,4,229 706,13,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; brut,Savoye,,21 712,,229 706,13,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; brut,Suede,,22 510,,229 706,13,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; brut,Suisse,,9 285,,229 706,13,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; en chaudieres,Hollande,,4 856,5,13 745,12,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; en chaudieres,Nord,,8 889,7,13 745,12,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; en chaudrons,Allemagne,,15 537,10,146 771,12,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; en chaudrons,Flandre,,105 312,10,146 771,12,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; en chaudrons,Hollande,,25 912,12,146 771,12,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; en chaudrons,Savoye,,9,,146 771,12,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; en toupe,Suisse,,5 765,,,,,,,,1 812 552,3,
Fatima zahra,,1757,43,Cuivre ; doré,Flandre,,900,,,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en feuilles,Nord,,13 611,,,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en grelot,Hollande,,15,,240,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en grelot,Nord,,225,,240,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en hopitaux,Hollande,,1 289,4,,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; jaune ,Allemagne,,1 260,,2 400,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; jaune ,Hollande,,1 105,,2 400,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; jaune ,Nord,,35,,2 400,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; ouvré,Allemagne,,11 401,19,140 683,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; ouvré,Danemark,,7,14,140 683,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; ouvré,Espagne,,138,15,140 683,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; ouvré,Flandre,,12 576,7,140 683,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; ouvré,Geneve,,681,15,140 683,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; ouvré,Hollande,,92 340,15,140 683,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; ouvré,Nord,,23 374,10,140 683,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; ouvré,Savoye,,63,,140 683,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; ouvré,Suede,,99,,140 683,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en planches,Danemark,,487,10,198 901,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en planches,Espagne,,516,,198 901,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en planches,Flandre,,2 100,,198 901,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en planches,Hollande,,6 592,10,198 901,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en planches,Nord,,155 474,5,198 901,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en planches,Suede,,33 731,5,198 901,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en plaques,Hollande,,727,10,,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en platines,Hollande,,2 882,,62 633,5,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en platines,Nord,,59 751,5,62 633,5,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en plattes,Flandre,,1 173,8,,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en robinets,Hollande,,146,,,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; rouge,Allemagne,,6 282,,43 797,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; rouge,Hollande,,3 750,,43 797,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; rouge,Nord,,31 395,10,43 797,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; rouge,Suisse,,2 370,,43 797,10,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en rozette,Hollande,,80 755,10,225 040,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; en rozette,Nord,,144 285,5,225 040,15,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; tangoul,Hollande,,17 950,,76 742,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; tangoul,Italie,,630,,76 742,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; tangoul,Levant,,40 792,,76 742,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; tangoul,Nord,,17 370,,76 742,,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; vieux,Allemagne,,44 431,2,99 589,12,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; vieux,Angleterre,,458,1,99 589,12,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; vieux,Espagne,,360,,99 589,12,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; vieux,Geneve,,45,,99 589,12,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; vieux,Hollande,,49 865,,99 589,12,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; vieux,Nord,,2 662,,99 589,12,,,,,1 812 552,3,
Fatima zahra,,1757,44,Cuivre ; vieux,Savoye,,1 768,9,99 589,12,,,,,1 812 552,3,
Fatima zahra,,1757,45,Culottes,Flandre,,60,,,,,,,,,,
Fatima zahra,,1757,45,Cumin,Italie,,342,,,,,,,,1 462,,
Fatima zahra,,1757,45,Cumin,Levant,,1 120,,,,,,,,1 462,,
Fatima zahra,,1757,45,Curcuma,Hollande,,1 779,15,,,,,,,,,
Fatima zahra,,1757,45,Cuves,Allemagne,,27,,,,,,,,,,
Fatima zahra,,1757,45,Caviers de terre,Espagne,,24,10,,,,,,,,,
Fatima zahra,,1757,45,Dame jannes,Hollande,,600,,,,,,,,2 300,,
Fatima zahra,,1757,45,Dame jannes,Nord,,1 700,,,,,,,,2 300,,
Fatima zahra,,1757,45,dattes,Flandre,,18,,,,,,,,25 862,,
Fatima zahra,,1757,45,dattes,Italie,,7 600,,,,,,,,25 862,,
Fatima zahra,,1757,45,dattes,Levant,,18 244,,,,,,,,25 862,,
Fatima zahra,,1757,45,Demitte,Italie,,441,,,,,,,,19 527,,
Fatima zahra,,1757,45,Demitte,Levant,,19 086,,,,,,,,19 527,,
Fatima zahra,,1757,45,dents ; d'elephant,Hollande,,113 347,10,113 597,10,,,,,122 129,10,
Fatima zahra,,1757,45,dents ; d'elephant,Nord,,250,,113 597,10,,,,,122 129,10,
Fatima zahra,,1757,45,Dents ; de morphil,Isles,,8 532,,,,,,,,122 129,10,
Fatima zahra,,1757,46,Dentelle ; de fil ; blanc,Flandre,,234 153,10,,,257 483,7,,,258 077,2,
Fatima zahra,,1757,46,Dentelle ; de fil ; commune,Allemagne,,78,,6 946,15,257 483,7,,,258 077,2,
Fatima zahra,,1757,46,Dentelle ; de fil ; commune,Espagne,,48,15,6 946,15,257 483,7,,,258 077,2,
Fatima zahra,,1757,46,Dentelle ; de fil ; commune,Savoye,,6 820,,6 946,15,257 483,7,,,258 077,2,
Fatima zahra,,1757,46,Dentelle ; de fil ; de Flandre,Hollande,,360,,,,257 483,7,,,258 077,2,
Fatima zahra,,1757,46,Dentelle ; de fil ; grosse,Hollande,,20,,,,257 483,7,,,258 077,2,
Fatima zahra,,1757,46,Dentelle ; de fil ; grosse,Suisse,,16 000,,,,257 483,7,,,258 077,2,
Fatima zahra,,1757,46,Dentelle ; de fil ; du Puy,Allemagne,,3,2,,,257 483,7,,,258 077,2,
Fatima zahra,,1757,46,Dentelle ; de soye,Flandre,,393,15,593,15,593,15,,,258 077,2,
Fatima zahra,,1757,46,Dentelle ; de soye,Suisse,,200,,593,15,593,15,,,258 077,2,
Fatima zahra,,1757,46,Dez à coudre,Hollande,,5 168,10,,,,,,,,,
Fatima zahra,,1757,46,Dominoterie,Allemagne,,250,,,,,,,,,,
Fatima zahra,,1757,47,Dorure ; fine,Italie,,20 000,,31 500,,,,,,31 500,,
Fatima zahra,,1757,47,Dorure ; fine,Savoye,,11 500,,31 500,,,,,,31 500,,
Fatima zahra,,1757,47,Dragées,Allemagne,,217,10,,,,,,,,,
Fatima zahra,,1757,48,Drap ; d'Hollande,Hollande,,1 608,10,1 728,10,,,,,809 954,10,
Fatima zahra,,1757,48,Drap ; de laine,Espagne,,120,,1 728,10,,,,,809 954,10,
Fatima zahra,,1757,49,Drap ; draperie ; ordinaire,Italie,,768 500,,769 700,,769 700,,,,809 954,10,
Fatima zahra,,1757,49,Drap ; draperie ; ordinaire,Savoye,,1 200,,769 700,,769 700,,,,809 954,10,
Fatima zahra,,1757,49,Drap ; droguet d'hollande,Hollande,,38 418,,,,,,,,809 954,10,
Fatima zahra,,1757,50,Drap ; Serge ; à doubles,Allemagne,,108,,108,,,,,,809 954,10,
Fatima zahra,,1757,50,Draps de lit,Allemagne,,43,15,,,,,,,568,15,
Fatima zahra,,1757,50,Draps de lit,Danemark,,525,,,,,,,,568,15,
Fatima zahra,,1757,50,Drapeaux vieux,Geneve,,2 607,10,,,,,,,11 041,,le total devrait être 11 040 - 10
Fatima zahra,,1757,50,Drapeaux vieux,Savoye,,8 403,10,,,,,,,11 041,,
Fatima zahra,,1757,50,Drapeaux vieux,Suisse,,30,,,,,,,,11 041,,
Fatima zahra,,1757,51,Drogueries,Allemagne,,50,,,,,,,,304 107,13,
Fatima zahra,,1757,51,Drogueries,Angleterre,,361,13,,,,,,,304 107,13,
Fatima zahra,,1757,51,Drogueries,Espagne,,135,,,,,,,,304 107,13,
Fatima zahra,,1757,51,Drogueries,Flandre,,322,,,,,,,,304 107,13,
Fatima zahra,,1757,51,Drogueries,Hollande,,291 225,,,,,,,,304 107,13,
Fatima zahra,,1757,51,Drogueries,Italie,,11 239,,,,,,,,304 107,13,
Fatima zahra,,1757,51,Drogueries,Nord,,360,,,,,,,,304 107,13,
Fatima zahra,,1757,51,Drogueries,Portugal,,300,,,,,,,,304 107,13,
Fatima zahra,,1757,51,Drogueries,Savoye,,115,,,,,,,,304 107,13,
Fatima zahra,,1757,51,Eau ; de cerize,Allemagne,,29,,,,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; de citron,Italie,,300,,717,,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; de citron,Savoye,,417,,717,,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; distilée,Geneve,,45,,,,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; de fl.d'orange,Allemagne,,525,,7 837,14,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; de fl.d'orange,Italie,,4 414,14,7 837,14,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; de fl.d'orange,Levant,,1 500,,7 837,14,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; de fl.d'orange,Savoye,,1 398,,7 837,14,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; forte,Hollande,,976,5,1 124,5,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; forte,Italie,,148,,1 124,5,,,,,11 529,7,
Fatima zahra,,1757,51,Eau ; medecinale,Flandre,,1 063,,,,,,,,11 529,7,
Fatima zahra,,1757,52,Eau ; mineralle,Allemagne,,72,18,270,8,,,,,11 529,7,
Fatima zahra,,1757,52,Eau ; mineralle,Hollande,,197,10,270,8,,,,,11 529,7,
Fatima zahra,,1757,52,Eau ; de la d'hongrie,Flandre,,30,,,,,,,,11 529,7,
Fatima zahra,,1757,52,Eau ; de sel,Flandre,,45,,,,,,,,11 529,7,
Fatima zahra,,1757,52,Eau ; de senseo,Savoye,,368,,,,,,,,11 529,7,
Fatima zahra,,1757,53,Eau de vie,Allemagne,,289,,,,,,,,2 970,9,
Fatima zahra,,1757,53,Eau de vie,Espagne,,2 262,5,,,,,,,2 970,9,
Fatima zahra,,1757,53,Eau de vie,Hollande,,70,4,,,,,,,2 970,9,
Fatima zahra,,1757,53,Eau de vie,Savoye,,109,,,,,,,,2 970,9,
Fatima zahra,,1757,53,Eau de vie,Suisse,,240,,,,,,,,2 970,9,
Fatima zahra,,1757,53,Ecaille de tortue,Espagne,,1 190,,,,,,,,115 729,,
Fatima zahra,,1757,53,Ecaille de tortue,Flandre,,3 664,,,,,,,,115 729,,
Fatima zahra,,1757,53,Ecaille de tortue,Hollande,,93 911,,,,,,,,115 729,,
