Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Deniers,Leur Valeur (sub-total 1),Deniers,Leur Valeur (sub-total 2),deniers,Total,Deniers,Remarks,
Fatima zahra,,1759,80,Mercerie,Portugal,,2 040,,,,,,2 210 730,10,,
Fatima zahra,,1759,80,Mercerie,Savoye,,21 288,,,,,,2 210 730,10,,
Fatima zahra,,1759,80,Mercerie,Suisse,,6 966,10,,,,,2 210 730,10,,
Fatima zahra,,1759,81,Mercure,Allemagne,,31 685,,,,,,32 845,,,
Fatima zahra,,1759,81,Mercure,Hollande,,1 160,,,,,,32 845,,,
Fatima zahra,,1759,81,Merluche,Danemark,,8 788,,,,,,10 102,,,
Fatima zahra,,1759,81,Merluche,Savoye,,1 314,,,,,,10 102,,,
Fatima zahra,,1759,81,Metal de cloche,Allemagne,,75,,,,,,1 571,6,,
Fatima zahra,,1759,81,Metal de cloche,Flandre,,250,,,,,,1 571,6,,
Fatima zahra,,1759,81,Metal de cloche,Geneve,,840,,,,,,1 571,6,,
Fatima zahra,,1759,81,Metal de cloche,Hollande,,400,,,,,,1 571,6,,
Fatima zahra,,1759,81,Metal de cloche,Savoye,,6,6,,,,,1 571,6,,
Fatima zahra,,1759,81,Meubles,Allemagne,,896,,,,,,12 546,,,
Fatima zahra,,1759,81,Meubles,Flandre,,11 500,,,,,,12 546,,,
Fatima zahra,,1759,81,Meubles,Geneve,,70,,,,,,12 546,,,
Fatima zahra,,1759,81,Meubles,Savoye,,80,,,,,,12 546,,,
Fatima zahra,,1759,81,Meules ; batardes,Espagne,,999,,,,,,31 321,15,,
Fatima zahra,,1759,81,Meules ; à éguiser,Espagne,,12 864,,12 915,,,,31 321,15,,
Fatima zahra,,1759,81,Meules ; à éguiser,Flandre,,51,,12 915,,,,31 321,15,,
Fatima zahra,,1759,81,Meules ; à favre,Espagne,,772,,,,,,31 321,15,,
Fatima zahra,,1759,81,Meules ; à moulin,Allemagne,,840,,1 340,,,,31 321,15,,
Fatima zahra,,1759,81,Meules ; à moulin,Espagne,,500,,1 340,,,,31 321,15,,
Fatima zahra,,1759,81,Meules ; à taillandier,Allemagne,,9,,15 295,15,,,31 321,15,,
Fatima zahra,,1759,81,Meules ; à taillandier,Espagne,,286,15,15 295,15,,,31 321,15,,
Fatima zahra,,1759,81,Meules ; à taillandier,Hollande,,15 000,,15 295,15,,,31 321,15,,
Fatima zahra,,1759,81,Miel,Allemagne,,8,,,,,,1 333,5,,
Fatima zahra,,1759,81,Miel,Espagne,,510,1,,,,,1 333,5,,
Fatima zahra,,1759,81,Miel,Flandre,,761,4,,,,,1 333,5,,
Fatima zahra,,1759,81,Miel,Savoye,,54,,,,,,1 333,5,,
Fatima zahra,,1759,82,Mine ; de fer,Espagne,,3 750,,,,,,101 671,,,
Fatima zahra,,1759,82,Mine ; de plomb,Allemagne,,1 050,,97 921,,,,101 671,,,
Fatima zahra,,1759,82,Mine ; de plomb,Flandre,,200,,97 921,,,,101 671,,,
Fatima zahra,,1759,82,Mine ; de plomb,Hollande,,93 164,15,97 921,,,,101 671,,,
Fatima zahra,,1759,82,Mine ; de plomb,Nord,,3 506,5,97 921,,,,101 671,,,
Fatima zahra,,1759,82,Mirobolans,Italie,,450,,,,,,,,,
Fatima zahra,,1759,82,Miny,Hollande,,10 906,12,,,,,,,,
Fatima zahra,,1759,82,Miroirs,Nord,,282,10,,,,,,,,
Fatima zahra,,1759,82,Mirche,Flandre,,332,,,,,,3 556,10,,
Fatima zahra,,1759,82,Mirche,Hollande,,337,10,,,,,3 556,10,,
Fatima zahra,,1759,82,Mirche,Levant,,2 887,,,,,,3 556,10,,
Fatima zahra,,1759,82,Mongette,Hollande,,9,,,,,,,,,
Fatima zahra,,1759,82,Mortiers ; de marbre,Espagne,,100,,3 971,,,,4 171,,,
Fatima zahra,,1759,82,Mortiers ; de marbre,Naples,,307,,3 971,,,,4 171,,,
Fatima zahra,,1759,82,Mortiers ; de marbre,Genes,,2 853,,3 971,,,,4 171,,,
Fatima zahra,,1759,82,Mortiers ; de marbre,Savoye,,711,,3 971,,,,4 171,,,
Fatima zahra,,1759,82,Mortiers ; de pierres,Genes,,100,,200,,,,4 171,,,
Fatima zahra,,1759,82,Mortiers ; de pierres,Savoye,,100,,200,,,,4 171,,,
Fatima zahra,,1759,82,Morue ; seche,Danemark,,59 435,16,639 816,13,,,2 201 709,10,,
Fatima zahra,,1759,82,Morue ; seche,Espagne,,443 274,2,639 816,13,,,2 201 709,10,,
Fatima zahra,,1759,82,Morue ; seche,Hollande,,117 002,15,639 816,13,,,2 201 709,10,,
Fatima zahra,,1759,82,Morue ; seche,Naples,,11 600,,639 816,13,,,2 201 709,10,,
Fatima zahra,,1759,82,Morue ; seche,Nord,,450,,639 816,13,,,2 201 709,10,,
Fatima zahra,,1759,82,Morue ; seche,Savoye,,8 054,,639 816,13,,,2 201 709,10,,
Fatima zahra,,1759,83,Morue ; verte,Allemagne,,7 963,16,1 561 892,17,,,2 201 709,10,,
Fatima zahra,,1759,83,Morue ; verte,Danemark,,345 054,8,1 561 892,17,,,2 201 709,10,,
Fatima zahra,,1759,83,Morue ; verte,Flandre,,111 219,5,1 561 892,17,,,2 201 709,10,,
Fatima zahra,,1759,83,Morue ; verte,Hollande,,1 093 455,8,1 561 892,17,,,2 201 709,10,,
Fatima zahra,,1759,83,Morue ; verte,Italie,,4 000,,1 561 892,17,,,2 201 709,10,,
Fatima zahra,,1759,83,Morue ; verte,Suede,,200,,1 561 892,17,,,2 201 709,10,,
Fatima zahra,,1759,83,Morilles,Flandre,,102,,,,,,,,,
Fatima zahra,,1759,83,Mouchoirs ; de coton,Levant,,24 344,,24 356,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de coton,Suisse,,12,,24 356,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de fil,Italie,,200,,3 750,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de fil,Genes,,3 300,,3 750,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de fil,Savoye,,250,,3 750,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de fil et coton,Italie,,640,,2 740,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de fil et coton,Levant,,1 500,,2 740,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de fil et coton,Savoye,,600,,2 740,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de gaze,Genes,,360,,720,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de gaze,Savoye,,360,,720,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de laine,Genes,,236,,,,,,173 826,,,
Fatima zahra,,1759,83,Mouchoirs ; de mousseline,Levant,,1 596,,,,,,173 826,,,
Fatima zahra,,1759,84,Mouchoirs ; de soye,Espagne,,124 992,,140 428,,,,173 826,,,
Fatima zahra,,1759,84,Mouchoirs ; de soye,Naples,,4 200,,140 428,,,,173 826,,,
Fatima zahra,,1759,84,Mouchoirs ; de soye,Genes,,9 216,,140 428,,,,173 826,,,
Fatima zahra,,1759,84,Mouchoirs ; de soye,Levant,,960,,140 428,,,,173 826,,,
Fatima zahra,,1759,84,Mouchoirs ; de soye,Savoye,,1 060,,140 428,,,,173 826,,,
Fatima zahra,,1759,84,Moules de boutons,Allemagne,,50,,,,,,,,,
Fatima zahra,,1759,84,Moulins ; à caffé,Hollande,,3 523,15,,,,,3 718,15,,
Fatima zahra,,1759,84,Moulins ; de fer,Nord,,180,,,,,,3 718,15,,
Fatima zahra,,1759,84,Moulins ; à momarde,Hollande,,15,,,,,,3 718,15,,
Fatima zahra,,1759,84,Mousserons,Espagne,,530,,,,,,,,,
Fatima zahra,,1759,84,Moutardes,Flandre,,60,10,,,,,,,,
Fatima zahra,,1759,84,Moutons,Allemagne,,79 420,,,,,,106 634,,,
Fatima zahra,,1759,84,Moutons,Flandre,,1 490,,,,,,106 634,,,
Fatima zahra,,1759,84,Moutons,Hollande,,110,,,,,,106 634,,,
Fatima zahra,,1759,84,Moutons,Savoye,,25 614,,,,,,106 634,,,
Fatima zahra,,1759,84,Mules et mulets,Allemagne,,60,,,,,,55 300,,,
Fatima zahra,,1759,84,Mules et mulets,Espagne,,10 800,,,,,,55 300,,,
Fatima zahra,,1759,84,Mules et mulets,Savoye,,44 440,,,,,,55 300,,,
Fatima zahra,,1759,84,Muscades,Espagne,,810,,,,,,118 092,,,
Fatima zahra,,1759,84,Muscades,Flandre,,477,,,,,,118 092,,,
Fatima zahra,,1759,84,Muscades,Geneve,,133,,,,,,118 092,,,
Fatima zahra,,1759,84,Muscades,Hollande,,116 672,,,,,,118 092,,,
Fatima zahra,,1759,85,Nacres de perles,Espagne,,525,,,,,,3 073,10,,
Fatima zahra,,1759,85,Nacres de perles,Flandre,,200,,,,,,3 073,10,,
Fatima zahra,,1759,85,Nacres de perles,Hollande,,1 158,10,,,,,3 073,10,,
Fatima zahra,,1759,85,Nacres de perles,Nord,,1 190,,,,,,3 073,10,,
Fatima zahra,,1759,85,Nattes,Flandre,,430,,,,,,2 595,,,
Fatima zahra,,1759,85,Nattes,Hollande,,2 165,,,,,,2 595,,,
Fatima zahra,,1759,85,Noir ; de fumée,Allemagne,,8 171,,21 906,10,,,23 962,10,,
Fatima zahra,,1759,85,Noir ; de fumée,Espagne,,1 740,,21 906,10,,,23 962,10,,
Fatima zahra,,1759,85,Noir ; de fumée,Hollande,,5 830,10,21 906,10,,,23 962,10,,
Fatima zahra,,1759,85,Noir ; de fumée,Nord,,6 165,,21 906,10,,,23 962,10,,
Fatima zahra,,1759,85,Noir ; à imprimer,Hollande,,640,,1 960,,,,23 962,10,,
Fatima zahra,,1759,85,Noir ; à imprimer,Nord,,1 320,,1 960,,,,23 962,10,,
Fatima zahra,,1759,85,Noir ; d'yvoire,Hollande,,96,,,,,,23 962,10,,
Fatima zahra,,1759,85,Noisettes,Allemagne,,90,10,,,,,4 689,6,,
Fatima zahra,,1759,85,Noisettes,Espagne,,3 679,16,,,,,4 689,6,,
Fatima zahra,,1759,85,Noisettes,Flandre,,377,,,,,,4 689,6,,
Fatima zahra,,1759,85,Noisettes,Hollande,,260,,,,,,4 689,6,,
Fatima zahra,,1759,85,Noisettes,Italie,,282,,,,,,4 689,6,,
Fatima zahra,,1759,86,Noix ,Hollande,,700,,,,,,,,,
Fatima zahra,,1759,86,Ocre,Allemagne,,270,,,,,,6 128,,,
Fatima zahra,,1759,86,Ocre,Flandre,,2 630,5,,,,,6 128,,,
Fatima zahra,,1759,86,Ocre,Hollande,,3 107,15,,,,,6 128,,,
Fatima zahra,,1759,86,Ocre,Italie,,120,,,,,,6 128,,,
Fatima zahra,,1759,86,Œillets,Espagne,,86,,,,,,,,,
Fatima zahra,,1759,86,Œufs,Genes,,600,,,,,,,,,
Fatima zahra,,1759,86,Oignons ; communs,Italie,,138,,198,,,,16 685,,,
Fatima zahra,,1759,86,Oignons ; communs,Savoye,,60,,198,,,,16 685,,,
Fatima zahra,,1759,86,Oignons ; de fleurs,Espagne,,11 625,,16 487,,,,16 685,,,
Fatima zahra,,1759,86,Oignons ; de fleurs,Flandre,,3 610,,16 487,,,,16 685,,,
Fatima zahra,,1759,86,Oignons ; de fleurs,Italie,,112,,16 487,,,,16 685,,,
Fatima zahra,,1759,86,Oignons ; de fleurs,Genes,,390,,16 487,,,,16 685,,,
Fatima zahra,,1759,86,Oignons ; de fleurs,Savoye,,750,,16 487,,,,16 685,,,
Fatima zahra,,1759,86,Olives ,Espagne,,2 249,2,,,,,6 341,12,,
Fatima zahra,,1759,86,Olives ,Flandre,,82,10,,,,,6 341,12,,
Fatima zahra,,1759,87,Olives ,Italie,,255,,,,,,6 341,12,,
Fatima zahra,,1759,87,Olives ,Savoye,,3 755,,,,,,6 341,12,,
Fatima zahra,,1759,87,Opium,Savoye,,325,,,,,,,,,
Fatima zahra,,1759,87,Or et argt ; faux,Allemagne,,302 550,,312 670,,,,312 670,,,
Fatima zahra,,1759,87,Or et argt ; faux,Geneve,,10 120,,312 670,,,,312 670,,,
Fatima zahra,,1759,87,Oranges,Espagne,,1 604,10,,,,,127 849,1,,
Fatima zahra,,1759,87,Oranges,Flandre,,97,10,,,,,127 849,1,,
Fatima zahra,,1759,87,Oranges,Italie,,7 765,,,,,,127 849,1,,
Fatima zahra,,1759,87,Oranges,Genes,,2 150,,,,,,127 849,1,,
Fatima zahra,,1759,87,Oranges,Portugal,,103 794,1,,,,,127 849,1,,
Fatima zahra,,1759,87,Oranges,Savoye,,12 438,,,,,,127 849,1,,
Fatima zahra,,1759,87,Oreillons a fre.colle,Geneve,,175,,,,,,,,,
Fatima zahra,,1759,87,Orge ; en grains,Espagne,,1 728,,2 626,3,,,3 979,15,,
Fatima zahra,,1759,87,Orge ; en grains,Hollande,,58,3,2 626,3,,,3 979,15,,
Fatima zahra,,1759,87,Orge ; en grains,Italie,,840,,2 626,3,,,3 979,15,,
Fatima zahra,,1759,87,Orge ; mondée,Flandre,,370,16,1 196,2,,,3 979,15,,
Fatima zahra,,1759,87,Orge ; mondée,Hollande,,819,6,1 196,2,,,3 979,15,,
Fatima zahra,,1759,87,Orge ; mondée,Nord,,6,,1 196,2,,,3 979,15,,
Fatima zahra,,1759,87,Orge ; perlée,Hollande,,157,10,,,,,3 979,15,,
Fatima zahra,,1759,87,Orpiment,Hollande,,402,,,,,,1 472,,,
Fatima zahra,,1759,87,Orpiment,Geneve,,120,,,,,,1 472,,,
Fatima zahra,,1759,87,Orpiment,Savoye,,950,,,,,,1 472,,,
Fatima zahra,,1759,87,Orpin,Hollande,,4 416,15,,,,,,,,
Fatima zahra,,1759,87,Os de beuf,Flandre,,3,,,,,,,,,
Fatima zahra,,1759,87,Ouate,Allemagne,,48,,,,,,618,,,
Fatima zahra,,1759,87,Ouate,Geneve,,570,,,,,,618,,,
Fatima zahra,,1759,88,Ouvrages de Spa,Flandre,,2 125,10,,,,,,,,
Fatima zahra,,1759,88,Ozier,Savoye,,3 500,,,,,,,,,
Fatima zahra,,1759,88,Paille,Allemagne,,65,,,,,,,,,
Fatima zahra,,1759,88,Pains ; d'epice,Allemagne,,20,,4 187,18,,,29 490,13,,
Fatima zahra,,1759,88,Pains ; d'epice,Flandre,,4 144,10,4 187,18,,,29 490,13,,
Fatima zahra,,1759,88,Pains ; d'epice,Hollande,,23,8,4 187,18,,,29 490,13,,
Fatima zahra,,1759,88,Pains ; de navette,Allemagne,,25 302,15,,,,,29 490,13,,
Fatima zahra,,1759,88,Palmes en feuilles,Espagne,,1,8,,,,,201,8,,
Fatima zahra,,1759,88,Palmes en feuilles,Genes,,200,,,,,,201,8,,
Fatima zahra,,1759,88,Paniers ; de coudre,Allemagne,,18,,,,,,306,,,
Fatima zahra,,1759,88,Paniers ; d'ozier,Allemagne,,288,,,,,,306,,,
Fatima zahra,,1759,88,Panne,Flandre,,60,,,,,,,,,
Fatima zahra,,1759,89,Papiers ; blanc,Allemagne,,2 220,18,65 904,13,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; blanc,Espagne,,1 728,,65 904,13,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; blanc,Flandre,,1 662,10,65 904,13,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; blanc,Hollande,,54 431,5,65 904,13,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; blanc,Naples,,828,,65 904,13,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; blanc,Genes,,2 988,,65 904,13,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; blanc,Savoye,,2 046,,65 904,13,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; doré,Allemagne,,3 427,10,,,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; gris,Allemagne,,1 341,,1 376,,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; gris,Flandre,,32,,1 376,,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; gris,Savoye,,3,,1 376,,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; d'hollande,Flandre,,72,,,,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; à leure,Hollande,,186,10,,,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; de pliage,Hollande,,50,,4 115,,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; de pliage,Savoye,,4 065,,4 115,,,,76 849,13,,
Fatima zahra,,1759,89,Papiers ; à sucre,Hollande,,1 768,,,,,,76 849,13,,
Fatima zahra,,1759,89,Papillons secs,Flandre,,100,,,,,,,,,
Fatima zahra,,1759,89,Parapluyes,Italie,,15,,,,,,7 520,,,
Fatima zahra,,1759,89,Parapluyes,Genes,,6 185,,,,,,7 520,,,
Fatima zahra,,1759,89,Parapluyes,Savoye,,1 320,,,,,,7 520,,,
Fatima zahra,,1759,89,Paravents,Hollande,,30,,,,,,,,,
Fatima zahra,,1759,90,Parchemin,Allemagne,,1 680,,,,,,1 921,,,
Fatima zahra,,1759,90,Parchemin,Espagne,,16,,,,,,1 921,,,
Fatima zahra,,1759,90,Parchemin,Levant,,225,,,,,,1 921,,,
Fatima zahra,,1759,90,Parierabrava,Hollande,,92,,,,,,,,,
Fatima zahra,,1759,90,Pastel,Geneve,,6,13,,,,,,,,
Fatima zahra,,1759,90,Pate ; d'amande,Naples,,75,,2 798,,,,2 798,,,
Fatima zahra,,1759,90,Pate ; d'amande,Genes,,1 960,,2 798,,,,2 798,,,
Fatima zahra,,1759,90,Pate ; d'amande,Portugal,,55,,2 798,,,,2 798,,,
Fatima zahra,,1759,90,Pate ; d'amande,Savoye,,708,,2 798,,,,2 798,,,
Fatima zahra,,1759,90,Peaux ; d'agneaux,Espagne,,13 228,5,18 052,5,,,1 065 649,,,
Fatima zahra,,1759,90,Peaux ; d'agneaux,Savoye,,4 824,,18 052,5,,,1 065 649,,,
Fatima zahra,,1759,90,Peaux ; de buffle,Allemagne,,912,,3 432,,,,1 065 649,,,
Fatima zahra,,1759,90,Peaux ; de buffle,Savoye,,2 520,,3 432,,,,1 065 649,,,
Fatima zahra,,1759,90,Peaux ; de cerf,Espagne,,19 600,,449 907,,,,1 065 649,,,
Fatima zahra,,1759,90,Peaux ; de cerf,Isles,,430 059,,449 907,,,,1 065 649,,,
Fatima zahra,,1759,90,Peaux ; de cerf,Savoye,,248,,449 907,,,,1 065 649,,,
Fatima zahra,,1759,90,Peaux ; de chagrin,Espagne,,660,,,,,,1 065 649,,,
Fatima zahra,,1759,90,Peaux ; de chameau,Italie,,413,,,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chamoix,Allemagne,,32,,5 086,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chamoix,Espagne,,2 508,,5 086,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chamoix,Geneve,,682,,5 086,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chamoix,Genes,,500,,5 086,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chamoix,Savoye,,68,,5 086,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chamoix,Suisse,,1 296,,5 086,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevre ; aprestées,Allemagne,,847,10,42 814,14,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevre ; en poil,Allemagne,,32,,41 967,4,42 814,14,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevre ; en poil,Espagne,,5 956,4,41 967,4,42 814,14,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevre ; en poil,Italie,,801,,41 967,4,42 814,14,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevre ; en poil,Naples,,1 996,,41 967,4,42 814,14,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevre ; en poil,Genes,,9 400,,41 967,4,42 814,14,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevre ; en poil,Savoye,,23 745,,41 967,4,42 814,14,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevre ; en poil,Suisse,,37,,41 967,4,42 814,14,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevreau,Savoye,,480,,,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chevreuil,Isles,,6 848,,,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de chien de mer,Espagne,,1 654,,,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; d'hermine,Allemagne,,7 200,,,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lapin,Espagne,,195,,12 059,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lapin,Genes,,10 950,,12 059,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lapin,Portugal,,262,,12 059,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lapin,Savoye,,652,,12 059,,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lievre,Espagne,,526,10,27 498,15,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lievre,Hollande,,3 296,5,27 498,15,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lievre,Italie,,9 156,,27 498,15,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lievre,Naples,,225,,27 498,15,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lievre,Genes,,1 200,,27 498,15,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lievre,Nord,,12 825,,27 498,15,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de lievre,Savoye,,270,,27 498,15,,,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de loup ; de bois,Espagne,,112,,1 239,,11 510,5,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de loup ; de bois,Flandre,,275,,1 239,,11 510,5,1 065 649,,,
Fatima zahra,,1759,91,Peaux ; de loup ; de bois,Isles,,852,,1 239,,11 510,5,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de loup ; cervier,Flandre,,2 163,,10 203,,11 510,5,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de loup ; cervier,Isles,,8 040,,10 203,,11 510,5,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de loup ; marin,Danemark,,49,,68,5,11 510,5,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de loup ; marin,Hollande,,19,5,68,5,11 510,5,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de leopard,Portugal,,18,,,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de moroquin,Espagne,,2 594,10,12 731,10,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de moroquin,Flandre,,30,,12 731,10,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de moroquin,Hollande,,4 845,,12 731,10,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de moroquin,Italie,,620,,12 731,10,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de moroquin,Genes,,888,,12 731,10,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de moroquin,Levant,,2 550,,12 731,10,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de moroquin,Savoye,,1 204,,12 731,10,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de martre,Flandre,,1 603,,75 693,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de martre,Isles,,69 018,,75 693,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de martre,Levant,,5 000,,75 693,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de martre,Nord,,72,,75 693,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de mouton ; aprestées,Allemagne,,44,5,1 285,1,18 984,9,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de mouton ; aprestées,Flandre,,1 240,16,1 285,1,18 984,9,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de mouton ; en laine,Allemagne,,2 710,,17 699,8,18 984,9,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de mouton ; en laine,Espagne,,5 285,,17 699,8,18 984,9,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de mouton ; en laine,Flandre,,2 233,8,17 699,8,18 984,9,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de mouton ; en laine,Hollande,,30,,17 699,8,18 984,9,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de mouton ; en laine,Naples,,950,,17 699,8,18 984,9,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de mouton ; en laine,Genes,,800,,17 699,8,18 984,9,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de mouton ; en laine,Savoye,,5 691,,17 699,8,18 984,9,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; d'origneaux,Isles,,5 740,,,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; d'ours,Flandre,,1 160,,74 912,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; d'ours,Geneve,,660,,74 912,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; d'ours,Isles,,73 092,,74 912,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; pelisse,Genes,,1 200,,,,,,1 065 649,,,
Fatima zahra,,1759,92,Peaux ; de penthere,Flandre,,40,,,,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de renard,Espagne,,184,,434,,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de renard,Savoye,,250,,434,,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de roussette,Espagne,,2 170,,,,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; sauvagines,Savoye,,180,,,,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de tigres,Espagne,,3 235,,6 379,,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de tigres,Flandre,,1 128,,6 379,,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de tigres,Levant,,2 016,,6 379,,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; aprestées,Allemagne,,42,,306,,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; aprestées,Flandre,,264,,306,,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; corroyées,Allemagne,,450,,139 987,1,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en couleurs,Allemagne,,63,,139 987,1,,,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en poil,Allemagne,,537,,138 801,1,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en poil,Espagne,,496,16,138 801,1,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en poil,Flandre,,265,,138 801,1,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en poil,Geneve,,15 651,,138 801,1,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en poil,Hollande,,1 211,5,138 801,1,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en poil,Naples,,266,,138 801,1,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en poil,Genes,,657,,138 801,1,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en poil,Levant,,285,,138 801,1,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; en poil,Savoye,,119 432,,138 801,1,139 987,1,1 065 649,,,
Fatima zahra,,1759,93,Peaux ; de veau ; tannées,Espagne,,190,,367,,139 987,1,1 065 649,,,
